item_id,TN,INN,Manufacturer_Country,Release_Form,EAN,Registered_Price_RUB,Start_Date_Text
34068,5-Фторурацил-Эбеве,Фторурацил,"Вл.Сандоз д.д., Словения (SI76665623); Вып.к.Перв.Уп.Втор.Уп.Пр.Эбеве Фарма Гес.м.б.Х. Нфг. КГ, Австрия (ATU52861808);","концентрат для приготовления раствора для инфузий, 50мг/мл, 10 мл - флаконы темного стекла (1) - пачки картонные",9088881314301,106.39,07.11.2019 20-4-4115809-изм
34069,5-Фторурацил-Эбеве,Фторурацил,"Вл.Сандоз д.д., Словения (SI76665623); Вып.к.Перв.Уп.Втор.Уп.Пр.Эбеве Фарма Гес.м.б.Х. Нфг. КГ, Австрия (ATU52861808);","концентрат для приготовления раствора для инфузий, 50мг/мл, 10 мл - ампулы (1) - пачки картонные",9088881324836,531.51,07.11.2019 20-4-4115809-изм
3842,9 месяцев Фолиевая кислота,Фолиевая кислота,"ОАО ""Валента Фармацевтика"" - Россия","таблетки покрытые пленочной оболочкой 0.4 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,70.47,27.02.2010 (1488-Пр/10)
9979,9 месяцев Фолиевая кислота,Фолиевая кислота,"ОАО ""Валента Фармацевтика"" - Россия","таблетки покрытые пленочной оболочкой 0.4 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,74.35,16.08.2013 (502/20-13)
10933,9 месяцев Фолиевая кислота,Фолиевая кислота,"ОАО ""Валента Фармацевтика"" - Россия","таблетки покрытые пленочной оболочкой 0.4 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,78.07,20.02.2014 (69/20-14)
13323,9 месяцев Фолиевая кислота,Фолиевая кислота,"ОАО ""Валента Фармацевтика"" - Россия","таблетки покрытые пленочной оболочкой 0.4 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,82.36,06.02.2015 (54/20-15)
17582,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Открытое акционерное общество ""Валента Фармацевтика"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.ОАО ""Валента Фармацевтика"", Россия;","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,87.63,02.06.2016 (447/20-16)
20420,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Открытое акционерное общество ""Валента Фармацевтика"" (ОАО ""Валента Фарм""), Россия (5050008117); Вып.к.Перв.Уп.Втор.Уп.Пр.ОАО ""Валента Фармацевтика"", Россия;","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,261.90,12.01.2017 (9/20-17)
20866,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия (5050008117); Вып.к.Перв.Уп.Втор.Уп.Пр.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия;","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,261.90,22.02.2017 (20-4-4037625-изм)
20867,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия (5050008117); Вып.к.Перв.Уп.Втор.Уп.Пр.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия;","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,87.63,22.02.2017 (20-4-4037625-изм)
21223,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Открытое акционерное общество ""Валента Фармацевтика"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия;","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,91.14,24.03.2017 (123/20-17)
25893,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,94.79,02.04.2018 173/20-18
25894,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,272.38,02.04.2018 173/20-18
30676,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,97.18,13.03.2019 136/20-19
30677,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,279.24,13.03.2019 136/20-19
31894,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Открытое акционерное общество ""Валента Фармацевтика"" (ОАО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,97.18,24.05.2019 20-4-4100322-изм
31908,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,279.24,24.05.2019 20-4-4100316-изм
31909,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,97.18,24.05.2019 20-4-4100316-изм
37972,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,100.10,06.05.2020 266/20-20
37973,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,286.78,06.05.2020 266/20-20
47284,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,103.42,27.04.2021 (278/20-21)
51031,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,296.33,21.05.2021 (345/20-21)
51267,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,100.10,"24.12.2020 (751/20-20-ОПР), действует с 24.05.2021 г."
51268,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,286.78,"24.12.2020 (751/20-20-ОПР), действует с 24.05.2021 г."
61216,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,106.92,25.02.2022 123/20-22
61217,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,306.71,25.02.2022 123/20-22
76854,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,321.52,09.03.2023 246/20-23
76916,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,112.07,15.03.2023 269/20-23
94311,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,334.54,14.03.2024 255/20-24
94855,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,116.60,11.03.2024 239/20-24
104605,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,116.60,14.10.2024 25-7-4301250-изм
104606,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,334.54,14.10.2024 25-7-4301250-изм
112474,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,121.32,06.03.2025 221/20-25
112475,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4602193010086,121.32,06.03.2025 221/20-25
112476,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,348.02,06.03.2025 221/20-25
112477,9 месяцев Фолиевая кислота,Фолиевая кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Валента Фармацевтика"" (АО ""Валента Фарм""), Россия (5050008117);","таблетки покрытые пленочной оболочкой, 400 мкг, 10 шт. - упаковки ячейковые контурные (9) - пачки картонные",4602193010109,348.02,06.03.2025 221/20-25
47131,L-Малат изотонический,Калия хлорид + Кальция хлорид + Магния хлорид + Натрия ацетат + Натрия хлорид + Яблочная кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Научно-технологическая фармацевтическая фирма ""ПОЛИСАН"", Россия (7805023934);","раствор для инфузий, 500 мл - контейнеры (10) - тара картонная ( для стационаров)",4603191001816,649.34,21.04.2021 (250/20-21)
61177,L-Малат изотонический,Калия хлорид + Кальция хлорид + Магния хлорид + Натрия ацетат + Натрия хлорид + Яблочная кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Научно-технологическая фармацевтическая фирма ""ПОЛИСАН"", Россия (7805023934);","раствор для инфузий, 500 мл - контейнеры (10) - тара картонная ( для стационаров)",4603191001816,671.42,24.02.2022 110/20-22
72391,L-Малат изотонический,Калия хлорид + Кальция хлорид + Магния хлорид + Натрия ацетат + Натрия хлорид + Яблочная кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Научно-технологическая фармацевтическая фирма ""ПОЛИСАН"", Россия (7805023934);","раствор для инфузий, 500 мл - контейнеры (20) - тара картонная ( для стационаров)",4603191002134,1131.00,24.11.2022 1590/20-22
79110,L-Малат изотонический,Калия хлорид + Кальция хлорид + Магния хлорид + Натрия ацетат + Натрия хлорид + Яблочная кислота,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Научно-технологическая фармацевтическая фирма ""ПОЛИСАН"" (ООО ""НТФФ ""ПОЛИСАН""), Россия (7805023934);","раствор для инфузий, 500 мл - контейнеры (10) - тара картонная ( для стационаров)",4603191001816,671.42,15.05.2023 25-7-4251677-изм
2105,L-Тироксин,Левотироксин натрия,"ООО ""Озон"" - Россия","таблетки 0.1 мг, 50 шт. - упаковки ячейковые контурные - пачки картонные",4607027763244,84.24,07.07.2010 (6531-Пр/10)
2106,L-Тироксин,Левотироксин натрия,"ООО ""Озон"" - Россия","таблетки 0.1 мг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4607027763251,107.46,13.05.2010 (4198-Пр/10)
2107,L-Тироксин,Левотироксин натрия,"ООО ""Озон"" - Россия","таблетки 50 мкг, 50 шт. - упаковки ячейковые контурные - пачки картонные",4607027763237,73.44,13.05.2010 (4198-Пр/10)
75653,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 50 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4660153653544,121.67,06.02.2023 100/20-23
104464,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 50 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4660153653544,130.00,08.10.2024 1459/1/20-24/ОС
104465,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 100 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4607027763251,126.50,08.10.2024 1459/1/20-24/ОС
118085,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 50 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4610383700235,130.00,27.06.2025 25-7-4326978-ОС-изм
118086,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 100 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4610383700259,126.50,27.06.2025 25-7-4326978-ОС-изм
118087,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 50 мкг, 50 шт. - упаковки ячейковые контурные (1) - пачки картонные",4610383700198,73.44,27.06.2025 25-7-4326978-ОПР-изм
118088,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 100 мкг, 50 шт. - упаковки ячейковые контурные (1) - пачки картонные",4610383700242,84.24,27.06.2025 25-7-4326978-ОПР-изм
122264,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 50 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4610383700235,130.00,01.09.2025 1367/20-25/ОС-подтв
122265,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 100 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4610383700259,126.50,01.09.2025 1367/20-25/ОС-подтв
122266,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 50 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4660153653544,130.00,01.09.2025 1367/20-25/ОС-подтв
122267,L-Тироксин,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Озон"" (ООО ""Озон""), Россия (6345002063);","таблетки, 100 мкг, 50 шт. - упаковки ячейковые контурные (2) - пачки картонные",4607027763251,126.50,01.09.2025 1367/20-25/ОС-подтв
6328,L-Тироксин 100 Берлин Хеми,Левотироксин натрия,"Берлин-Хеми/Менарини Фарма ГмбХ, Германия - Германия;Пр.,Перв.Уп.,Втор.Уп.,Вып.к.-""Берлин-Хеми АГ"" - Германия.","таблетки 100 мкг, 25 шт. - упаковки ячейковые контурные (блистер) - (4) - пачки картонные",4013054008416,107.75,02.11.2011 (779/31-11)
6327,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Берлин-Хеми/Менарини Фарма ГмбХ, Германия - Германия;Пр.,Перв.Уп.,Втор.Уп.,Вып.к.-""Берлин-Хеми АГ"" - Германия.","таблетки 100 мкг, 25 шт. - упаковки ячейковые контурные (блистер) - (2) - пачки картонные",4013054007815,80.17,02.11.2011 (779/31-11)
28079,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Берлин-Хеми АГ, Германия;","таблетки, 100 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (2) - пачка картонная",4013054007815,80.17,22.08.2018 20-4-4079377-изм
28081,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Берлин-Хеми АГ, Германия;","таблетки, 100 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (4) - пачка картонная",4013054008416,107.75,22.08.2018 20-4-4079379-изм
82839,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Берлин-Хеми АГ, Германия (DE 137 202 433); Пр.Берлин-Хеми АГ, Германия (DE137202433);","таблетки, 100 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (2) - пачка картонная",4013054004746,80.17,14.07.2023 25-7-4258079-ОПР-изм
82993,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Берлин-Хеми АГ, Германия (DE 137 202 433); Пр.Берлин-Хеми АГ, Германия (DE137202433);","таблетки, 100 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (4) - пачка картонная",4013054004753,107.75,18.07.2023 25-7-4258067-ОПР-изм
85076,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Берлин-Хеми АГ, Германия (DE 137 202 433); Пр.Берлин-Хеми АГ, Германия (DE137202433);","таблетки, 100 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (2) - пачка картонная",4013054004746,83.17,13.09.2023 1347/20-23
85323,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Берлин-Хеми АГ, Германия (DE 137 202 433); Пр.Берлин-Хеми АГ, Германия (DE137202433);","таблетки, 100 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (4) - пачка картонная",4013054004753,110.73,20.09.2023 1404/20-23
106364,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Берлин-Хеми АГ, Германия (DE 137 202 433); Пр.Берлин-Хеми АГ, Германия (DE137202433);","таблетки, 100 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (2) - пачка картонная",4013054005910,83.17,18.11.2024 25-7-4304731-изм
106365,L-Тироксин 100 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Берлин-Хеми АГ, Германия (DE 137 202 433); Пр.Берлин-Хеми АГ, Германия (DE137202433);","таблетки, 100 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (4) - пачка картонная",4013054005927,110.73,18.11.2024 25-7-4304731-изм
19532,L-Тироксин 125 Берлин-Хеми,Левотироксин натрия,"Вл.Общество с ограниченной ответственностью ""Берлин-Хеми/А. Менарини"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Берлин - Хеми АГ, Германия;","таблетки, 125 мкг, 25 шт. - блистер (4) - пачка картонная",4013054007990,124.58,01.11.2016 (886/20-16)
27217,L-Тироксин 125 Берлин-Хеми,Левотироксин натрия,"Вл.ООО ""Берлин-Хеми/А. Менарини"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Берлин-Хеми АГ, Германия;","таблетки, 125 мкг, 25 шт. - упаковки ячейковые контурные (4) - пачки картонные",4013054007990,127.00,03.07.2018 371/20-18
28077,L-Тироксин 125 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Берлин-Хеми АГ, Германия;","таблетки, 125 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (4) - пачка картонная",4013054007990,127.00,22.08.2018 20-4-4079375-изм
82994,L-Тироксин 125 Берлин-Хеми,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Берлин-Хеми АГ, Германия (DE 137 202 433); Пр.Берлин-Хеми АГ, Германия (DE137202433);","таблетки, 125 мкг, 25 шт. - контурная ячейковая упаковка (блистер) (4) - пачка картонная",4013054004760,127.00,18.07.2023 25-7-4258067-ОПР-изм
