Product,Company,Source,URL,IsDuplicate
5-ASA 2000,Domínguez,selenium,https://www.alfabeta.net/precio/5-asa-2000.html,FALSE
5-ASA 400,Domínguez,selenium,https://www.alfabeta.net/precio/5-asa-400.html,FALSE
5-ASA 4000,Domínguez,selenium,https://www.alfabeta.net/precio/5-asa-4000.html,FALSE
5-ASA 500,Domínguez,selenium,https://www.alfabeta.net/precio/5-asa-500.html,FALSE
5-ASA 800,Domínguez,selenium,https://www.alfabeta.net/precio/5-asa-800.html,FALSE
5XR 1000,Ariston,selenium,https://www.alfabeta.net/precio/5xr-1000.html,FALSE
5XR 500,Ariston,selenium,https://www.alfabeta.net/precio/5xr-500.html,FALSE
8 HORAS,Elea,selenium,https://www.alfabeta.net/precio/8-horas.html,FALSE
A ACIDO,Domínguez,selenium,https://www.alfabeta.net/precio/a-acido.html,FALSE
A ACIDO EMOLIENTE,Domínguez,selenium,https://www.alfabeta.net/precio/a-acido-emoliente.html,FALSE
A ACIDO VITAL,Domínguez,selenium,https://www.alfabeta.net/precio/a-acido-vital.html,FALSE
A-VITEL,Medipharma,selenium,https://www.alfabeta.net/precio/a-vitel.html,FALSE
A-VITEL E,Medipharma,selenium,https://www.alfabeta.net/precio/a-vitel-e.html,FALSE
A.H.A,Sempre Giovane,selenium,https://www.alfabeta.net/precio/aha.html,FALSE
ABACAVIR ELEA,Elea,selenium,https://www.alfabeta.net/precio/abacavir-elea.html,FALSE
ABACAVIR LAMIVUDINA TRB PHARMA,Trb-Pharma,selenium,https://www.alfabeta.net/precio/abacavir-lamivudina-trb-pharma.html,FALSE
ABARAX,Elea,selenium,https://www.alfabeta.net/precio/abarax.html,FALSE
ABAXON,Roemmers,selenium,https://www.alfabeta.net/precio/abaxon.html,FALSE
ABELCET,Teva Argentina,selenium,https://www.alfabeta.net/precio/abelcet.html,FALSE
ABERIC,Biotechno Pharma,selenium,https://www.alfabeta.net/precio/aberic.html,FALSE
ABINTRA,B-Life,selenium,https://www.alfabeta.net/precio/abintra.html,FALSE
ABIRANOVA,Celnova Argentina,selenium,https://www.alfabeta.net/precio/abiranova.html,FALSE
ABIRATERON-A,Lafedar,selenium,https://www.alfabeta.net/precio/abirateron-a.html,FALSE
ABIRATERONA GLENMARK,Glenmark,selenium,https://www.alfabeta.net/precio/abiraterona-glenmark.html,FALSE
ABLOOM,Duncan,selenium,https://www.alfabeta.net/precio/abloom.html,FALSE
ABLOOM 5,Duncan,selenium,https://www.alfabeta.net/precio/abloom-5.html,FALSE
ABNOBA VISCUM FRAXINI,Filaxis Farmacéutica,selenium,https://www.alfabeta.net/precio/abnoba-viscum-fraxini.html,FALSE
ABRALUX,Valuge,selenium,https://www.alfabeta.net/precio/abralux.html,FALSE
ABRAXANE,Bristol,selenium,https://www.alfabeta.net/precio/abraxane.html,FALSE
ABRIKAT,Eczane,selenium,https://www.alfabeta.net/precio/abrikat.html,FALSE
ABRILADA,Pfizer,selenium,https://www.alfabeta.net/precio/abrilada.html,FALSE
ABRYSVO,Pfizer,selenium,https://www.alfabeta.net/precio/abrysvo.html,FALSE
AC QUAXA,F & F Farma,selenium,https://www.alfabeta.net/precio/ac-quaxa.html,FALSE
ACALASTATERA,Jayor,selenium,https://www.alfabeta.net/precio/acalastatera.html,FALSE
ACALIX,Roemmers,selenium,https://www.alfabeta.net/precio/acalix.html,FALSE
ACALIX AP,Roemmers,selenium,https://www.alfabeta.net/precio/acalix-ap.html,FALSE
ACALIX CRONOS,Roemmers,selenium,https://www.alfabeta.net/precio/acalix-cronos.html,FALSE
ACANTEX,Siegfried,selenium,https://www.alfabeta.net/precio/acantex.html,FALSE
ACCELON,Olbia Pharma,selenium,https://www.alfabeta.net/precio/accelon.html,FALSE
ACCESORIOS PARA FISTULAS,Coloplast,selenium,https://www.alfabeta.net/precio/accesorios-para-fistulas.html,FALSE
ACCU-CHEK ACTIVE GLUCOSA,Roche Diabetes,selenium,https://www.alfabeta.net/precio/accu-chek-active-glucosa.html,FALSE
ACCU-CHEK ACTIVE KIT,Roche Diabetes,selenium,https://www.alfabeta.net/precio/accu-chek-active-kit.html,FALSE
