prefix,product_key,url,title,raw_kv
aba,225fde7be40724b41a3a4f9f7e647ae2,https://www.medicijnkosten.nl/medicijn?artikel=CITALOPRAM+AMAROX+TABLET+OMHULD+40MG&id=225fde7be40724b41a3a4f9f7e647ae2,CITALOPRAM AMAROX TABLET OMHULD 40MG,U bevindt zich hier:
aba,9345dee6b03929875c027b192c471924,https://www.medicijnkosten.nl/medicijn?artikel=GENTAMICINE+OOGDR+1%2C4%25+ONGECONSERV+FLAC+2ML+AAA&id=9345dee6b03929875c027b192c471924,"GENTAMICINE OOGDR 1,4% ONGECONSERV FLAC 2ML AAA",U bevindt zich hier:
aba,7c4d2d02db7524eda318d6d2c2f4f682,https://www.medicijnkosten.nl/medicijn?artikel=PROMOCARD+DURETTE+TABLET+MGA++60MG&id=7c4d2d02db7524eda318d6d2c2f4f682,PROMOCARD DURETTE TABLET MGA 60MG,U bevindt zich hier:
aba,f3848e75e7e7e6099b0db48ce0d1e04f,https://www.medicijnkosten.nl/medicijn?artikel=BETOPTIC+S+OOGDRUPPELS+2%2C5MG%2FML+FLACON+5ML&id=f3848e75e7e7e6099b0db48ce0d1e04f,"BETOPTIC S OOGDRUPPELS 2,5MG/ML FLACON 5ML",U bevindt zich hier:
aba,a9cc1b6b6a52162e20c893f245b7c256,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+OOGDRUPPELS+5%25+FLACON+5ML+AAA&id=a9cc1b6b6a52162e20c893f245b7c256,CEFTAZIDIM OOGDRUPPELS 5% FLACON 5ML AAA,U bevindt zich hier:
aba,eecb18561ec5614c0829d3f15b1bab0c,https://www.medicijnkosten.nl/medicijn?artikel=BECLOMETASON+ALL+AER+CFKVR+250MCG%2FDO+SPB+200DO%2BINH&id=eecb18561ec5614c0829d3f15b1bab0c,BECLOMETASON ALL AER CFKVR 250MCG/DO SPB 200DO+INH,U bevindt zich hier:
aba,7dee27445480123e990a8b170e841d61,https://www.medicijnkosten.nl/medicijn?artikel=CITALOPRAM+CAPSULE+0%2C5MG+AAA&id=7dee27445480123e990a8b170e841d61,"CITALOPRAM CAPSULE 0,5MG AAA",U bevindt zich hier:
aba,9133940da6f37b7a15ad7faed1a9432b,https://www.medicijnkosten.nl/medicijn?artikel=CITALOPRAM+CAPSULE+3MG+AAA&id=9133940da6f37b7a15ad7faed1a9432b,CITALOPRAM CAPSULE 3MG AAA,U bevindt zich hier:
aba,f949e0d8e6ef1aa13d47fcdbc6b8bccf,https://www.medicijnkosten.nl/medicijn?artikel=CITALOPRAM+CAPSULE+1MG+AAA&id=f949e0d8e6ef1aa13d47fcdbc6b8bccf,CITALOPRAM CAPSULE 1MG AAA,U bevindt zich hier:
aba,5901938f64ead2c691275ff73aa94661,https://www.medicijnkosten.nl/medicijn?artikel=ESCITALOPRAM+CAPSULE+0%2C25MG+AAA&id=5901938f64ead2c691275ff73aa94661,"ESCITALOPRAM CAPSULE 0,25MG AAA",U bevindt zich hier:
aba,c4f8d4b2405e91d90b447e9a463281b5,https://www.medicijnkosten.nl/medicijn?artikel=MIRTAZAPINE+AMAROX+TABLET+FILMOMHULD+15MG&id=c4f8d4b2405e91d90b447e9a463281b5,MIRTAZAPINE AMAROX TABLET FILMOMHULD 15MG,U bevindt zich hier:
aba,e898ea14968e8eecb13f03439487343c,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+110%2F230+ANA+ACE&id=e898ea14968e8eecb13f03439487343c,VASELINE PARAFFINE 110/230 ANA ACE,U bevindt zich hier:
aba,5a830fdd3c4a4990827d3930c15c4cdb,https://www.medicijnkosten.nl/medicijn?artikel=ESCITALOPRAM+CAPSULE+1MG+AAA&id=5a830fdd3c4a4990827d3930c15c4cdb,ESCITALOPRAM CAPSULE 1MG AAA,U bevindt zich hier:
aba,131e86bfb7bd9e84af6671b01bd3a6b7,https://www.medicijnkosten.nl/medicijn?artikel=ESCITALOPRAM+CAPSULE+0%2C5MG+AAA&id=131e86bfb7bd9e84af6671b01bd3a6b7,"ESCITALOPRAM CAPSULE 0,5MG AAA",U bevindt zich hier:
aba,ccb3fde4a529cb08d09e8ededa5e2357,https://www.medicijnkosten.nl/medicijn?artikel=ESCITALOPRAM+CAPSULE+1%2C5MG+AAA&id=ccb3fde4a529cb08d09e8ededa5e2357,"ESCITALOPRAM CAPSULE 1,5MG AAA",U bevindt zich hier:
aba,d69f793a20dbea38e7524f0ad7e880f0,https://www.medicijnkosten.nl/medicijn?artikel=CITALOPRAM+AMAROX+TABLET+OMHULD+10MG&id=d69f793a20dbea38e7524f0ad7e880f0,CITALOPRAM AMAROX TABLET OMHULD 10MG,U bevindt zich hier:
aba,d0db3db50558f8be999d94c41c894e43,https://www.medicijnkosten.nl/medicijn?artikel=PROPRANOLOL+HCL+AMAROX+TABLET+80MG&id=d0db3db50558f8be999d94c41c894e43,PROPRANOLOL HCL AMAROX TABLET 80MG,U bevindt zich hier:
aba,2f45e4bb81289c31f5315e482f1c753b,https://www.medicijnkosten.nl/medicijn?artikel=SERTRALINE+CAPSULE+5MG+AAA&id=2f45e4bb81289c31f5315e482f1c753b,SERTRALINE CAPSULE 5MG AAA,U bevindt zich hier:
aba,87233bee7b9dac0b3367e8850202ad2d,https://www.medicijnkosten.nl/medicijn?artikel=SERTRALINE+CAPSULE+1%2C25MG+AAA&id=87233bee7b9dac0b3367e8850202ad2d,"SERTRALINE CAPSULE 1,25MG AAA",U bevindt zich hier:
aba,8f1fbf0ce35cf4308634e02faf84f10a,https://www.medicijnkosten.nl/medicijn?artikel=BURINEX+INJVLST+0%2C50MG%2FML+AMPUL++4ML&id=8f1fbf0ce35cf4308634e02faf84f10a,"BURINEX INJVLST 0,50MG/ML AMPUL 4ML",U bevindt zich hier:
aba,6a18cc0697b1805521191e8c73aa90a3,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+ARX+TABLET+MSR+40MG&id=6a18cc0697b1805521191e8c73aa90a3,PANTOPRAZOL ARX TABLET MSR 40MG,U bevindt zich hier:
aba,287ca2a4786b3f7b25c399a1682bf54a,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+110%2F230+ANA+ACE&id=287ca2a4786b3f7b25c399a1682bf54a,VASELINE PARAFFINE 110/230 ANA ACE,U bevindt zich hier:
aba,3e522542de24cc96f84cea58642eb2b8,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+OOGDRUPPELS+5%25+FLACON+1ML+AAA&id=3e522542de24cc96f84cea58642eb2b8,CEFTAZIDIM OOGDRUPPELS 5% FLACON 1ML AAA,U bevindt zich hier:
aba,0b3a0766a84ba1ba87dcceeb347d3bc1,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+60%2F80+ANA+ACE&id=0b3a0766a84ba1ba87dcceeb347d3bc1,VASELINE PARAFFINE 60/80 ANA ACE,U bevindt zich hier:
aba,f79b47ea320fdc28052bff0401731aa7,https://www.medicijnkosten.nl/medicijn?artikel=BENZBROMARON+CAPSULE+50MG+AAA&id=f79b47ea320fdc28052bff0401731aa7,BENZBROMARON CAPSULE 50MG AAA,U bevindt zich hier:
aba,6f61499ba37d962a44d3f9e8919edf8f,https://www.medicijnkosten.nl/medicijn?artikel=LERCANIDIPINE+HCL+AMAROX+TABLET+FILMOMHULD+10MG&id=6f61499ba37d962a44d3f9e8919edf8f,LERCANIDIPINE HCL AMAROX TABLET FILMOMHULD 10MG,U bevindt zich hier:
aba,6f5bea928eae9c15d24f0aa63be0efee,https://www.medicijnkosten.nl/medicijn?artikel=PROPRANOLOL+HCL+AMAROX+TABLET+40MG&id=6f5bea928eae9c15d24f0aa63be0efee,PROPRANOLOL HCL AMAROX TABLET 40MG,U bevindt zich hier:
aba,9d79b08cc277184e13854a4219ae0c00,https://www.medicijnkosten.nl/medicijn?artikel=ROSUVASTATINE+AMAROX+TABLET+FILMOMHULD++5MG&id=9d79b08cc277184e13854a4219ae0c00,ROSUVASTATINE AMAROX TABLET FILMOMHULD 5MG,U bevindt zich hier:
aba,3523c80f2a330ac804e784911179a02e,https://www.medicijnkosten.nl/medicijn?artikel=PROPRANOLOL+HCL+AMAROX+TABLET+10MG&id=3523c80f2a330ac804e784911179a02e,PROPRANOLOL HCL AMAROX TABLET 10MG,U bevindt zich hier:
aba,766e25b837ea2678760b3b298a5da68f,https://www.medicijnkosten.nl/medicijn?artikel=LEVOTHYROXINE+ABDI+TABLET+25MCG&id=766e25b837ea2678760b3b298a5da68f,LEVOTHYROXINE ABDI TABLET 25MCG,U bevindt zich hier:
aba,7e3dd05a620c08b7a1c28b2bcc8d91bc,https://www.medicijnkosten.nl/medicijn?artikel=METHOTREXAAT+INJVLST+5MG%2F0%2C2ML%2825MG%2FML%29+WWSP+AAA&id=7e3dd05a620c08b7a1c28b2bcc8d91bc,"METHOTREXAAT INJVLST 5MG/0,2ML(25MG/ML) WWSP AAA",U bevindt zich hier:
aba,f032d9a0184dc98f930a638555b1414f,https://www.medicijnkosten.nl/medicijn?artikel=GENTAMICINE+OOGDRUPPELS+1%2C4%25+FLACON+5ML+AAA&id=f032d9a0184dc98f930a638555b1414f,"GENTAMICINE OOGDRUPPELS 1,4% FLACON 5ML AAA",U bevindt zich hier:
aba,5be9615e88fe7da3ba5f3ba63e2b8d1a,https://www.medicijnkosten.nl/medicijn?artikel=MIRTAZAPINE+AMAROX+TABLET+FILMOMHULD+30MG&id=5be9615e88fe7da3ba5f3ba63e2b8d1a,MIRTAZAPINE AMAROX TABLET FILMOMHULD 30MG,U bevindt zich hier:
aba,ca6fb9e3455715e42a2b7a97ba5ab40e,https://www.medicijnkosten.nl/medicijn?artikel=CYTARABINE+ACCORD+INJVLST+100MG%2FML+FLACON++1ML&id=ca6fb9e3455715e42a2b7a97ba5ab40e,CYTARABINE ACCORD INJVLST 100MG/ML FLACON 1ML,U bevindt zich hier:
aba,af3a5318e8795dc8fa1eaaea9db67692,https://www.medicijnkosten.nl/medicijn?artikel=AMITRIPTYLINE+HCL+AMAROX+TABLET+FILMOMHULD+10MG&id=af3a5318e8795dc8fa1eaaea9db67692,AMITRIPTYLINE HCL AMAROX TABLET FILMOMHULD 10MG,U bevindt zich hier:
aba,f7d1c4f4145b0fea2fd26d9e5a626d04,https://www.medicijnkosten.nl/medicijn?artikel=ALLOPURINOL+AMAROX+TABLET+300MG&id=f7d1c4f4145b0fea2fd26d9e5a626d04,ALLOPURINOL AMAROX TABLET 300MG,U bevindt zich hier:
aba,da66cfbd6e8a02f76247b7bec19cb107,https://www.medicijnkosten.nl/medicijn?artikel=GENTAMICINE+OOGDR+1%2C4%25+ONGECONSERV+FLAC+5ML+AAA&id=da66cfbd6e8a02f76247b7bec19cb107,"GENTAMICINE OOGDR 1,4% ONGECONSERV FLAC 5ML AAA",U bevindt zich hier:
aba,da69538e4c0ce4d842e8562f0ff19a7e,https://www.medicijnkosten.nl/medicijn?artikel=SALMETEROL%2FFLUTICAS+ALLGEN+AER+25%2F125MCG+120DO%2BINH&id=da69538e4c0ce4d842e8562f0ff19a7e,SALMETEROL/FLUTICAS ALLGEN AER 25/125MCG 120DO+INH,U bevindt zich hier:
aba,b6e285b9a8653558571ff457911b3ab2,https://www.medicijnkosten.nl/medicijn?artikel=FOSCARNET+OOGDRUPPELS+1%2C2%25+ONGECONSERV+FL+2ML+AAA&id=b6e285b9a8653558571ff457911b3ab2,"FOSCARNET OOGDRUPPELS 1,2% ONGECONSERV FL 2ML AAA",U bevindt zich hier:
aba,99b67b5b26624b055708e7b8647568e4,https://www.medicijnkosten.nl/medicijn?artikel=CLONIDINE+HCL+DRANK+50MCG%2FML+AAA&id=99b67b5b26624b055708e7b8647568e4,CLONIDINE HCL DRANK 50MCG/ML AAA,U bevindt zich hier:
aba,f5f6e19dff3075bc5f7dfc17b0c0a927,https://www.medicijnkosten.nl/medicijn?artikel=VENLAFAXINE+CAPSULE+5MG+AAA&id=f5f6e19dff3075bc5f7dfc17b0c0a927,VENLAFAXINE CAPSULE 5MG AAA,U bevindt zich hier:
aba,fee0d51d0231faa55a08d4b19d55b3a8,https://www.medicijnkosten.nl/medicijn?artikel=VENLAFAXINE+CAPSULE+1MG+AAA&id=fee0d51d0231faa55a08d4b19d55b3a8,VENLAFAXINE CAPSULE 1MG AAA,U bevindt zich hier:
aba,c2cb135da00fea7c03ec517588d61f00,https://www.medicijnkosten.nl/medicijn?artikel=FLUVOXAMINE+CAPSULE+2%2C5MG+AAA&id=c2cb135da00fea7c03ec517588d61f00,"FLUVOXAMINE CAPSULE 2,5MG AAA",U bevindt zich hier:
aba,22d8664f8e8f762ac7d529ef82eadb6d,https://www.medicijnkosten.nl/medicijn?artikel=GABAPENTINE+AMAROX+CAPSULE+100MG&id=22d8664f8e8f762ac7d529ef82eadb6d,GABAPENTINE AMAROX CAPSULE 100MG,U bevindt zich hier:
aba,fc67c3e522bdfa3b833e12add3b674fe,https://www.medicijnkosten.nl/medicijn?artikel=FLUVOXAMINE+CAPSULE+5MG+AAA&id=fc67c3e522bdfa3b833e12add3b674fe,FLUVOXAMINE CAPSULE 5MG AAA,U bevindt zich hier:
aba,98fdeffbee8fe8c40a13944c183e76ea,https://www.medicijnkosten.nl/medicijn?artikel=PAROXETINE+CAPSULE+1MG+AAA&id=98fdeffbee8fe8c40a13944c183e76ea,PAROXETINE CAPSULE 1MG AAA,U bevindt zich hier:
aba,d72a7c1aa2522198a70eee972d7e2a98,https://www.medicijnkosten.nl/medicijn?artikel=PAROXETINE+CAPSULE+3MG+AAA&id=d72a7c1aa2522198a70eee972d7e2a98,PAROXETINE CAPSULE 3MG AAA,U bevindt zich hier:
aba,754788eb3025e8f837aea286d0116032,https://www.medicijnkosten.nl/medicijn?artikel=CARBAMAZEPINE+ZETPIL+125MG+AAA&id=754788eb3025e8f837aea286d0116032,CARBAMAZEPINE ZETPIL 125MG AAA,U bevindt zich hier:
aba,26d5c52a1b8130c95fc39a847426fb32,https://www.medicijnkosten.nl/medicijn?artikel=CLOZAPINE+DRANK+25MG%2FML+AAA&id=26d5c52a1b8130c95fc39a847426fb32,CLOZAPINE DRANK 25MG/ML AAA,U bevindt zich hier:
aba,fdc8b523295d53fee1c925ae06bfcb3d,https://www.medicijnkosten.nl/medicijn?artikel=SALMETEROL%2FFLUTICAS+ALLGEN+AER+25%2F250MCG+120DO%2BINH&id=fdc8b523295d53fee1c925ae06bfcb3d,SALMETEROL/FLUTICAS ALLGEN AER 25/250MCG 120DO+INH,U bevindt zich hier:
aba,ddb9c6aa32952015c646d93892879f00,https://www.medicijnkosten.nl/medicijn?artikel=SERTRALINE+AMAROX+TABLET+FILMOMHULD+100MG&id=ddb9c6aa32952015c646d93892879f00,SERTRALINE AMAROX TABLET FILMOMHULD 100MG,U bevindt zich hier:
aba,2d37a313b7342b223fece95a3410acc6,https://www.medicijnkosten.nl/medicijn?artikel=FLUVOXAMINE+CAPSULE+10MG+AAA&id=2d37a313b7342b223fece95a3410acc6,FLUVOXAMINE CAPSULE 10MG AAA,U bevindt zich hier:
aba,d4f0848fd8bcb85d422bfc42bc6ab033,https://www.medicijnkosten.nl/medicijn?artikel=GABAPENTINE+AMAROX+CAPSULE+300MG&id=d4f0848fd8bcb85d422bfc42bc6ab033,GABAPENTINE AMAROX CAPSULE 300MG,U bevindt zich hier:
aba,0c15d51441b4b60d92d1dcd543560467,https://www.medicijnkosten.nl/medicijn?artikel=SOLU+CORTEF+INJPDR+100MG+%2B+2ML+SOLV+IN+ACT+O+VIAL&id=0c15d51441b4b60d92d1dcd543560467,SOLU CORTEF INJPDR 100MG + 2ML SOLV IN ACT O VIAL,U bevindt zich hier:
aba,e7fe29e6e6918611198a79ddf9832c64,https://www.medicijnkosten.nl/medicijn?artikel=CLOBAZAM+SUSPENSIE+1MG%2FML+AAA&id=e7fe29e6e6918611198a79ddf9832c64,CLOBAZAM SUSPENSIE 1MG/ML AAA,U bevindt zich hier:
aba,0b2a7284a9ca75d33ed9772c61d7a59a,https://www.medicijnkosten.nl/medicijn?artikel=PAROXETINE+SANDOZ+TABLET+FILMOMH+20MG%28ALS+HCL+ANH%29&id=0b2a7284a9ca75d33ed9772c61d7a59a,PAROXETINE SANDOZ TABLET FILMOMH 20MG(ALS HCL ANH),U bevindt zich hier:
aba,96e10932740f76a973c1579f4394ebef,https://www.medicijnkosten.nl/medicijn?artikel=LEVOTHYROXINE+ABDI+TABLET+75MCG&id=96e10932740f76a973c1579f4394ebef,LEVOTHYROXINE ABDI TABLET 75MCG,U bevindt zich hier:
aba,00b371558e8d8ff9cad0d0c9bc2447c6,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+110%2F230+ANA+ACE&id=00b371558e8d8ff9cad0d0c9bc2447c6,VASELINE PARAFFINE 110/230 ANA ACE,U bevindt zich hier:
aba,50714801129dbf25f950b558e88f9f46,https://www.medicijnkosten.nl/medicijn?artikel=LOSARTAN+KALIUM+SUSPENSIE+5MG%2FML+AAA&id=50714801129dbf25f950b558e88f9f46,LOSARTAN KALIUM SUSPENSIE 5MG/ML AAA,U bevindt zich hier:
aba,23bd16d7b6130303a0fa0b2a0981b7bc,https://www.medicijnkosten.nl/medicijn?artikel=SALMETEROL%2FFLUTICAS+ALLGEN+AER+25%2F50MCG+120DO%2BINH&id=23bd16d7b6130303a0fa0b2a0981b7bc,SALMETEROL/FLUTICAS ALLGEN AER 25/50MCG 120DO+INH,U bevindt zich hier:
aba,158aca4685da2be632f1fc1823b5494c,https://www.medicijnkosten.nl/medicijn?artikel=PROMOCARD+DURETTE+TABLET+MGA++30MG&id=158aca4685da2be632f1fc1823b5494c,PROMOCARD DURETTE TABLET MGA 30MG,U bevindt zich hier:
aba,a98c2f6c7ea9d28e8f5718229ce2f519,https://www.medicijnkosten.nl/medicijn?artikel=SALBUTAMOL+SANDOZ+AER+100MCG%2FDO+SPBS+200DO+%2B+INHAL&id=a98c2f6c7ea9d28e8f5718229ce2f519,SALBUTAMOL SANDOZ AER 100MCG/DO SPBS 200DO + INHAL,U bevindt zich hier:
aba,931475ad40a97e69537dbb8d2dc66c61,https://www.medicijnkosten.nl/medicijn?artikel=MIRTAZAPINE+AMAROX+TABLET+FILMOMHULD+45MG&id=931475ad40a97e69537dbb8d2dc66c61,MIRTAZAPINE AMAROX TABLET FILMOMHULD 45MG,U bevindt zich hier:
aba,dc80ac7d48ade50c3a6b638a5354c328,https://www.medicijnkosten.nl/medicijn?artikel=CEFUROXIM+NAVAMEDIC+INJ%2FINFUSIEPOEDER+FLACON+750MG&id=dc80ac7d48ade50c3a6b638a5354c328,CEFUROXIM NAVAMEDIC INJ/INFUSIEPOEDER FLACON 750MG,U bevindt zich hier:
aba,8d94989f43025e5b6a606c60135b6ebd,https://www.medicijnkosten.nl/medicijn?artikel=SALBUTAMOL+TEV+AER+CFKVR+100MCG%2FDO+SPBS+200DO+%2BINH&id=8d94989f43025e5b6a606c60135b6ebd,SALBUTAMOL TEV AER CFKVR 100MCG/DO SPBS 200DO +INH,U bevindt zich hier:
