input_company,input_product_name,timestamp,records_found
Lazar,ACTEMIN,2026-01-08T11:41:44,2
Roche,ACTEMRA,2026-01-08T11:41:45,3
Roche,ACTEMRA SC,2026-01-08T11:41:47,1
Siegfried,ACTIFEDRIN NASAL,2026-01-08T11:41:55,1
Bioprofarma Bagó,ACTILUZOL,2026-01-08T11:41:55,1
Boehringer Ingelheim,ACTILYSE,2026-01-08T11:41:57,1
Filaxis Farmacéutica,ACTIMIB,2026-01-08T11:42:05,1
Siegfried,ACTIMAX,2026-01-08T11:42:05,2
Bagó,ACTINERVAL,2026-01-08T11:42:07,2
Northia,ACTIRELAX NORTHIA,2026-01-08T11:42:15,1
Northia,ACTIRELAX,2026-01-08T11:42:15,1
Eurofarma,ACTISON,2026-01-08T11:42:17,2
Monserrat,ACTIUM,2026-01-08T11:42:25,1
Framingham Pharma,ACTIVAMENT 5HTP,2026-01-08T11:42:25,1
Casasco,ACTIVIL,2026-01-08T11:42:27,1
Casasco,ACTIVIL MASTICABLE,2026-01-08T11:42:35,1
Savant Generic,ACTOBIAN,2026-01-08T11:42:35,1
Bayer Consumer,ACTRON,2026-01-08T11:42:37,2
Bayer Consumer,ACTRON 600 RAPIDA ACCION,2026-01-08T11:42:46,2
Bayer Consumer,ACTRON 600 RAPIDA ACCION NUEVA FORMULA,2026-01-08T11:42:46,2
Bayer Consumer,ACTRON FLEX,2026-01-08T11:42:55,1
Bayer Consumer,ACTRON GEL,2026-01-08T11:42:57,1
Bayer Consumer,ACTRON MIGRA,2026-01-08T11:43:05,1
Bayer Consumer,ACTRON MUJER RAPIDA ACCION,2026-01-08T11:43:06,1
Bayer Consumer,ACTRON PEDIATRICO,2026-01-08T11:43:15,1
Bayer Consumer,ACTRON PEDIATRICO 4%,2026-01-08T12:14:25,2
Bayer Consumer,ACTRON PLUS,2026-01-08T12:14:25,1
Bayer Consumer,ACTRON RAPIDA ACCION NF,2026-01-08T12:14:35,2
Abbvie,ACULAR,2026-01-08T12:14:35,1
Roemmers,ACUS,2026-01-08T12:14:45,2
Abbvie,ACULAR LS,2026-01-08T12:14:45,1
Oxapharma,ADAPNE,2026-01-08T12:14:55,2
Sanofi Health Argentina S.A.,ADACEL,2026-01-08T12:14:56,1
Oxapharma,ADAPNE DUO,2026-01-08T12:15:05,1
Oxapharma,ADAPNE DUO FORTE,2026-01-08T12:15:05,1
Takeda Argentina S.A.,ADCETRIS,2026-01-08T12:15:14,1
Richmond,ADDENTA,2026-01-08T12:15:15,1
Lafedar,ADECONCE,2026-01-08T12:15:25,1
Drawer,ADEENE DRAWER,2026-01-08T12:15:25,1
Pharmamerican S.R.L.,ADELGAFRUTA BATIDO SACIANTE,2026-01-08T12:15:34,2
A.M. Farma Activ,ADELGAR SILUETA A.M.,2026-01-08T12:15:35,1
San Ceferino,ADELGAZA-T,2026-01-08T12:15:44,1
Bayer (PH),ADEMPAS,2026-01-08T12:15:45,5
Austral,ADENIL,2026-01-08T12:15:55,1
Biol,ADENOSINA BIOL,2026-01-08T12:15:55,1
Gobbi,ADENOSINA GOBBI,2026-01-08T12:16:05,1
Gemepe,ADENOSINA GEMEPE,2026-01-08T12:16:05,1
Elea,ADERMICINA,2026-01-08T12:16:15,1
Elea,ADERMICINA A,2026-01-08T12:16:15,2
Elea,ADERMICINA A 2X1,2026-01-08T12:16:25,1
Elea,ADERMICINA AE,2026-01-08T12:16:25,2
Elea,ADERMICINA ANTI ACNE,2026-01-08T12:16:35,1
Elea,ADERMICINA CUIDADO FACIAL,2026-01-08T12:16:35,7
Elea,ADERMICINA JABON,2026-01-08T12:16:45,3
Laboratorio Merlino,ADERMITRIN,2026-01-08T12:16:45,1
Laboratorio Millet,ADEROGYL,2026-01-08T12:17:56,1
Savant Generic,ADESIAL,2026-01-08T12:17:56,2
Biol,ADHESOL BIOL,2026-01-08T12:18:04,2
Química Luar,ADEVIT,2026-01-08T12:18:05,1
Rivero,ADITIVOS PARENTERALES,2026-01-08T12:18:15,13
Rossmore Pharma,ADIKAN,2026-01-08T12:18:16,6
Lazar,ADIUVAN MET,2026-01-08T12:18:25,2
Lazar,ADIUVAN,2026-01-08T12:18:26,2
Biol,ADRENALINA BIOL,2026-01-08T12:18:34,2
Duncan,ADRENALINA BIOQUIM,2026-01-08T12:18:35,1
