PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
234142,ARGENTINA,Ferring,UTROGESTAN,progesterone,,,,,,200 mg caps.x 28
234143,ARGENTINA,Ferring,UTROGESTAN,progesterone,,,,,,100 mg caps.x 30
234148,ARGENTINA,Ferring,UTROGESTAN,progesterone,,,,,,200 mg caps.x 42
250100,ARGENTINA,Sidus,MFD,methylphenidate,,,,,,10 mg tablets x 30
250101,ARGENTINA,Sidus,MFD,methylphenidate,,,,,,20 mg tablets x 30
250102,ARGENTINA,Sidus,MFD,methylphenidate,,,,,,10 mg tablets x 60
269788,ARGENTINA,GlaxoSmithKline Biopharma,TRICIVIR,abacavir+lamivudine+zidovudine,,,,,,comp.rec.x 60
286372,ARGENTINA,Sidus,AUTRAXIL 30 MG,cinacalcet,,,,,,30 mg comp.rec.x 30
286373,ARGENTINA,Sidus,AUTRAXIL 60 MG,cinacalcet,,,,,,60 mg comp.rec.x 30
295682,ARGENTINA,Sidus,CLASID,clarithromycin,,,,,,125 mg pvo.p/prep.x 60ml
295683,ARGENTINA,Sidus,CLASID,clarithromycin,,,,,,250 mg pvo.p/prep.x 60ml
295684,ARGENTINA,Sidus,CLASID,clarithromycin,,,,,,500 mg comp.rec.x 16
295685,ARGENTINA,Sidus,CLASID,clarithromycin,,,,,,500 mg comp.rec.x 8
313846,ARGENTINA,Sidus,AUTRAXIL 90 MG,cinacalcet,,,,,,90 mg comp.rec.x 30
329597,ARGENTINA,Bausch & Lomb Arg.,BESIVANCE,besifloxacin chloride.,,,,,,sterile suspension of 5 ml
330073,ARGENTINA,Bausch & Lomb Arg.,ERITROMED,erythromycin,,,,,,ung.oft.x 3.5 g
330075,ARGENTINA,Bausch & Lomb Arg.,ERITROMED,erythromycin,,,,,,gts.oft.x 10 ml
330145,ARGENTINA,Abbvie,F M L NEO LIQUIFILM,fluorometholone+assoc.,,,,,,susp.oft.x 5 ml
330237,ARGENTINA,Bausch & Lomb Arg.,HYALCROM NF,ketotifen,,,,,,sol.oft.x 10 ml
330779,ARGENTINA,Abbvie,OFLOX,ofloxacin,,,,,,sol.oft.x 5 ml
330846,ARGENTINA,Bausch & Lomb Arg.,PANOPTIC NF FRESH,naphazoline,,,,,,sol.oft.x 10 ml (VL)
331320,ARGENTINA,Lab Internacional Argentino,TROMIATLAS,azithromycin,,,,,,sol.oft.x 2.5 ml
382183,ARGENTINA,Vannier,TRIMEBUTINA VANNIER,trimebutine,,,,,,200 mg tablets x 20
400208,ARGENTINA,Megalabs Argentina,TRICOFIN,metronidazole,,,,,,500 mg tablets x 20
400209,ARGENTINA,Megalabs Argentina,TRICOFIN,metronidazole,,,,,,1 g comp.x 4
400210,ARGENTINA,Megalabs Argentina,TRICOFIN,metronidazole,,,,,,1 g comp.x 8
405608,ARGENTINA,Bausch & Lomb Arg.,ALREX,"loteprednol,etabonate",,,,,,susp.oft.x 5 ml
462830,ARGENTINA,Sidus,NEUPRAM,haloperidol,,,,,,1 mg comp.x 30
462831,ARGENTINA,Sidus,NEUPRAM,haloperidol,,,,,,10 mg tablets x 30
462832,ARGENTINA,Sidus,NEUPRAM,haloperidol,,,,,,5 mg tablets x 30
462833,ARGENTINA,Sidus,NEUPRAM,haloperidol,,,,,,1 mg comp.x 60
462834,ARGENTINA,Sidus,NEUPRAM,haloperidol,,,,,,10 mg tablets x 60
462835,ARGENTINA,Sidus,NEUPRAM,haloperidol,,,,,,5 mg comp.x 60
463088,ARGENTINA,Baliarda,NEUROPLUS,memantine,,,,,,10 mg comp.rec.ran.x 20
466538,ARGENTINA,Siegfried,QTP 200,quetiapine,,,,,,200 mg comp.rec.x 30
468651,ARGENTINA,Rontag,SAROMET FULLTIME,diazepam,,,,,,caps.x 20
468729,ARGENTINA,Bago,SEROQUEL 300,quetiapine,,,,,,300 mg tablets x 30
470632,ARGENTINA,Soubeiran Chobet,ULTRACALMANS,tramadol,,,,,,50 mg gts.x 20 ml
470633,ARGENTINA,Soubeiran Chobet,ULTRACALMANS,tramadol,,,,,,50 mg tablets x 10
470634,ARGENTINA,Soubeiran Chobet,ULTRACALMANS,tramadol,,,,,,50 mg tablets x 20
470641,ARGENTINA,Adium,ULTRANEURAL,gabapentin,,,,,,100 mg tablets x 30
470642,ARGENTINA,Adium,ULTRANEURAL,gabapentin,,,,,,300 mg tablets x 30
470643,ARGENTINA,Adium,ULTRANEURAL,gabapentin,,,,,,600 mg tablets x 30
470644,ARGENTINA,Adium,ULTRANEURAL,gabapentin,,,,,,300 mg tablets x 60
1914625,ARGENTINA,Temis-Lostalo,UROTEM DOL,norfloxacin+phenazopyridine,,,,,,comp.x 10 + 10
477596,ARGENTINA,Sidus,TARDYFERON,iron sulfate,,,,,,comp.rec.x 30
531241,ARGENTINA,Beta,AGILINE,rasagiline,,,,,,1 mg comp.x 30
531322,ARGENTINA,Janssen-Cilag,SIMPONI IV,golimumab,,,,,,50 mg vial x 1 x 4 ml
531337,ARGENTINA,Temis-Lostalo,COLPOESTRIOL,estriol,,,,,,v.x 15
553782,ARGENTINA,Adium,TRIQUILAR,levonorgestrel+ethinyl estradiol,,,,,,blist.grag.x 21
553828,ARGENTINA,Siegfried,SPASMOCTYL SOMATICO 40,otilonium bromide + diazepam,,,,,,comp.rec.x 30
554006,ARGENTINA,Bago,TRIFACILINA 1000,ampicillin,,,,,,1000 mg tablets x 16
554007,ARGENTINA,Bago,TRIFACILINA 1000,ampicillin,,,,,,1000 mg tablets x 8
554009,ARGENTINA,Bago,TRIFACILINA 500,ampicillin,,,,,,500 mg tablets x 16
554342,ARGENTINA,Megalabs Argentina,TRICOPLUS,minoxidil,,,,,,2% hair loc x 60 ml
554343,ARGENTINA,Megalabs Argentina,TRICOPLUS,minoxidil,,,,,,5% hair loc x 60 ml
554365,ARGENTINA,Temis-Lostalo,UROTEM,norfloxacin,,,,,,comp.x 14
554366,ARGENTINA,Temis-Lostalo,UROTEM,norfloxacin,,,,,,comp.x 20
554467,ARGENTINA,GlaxoSmithKline Biopharma,TWINRIX,hepatitis A and B antigens,,,,,,ad.jga.prell.x 1
561526,ARGENTINA,Aspen Pharma,ORGESTRIOL,estriol,,,,,,v.x 10
568042,ARGENTINA,Beta,MENOCLIM,estriol,,,,,,v.x 10
630021,ARGENTINA,Finadiet,VAGRAN 120,fexofenadine,,,,,,120 mg tablets x 10
630022,ARGENTINA,Finadiet,VAGRAN 120,fexofenadine,,,,,,120 mg tablets x 30
630063,ARGENTINA,Bago,VIXCEF 100,cefixime,,,,,,susp.x 30 ml
630064,ARGENTINA,Bago,VIXCEF 100,cefixime,,,,,,susp.x 60 ml
630139,ARGENTINA,Soubeiran Chobet,ULTRACALMANS,tramadol,,,,,,50 mg tablets x 30
630142,ARGENTINA,Casasco,URALOS MAX,solifenacin+tamsulosin,,,,,,6mg/0.4mg tablets x30
643721,ARGENTINA,Eurolab,UROFURAN,nitrofurantoin,,,,,,100 mg caps.x 30
684618,ARGENTINA,Beta,OXA FORTE,diclofenac sodium + codeine,,,,,,comp.rec.x 20
684649,ARGENTINA,Bayer (PH),ULTRAVIST,iopromide,,,,,,300 mg f.a.x 100 ml
684650,ARGENTINA,Bayer (PH),ULTRAVIST,iopromide,,,,,,300 mg f.a.x 50 ml
684651,ARGENTINA,Bayer (PH),ULTRAVIST,iopromide,,,,,,370 mg f.a.x 100 ml
684652,ARGENTINA,Bayer (PH),ULTRAVIST,iopromide,,,,,,370 mg f.a.x 50 ml
684719,ARGENTINA,Adium,TORGYN,clindamycin,,,,,,100 mg v.vag.x 3
684762,ARGENTINA,Genomma Lab.,UNESIA,bifonazole,,,,,,ung.x 20 g (VL)
743598,ARGENTINA,Geminis Farmaceutica,RODI RELAX,pridinol mesylate,,,,,,4 mg comp.x 10
743599,ARGENTINA,Geminis Farmaceutica,RODI RELAX,pridinol mesylate,,,,,,4 mg comp.x 15
743600,ARGENTINA,Geminis Farmaceutica,RODI RELAX,pridinol mesylate,,,,,,4 mg comp.x 30
792778,ARGENTINA,Servier,TRIPLIXAM,perindopril+indapamide+amlodipine,,,,,,10/2.5/10mg rec. tablets x30
792779,ARGENTINA,Servier,TRIPLIXAM,perindopril+indapamide+amlodipine,,,,,,5/1.25/5mg rec. tab.x 30
896047,ARGENTINA,Bausch & Lomb Arg.,LACRINMUNE,cyclosporine,,,,,,gts.oft.x 5 ml
924497,ARGENTINA,Megalabs Argentina,TUERIS,doxylamine+pyridoxine,,,,,,caps.x 24
924498,ARGENTINA,Megalabs Argentina,TUERIS,doxylamine+pyridoxine,,,,,,caps.x 48
980615,ARGENTINA,Gemabiotech,FANHDI,factor VIII+von Willebrand factor,,,,,,1000 IU f.a.x 1+dissolv.
980616,ARGENTINA,Gemabiotech,FANHDI,factor VIII+von Willebrand factor,,,,,,1500 IU f.a.x 1+dissolv.
1052625,ARGENTINA,Sidus,VENOSMIL,hidrosmine,,,,,,caps.x 36
1052626,ARGENTINA,Sidus,VENOSMIL,hidrosmine,,,,,,caps.x 60
1158225,ARGENTINA,Fecofar,TRIUROL,clopidogrel,,,,,,75 mg tablets x 30
1180855,ARGENTINA,Bayer (PH),ULTRAVIST,iopromide,,,,,,300 mg f.a.x 8 x 500 ml
1180856,ARGENTINA,Bayer (PH),ULTRAVIST,iopromide,,,,,,370 mg f.a.x 8 x 500 ml
1180920,ARGENTINA,Temis-Lostalo,BRONCOLIUM,acetylcysteine,,,,,,600 mg effervescent tablets x 10
1180921,ARGENTINA,Temis-Lostalo,BRONCOLIUM,acetylcysteine,,,,,,600 mg effervescent tablets x 12
1180922,ARGENTINA,Temis-Lostalo,BRONCOLIUM,acetylcysteine,,,,,,600 mg effervescent tablets x 24
1229507,ARGENTINA,Sidus,VENOSMIL GEL,hidrosmine,,,,,,2% gel x 40 g (VL)
1262927,ARGENTINA,Novartis,TASIGNA,nilotinib,,,,,,50 mg caps.x 120
2031143,ARGENTINA,Genomma Lab.,TREG,omeprazole,,,,,,20 mg caps.x 15 (VL)
1394865,ARGENTINA,Roemmers,TAURAL F 40,famotidine,,,,,,40 mg tablets x 30
1394871,ARGENTINA,Genomma Lab.,BENGUE CAPS,paracetamol + ibuprofen,,,,,,comp.x 10
1418265,ARGENTINA,Pfizer,TRAZIMERA,trastuzumab,,,,,,440 mg f.a. x 1+ solv.
1418266,ARGENTINA,Adium,TUZEPTA,trastuzumab,,,,,,440 mg f.a. x 1
1459581,ARGENTINA,Bago,ULCOZOL 10,omeprazole,,,,,,10 mg caps.x 30 (VL)
1459582,ARGENTINA,Bago,ULCOZOL 10,omeprazole,,,,,,10 mg comp.x 28 (VL)
1459587,ARGENTINA,Bago,ULCOZOL 30,omeprazole,,,,,,30 mg caps.x 28 (VL)
1468025,ARGENTINA,Genomma Lab.,TAFIROL FLEX,paracetamol + ibuprofen,,,,,,comp.x 10 (VL)
1468030,ARGENTINA,Varifarma,UNITIOB,sunitinib,,,,,,50 mg caps.x 28
1468031,ARGENTINA,Varifarma,UNITIOB,sunitinib,,,,,,12.5 mg caps.x 28
1468032,ARGENTINA,Varifarma,UNITIOB,sunitinib,,,,,,25 mg caps.x 28
1468082,ARGENTINA,Genomma Lab.,LOMECAN V PACK,clotrimazole,,,,,,v.x 3 + cr.x 15 g (VL)
1476710,ARGENTINA,Ronnet,ROCLOFENO,baclofen,,,,,,10 mg tablets x 10
1476711,ARGENTINA,Ronnet,ROCLOFENO,baclofen,,,,,,10 mg tablets x 50
1476712,ARGENTINA,Ronnet,ROCLOFENO,baclofen,,,,,,10 mg tablets x 60
1483923,ARGENTINA,Bioprofarma Bago,SPECTRILA,asparaginase,,,,,,10000 IU pvo.liof.iny.x1
1492929,ARGENTINA,Bago,TRIFACILINA IBL 1000,ampicillin+sulbactam,,,,,,f.a.iny.x 100 +solv.
1512357,ARGENTINA,Fada Pharma,FADA ISOXSUPRINA,isoxsuprine,,,,,,10 mg a.x 25 x 2 ml
1533651,ARGENTINA,Genomma Lab.,BENGUE DESINFLAMANTE,methyl salicylate+assoc.,,,,,,ointment x 65 g (VL)
1533693,ARGENTINA,Laboratorios Bernab,ROSUBER PLUS,rosuvastatin+ezetimibe,,,,,,5/10 mg tablets x 30
1547012,ARGENTINA,Aspen,UVEREN,macitentan,,,,,,10 mg comp.rec.x 30
1553710,ARGENTINA,Hemoderivados,GAMMASUB UNC,hepatitis A immunoglobulin,,,,,,inj.x 3 ml
1553711,ARGENTINA,Hemoderivados,GAMMASUB UNC,hepatitis A immunoglobulin,,,,,,inj.x 10 ml
1553712,ARGENTINA,Hemoderivados,GAMMASUB UNC,hepatitis A immunoglobulin,,,,,,inj.x 20 ml
1553787,ARGENTINA,Novoplos,TRAVOPLOS,travoprost,,,,,,sol.oft.x 5 ml
1553807,ARGENTINA,Soubeiran Chobet,TRIDIGESTIVO VL,takadiastase+pancreatin+pepsin,,,,,,grag.x 20 (VL)
1553808,ARGENTINA,Gobbi,TRIYOSOM 50,sodium amidotrizoate,,,,,,f.a.x 50 ml
1553812,ARGENTINA,Gobbi,TRIYOSOM C,"meglumine, diatrizoate+assoc.",,,,,,f.a.x 50 ml
1553916,ARGENTINA,Casasco,UROVAL,mirabegrn,,,,,,25 mg comp.lib.prol.x 30
1553917,ARGENTINA,Casasco,UROVAL,mirabegrn,,,,,,50 mg comp.lib.prol.x 30
1554378,ARGENTINA,Sidus,VAGISAN COMPUESTO,dihydrostreptomycin+assoc.,,,,,,v.x 7
1554379,ARGENTINA,Sidus,VAGISAN,dihydrostreptomycin+assoc.,,,,,,v.x 12
1554436,ARGENTINA,Biotenk,UMMA MD,drospirenone+ethinylestradiol,,,,,,comp.rec.x 28
2224109,ARGENTINA,PharmaDorf,SEPTIGYN,miconazole+metronidazole+assoc.,,,,,,v.x 12
1554570,ARGENTINA,Craveri,TRYLORI,Tetracycline + Metronidazole + Bismuth Subcitrate,,,,,,caps. x 120
1556494,ARGENTINA,Gobbi,TRIYOSOM C,"meglumine, diatrizoate+assoc.",,,,,,f.a.x 100 ml
1556711,ARGENTINA,Novoplos,TREAPLOS GOTAS,trehalose 3,,,,,,gts.oft.x 7.5 ml
1561327,ARGENTINA,Craveri,UREQUIN,oxybutynin,,,,,,comp.x 20
1561328,ARGENTINA,Craveri,UREQUIN,oxybutynin,,,,,,comp.x 50
1561329,ARGENTINA,Biofactor,UMAN ALBUMIN,human albumin,,,,,,20% vial x 50 ml
1566737,ARGENTINA,Panalab,ULTRAQUIN,levofloxacin,,,,,,500 mg comp.rec.x 7
1586652,ARGENTINA,Geminis Farmaceutica,UNILEVO 500,levofloxacin,,,,,,500 mg comp.rec.x 7
1596609,ARGENTINA,B. Braun,NUTRIFLEX OMEGA ESPECIAL,amino acids+assoc.,,,,,,bag x 1250 ml
1608330,ARGENTINA,Gador,TRIXACAR P,elexacaftor+tezacaftor+ivacaftor,,,,,,comp.rec.x 90
1608693,ARGENTINA,Megalabs Argentina,LACTIBON,lactic acid + assoc.,,,,,,v.x 7
1675217,ARGENTINA,Panalab,ULTRAQUIN,levofloxacin,,,,,,750 mg comp.rec.x 5
1675248,ARGENTINA,Casasco,VACUNA ORAL CASASCO,bacterial lysate+vit.a,,,,,,comp.x 30
1675249,ARGENTINA,Casasco,VACUNA ORAL CASASCO,bacterial lysate+vit.a,,,,,,fco.dropper x 30 ml
1675272,ARGENTINA,Genomma Lab.,GENOPRAZOL,omeprazole,,,,,,20 mg caps.x 14 (VL)
1675867,ARGENTINA,Hemoderivados,FACTOR VIII ANTIHEMOFILICO UNC,factor VIII,,,,,,250 IU f.a.x 1+dissolv.
1675868,ARGENTINA,Hemoderivados,FACTOR VIII ANTIHEMOFILICO UNC,factor VIII,,,,,,500 IU f.a.x 1+dissolv.
1704962,ARGENTINA,Genomma Lab.,GENOPRAZOL,omeprazole,,,,,,20 mg caps.x 28 (VL)
1704983,ARGENTINA,Genomma Lab.,TAFIROL PLUS RAPIDA ACCION,diclofenac sodium+paracetamol,,,,,,24 caps (VL)
1722990,ARGENTINA,GlaxoSmithKline Biopharma,TIVICAY,dolutegravir,,,,,,5 mg comp.x 60
1725102,ARGENTINA,Abbvie,LASTACAFT,alcaftadine,,,,,,fco.dropper x 3 ml
1835867,ARGENTINA,Siegfried,TRAZIDEX OFTENO,tobramycin+dexamethasone,,,,,,eye drops x 5 ml
1866072,ARGENTINA,Panalab,VALCATIL,methionine+cystine,,,,,,comp.x 120
1874985,ARGENTINA,Panalab,ULTRAQUIN,levofloxacin,,,,,,500 mg comp.rec.x 14
1908829,ARGENTINA,Biol,TUBERCULINA PPD RT 23 SSI,tuberculin,,,,,,vial x 10 x 1.5 ml
1920075,ARGENTINA,Ariston,QUEPAX,quetiapine,,,,,,100 mg tablets x 30
1920076,ARGENTINA,Ariston,QUEPAX,quetiapine,,,,,,200 mg tablets x 30
1920077,ARGENTINA,Ariston,QUEPAX,quetiapine,,,,,,25 mg tablets x 10
1920078,ARGENTINA,Ariston,QUEPAX,quetiapine,,,,,,25 mg tablets x 30
1920216,ARGENTINA,Sidus,ESOMEPRA 20 MG,esomeprazole,,,,,,flowpack 20mg caps.x7 (VL)
1934972,ARGENTINA,B. Braun,CLORURO DE POTASIO B. BRAUN EN GLUC.5%,potassium chloride,,,,,,1.5mg/ml x 1 x 500 ml
1934973,ARGENTINA,B. Braun,CLORURO DE POTASIO B. BRAUN EN GLUC.5%,potassium chloride,,,,,,3mg/ml x 1 x 500 ml
1948090,ARGENTINA,Genomma Lab.,TREG,omeprazole,,,,,,20mg.caps.x900 bl.60x15 (VL)
1948097,ARGENTINA,Teva Argentina,UNIXIS,apixaban,,,,,,5 mg comp.x 60
1948098,ARGENTINA,Teva Argentina,UNIXIS,apixaban,,,,,,2.5 mg tablets x 60
1963384,ARGENTINA,Savant Consumer,FABOGESIC FLEXI GEL,diclofenac diethylamine,,,,,,1.16% knob x 50 g
2026436,ARGENTINA,Varifarma,VADROX,roxadustat,,,,,,100 mg tablets x 30
2026437,ARGENTINA,Varifarma,VADROX,roxadustat,,,,,,20 mg tablets x 30
2026438,ARGENTINA,Varifarma,VADROX,roxadustat,,,,,,50 mg tablets x 30
2031143,ARGENTINA,Genomma Lab.,TREG,omeprazole,,,,,,20 mg blister packs x 15 (VL)
2074712,ARGENTINA,Lazar,TAROPLEN A,telmisartan+amlodipine,,,,,,80/10 mg tablets x 30
2074713,ARGENTINA,Lazar,TAROPLEN A,telmisartan+amlodipine,,,,,,80/5 mg tablets x 30
2074776,ARGENTINA,Lazar,TAROPLEN A,telmisartan+amlodipine,,,,,,40/5 mg tablets x 30
2232092,ARGENTINA,Sanitas,SANIPRAZOL,esomeprazole,,,,,,20 mg comp.x 15 (VL)
2232093,ARGENTINA,Sanitas,SANIPRAZOL,esomeprazole,,,,,,40 mg comp.x 30 (VL)
2120996,ARGENTINA,E. J. Gezzi,ESPAVEN SEC,loperamide,,,,,,comp.x 10 (VL)
2159186,ARGENTINA,Bioprofarma Bago,USUTEB,bosutinib,,,,,,500 mg comp.rec.x 28
2159187,ARGENTINA,Bioprofarma Bago,USUTEB,bosutinib,,,,,,100 mg comp.rec.x 28
2232135,ARGENTINA,Rontag,SOLFIDIN FLASH,clonazepam,,,,,,0.5 mg tablets x 30
2170370,ARGENTINA,Casasco,URALOS PLUS,dutasteride+tamsulosin,,,,,,0.5/0.4 mg caps.x 30
2232137,ARGENTINA,Rontag,SOLFIDIN FLASH,clonazepam,,,,,,0.5 mg tablets x 60
2178240,ARGENTINA,Gador,TRODELVY,sacituzumab govitecan,,,,,,200 mg vial x 1
2183065,ARGENTINA,Abbvie,OPTIVE ADVANCED,carboxymethylcellulose sodium+assoc.,,,,,,sol.oft.x 10 ml
2183068,ARGENTINA,Abbvie,OPTIVE ADVANCED,carboxymethylcellulose sodium+assoc.,,,,,,sol.oft.x 15 ml
2183087,ARGENTINA,Abbvie,ENDURA UD,polysorbate 80+glycerin,,,,,,units x 20 x 0.4 ml each (VL)
2183090,ARGENTINA,Abbvie,SURVANTA,phospholipids+assoc.,,,,,,f.a.x 4 ml
2183091,ARGENTINA,Abbvie,SURVANTA,phospholipids+assoc.,,,,,,f.a.x 8 ml
2183219,ARGENTINA,Abbott EPD,VALCOTE SPRINKLE,"sodium, divalproex",,,,,,125 mg caps.x 50
2183221,ARGENTINA,Abbott EPD,VALCOTE SPRINKLE,"sodium, divalproex",,,,,,125 mg caps.x 100
2191457,ARGENTINA,Adium,UNIFLOX,levofloxacin,,,,,,500 mg comp.rec.ran.x 7
2204806,ARGENTINA,Lafedar,TRIBUTINA,trimebutine,,,,,,100 mg tablets x 20
2204807,ARGENTINA,Lafedar,TRIBUTINA,trimebutine,,,,,,200 mg tablets x 30
2216162,ARGENTINA,Beta,TRIAL GEL,estradiol,,,,,,gel x 80 g
2216163,ARGENTINA,Lafedar,TRIBUTINA,trimebutine,,,,,,100 mg tablets x 40
2216164,ARGENTINA,Lafedar,TRIBUTINA,trimebutine,,,,,,200 mg tablets x 20
2216165,ARGENTINA,Lafedar,TRIBUTINA,trimebutine,,,,,,200 mg tablets x 60
2216177,ARGENTINA,Adium,ULTRAGESIC CB,tramadol,,,,,,50 mg capsules x 20
2216178,ARGENTINA,Adium,UNIFLOX,levofloxacin,,,,,,500 mg comp.rec.ran.x 14
2220958,ARGENTINA,Adium,ULTRAGESIC GOTAS,tramadol,,,,,,100 mg/ml gtas. x 10 ml
2220959,ARGENTINA,Adium,ULTRAGESIC GOTAS,tramadol,,,,,,100 mg/ml gtas. x 20 ml
747,ARGENTINA,Filaxis FarmacAutica,PACLITAXEL GP PHARM,paclitaxel,,,,,,100 mg f.a.x 1
2221450,ARGENTINA,Biol,FRONT 2,clindamycin+ketoconazole,,,,,,v.x 7
1302,ARGENTINA,Bioprofarma BagA3,OXALTIE,oxaliplatin,,,,,,50 mg inj.f.a.x 1
1303,ARGENTINA,Bioprofarma BagA3,OXALTIE,oxaliplatin,,,,,,100 mg inj.f.a.x 1
1675,ARGENTINA,BagA3,GLUCEMIX MET 50/1000,vildagliptin+metformin,,,,,,50/1000 mg rec. tab.x 30
1676,ARGENTINA,BagA3,GLUCEMIX MET 50/500,vildagliptin+metformin,,,,,,50/500 mg rec. tab. x 30
1677,ARGENTINA,BagA3,GLUCEMIX MET 50/850,vildagliptin+metformin,,,,,,50/850 mg rec. tab. x 30
1678,ARGENTINA,BagA3,GLUCEMIX MET 50/1000,vildagliptin+metformin,,,,,,50/1000 mg rec. tab.x 60
1679,ARGENTINA,BagA3,GLUCEMIX MET 50/500,vildagliptin+metformin,,,,,,50/500 mg rec. tab.x 60
1680,ARGENTINA,BagA3,GLUCEMIX MET 50/850,vildagliptin+metformin,,,,,,50/850 mg rec. tab. x 60
1689,ARGENTINA,BagA3,REMODULIN,treprostinil,,,,,,5 mg/ml fco.x 20 ml
1690,ARGENTINA,BagA3,REMODULIN,treprostinil,,,,,,1 mg/ml fco.x 20 ml
1691,ARGENTINA,BagA3,REMODULIN,treprostinil,,,,,,10 mg/ml fco.x 20 ml
1692,ARGENTINA,BagA3,REMODULIN,treprostinil,,,,,,2.5 mg/ml fco.x 20 ml
2222067,ARGENTINA,Bago,TRIFAMOX IBL 1500,amoxicillin+sulbactam,,,,,,1500 mg inj.x 1
2222130,ARGENTINA,LKM,TUBERBUT,tobramycin,,,,,,300 mg/5 ml amp.x 56
2222133,ARGENTINA,LKM,URSOFALK,ursodeoxycholic acid,,,,,,250 mg caps.x 100
2222139,ARGENTINA,LKM,URSOFALK,ursodeoxycholic acid,,,,,,oral suspension x 250 ml
175413,ARGENTINA,BagA3,GLIOTEN 2.5,enalapril,,,,,,2.5 mg tablets x 60
175657,ARGENTINA,BagA3,GLIOSARTAN PLUS 40/12.5,telmisartan+hydrochlorothiazide,,,,,,40/12.5 mg tablets x 28
175658,ARGENTINA,BagA3,GLIOSARTAN PLUS 80/12.5,telmisartan+hydrochlorothiazide,,,,,,80/12.5 mg tablets x 28
175786,ARGENTINA,BagA3,ROSUVAST 10,rosuvastatin,,,,,,10 mg tablets x 28
175787,ARGENTINA,BagA3,ROSUVAST 10,rosuvastatin,,,,,,10 mg comp.x 56
175788,ARGENTINA,BagA3,ROSUVAST 20,rosuvastatin,,,,,,20 mg tablets x 28
175790,ARGENTINA,BagA3,ROSUVAST 40,rosuvastatin,,,,,,40 mg tablets x 28
175791,ARGENTINA,BagA3,ROSUVAST 5,rosuvastatin,,,,,,5 mg comp.x 28
175844,ARGENTINA,Laboratorios BernabA3,PROCETOKEN,micronized fenofibrate,,,,,,100 mg tablets x 60
175845,ARGENTINA,Laboratorios BernabA3,PROCETOKEN,micronized fenofibrate,,,,,,300 mg tablets x 30
175854,ARGENTINA,Laboratorios BernabA3,PROCETOKEN,micronized fenofibrate,,,,,,200 mg caps. x 30
