PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,35,ARDEN 250 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,34.69/15 TABLET
,36,ARDEN 325 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,40.31/15 TABLET
,37,ARDEN 500 MG TABLET 15,Scheduled,0.92,TABLET,14.49/15 TABLET
,38,ARDEN 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,39,ARDEN JUNIOR 125 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,26.25/10 TABLET
,40,ARISTOMOL 120 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,ORAL SUSPENSION,39.05/60 ML ORAL SUSPENSION
,41,ARISTOMOL 250 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,ORAL SUSPENSION,42.83/60 ML ORAL SUSPENSION
,42,ARISTOMOL 500 MG TABLET 15,Scheduled,0.92,TABLET,14.48/15 TABLET
,43,ARISTOMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,17.50/10 TABLET
,44,ARISTOMOL 650 MG TABLET 15,Scheduled,2.04,TABLET,32.12/15 TABLET
,45,ARISTOMOL PEDIATRIC 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,25.50/15 ML DROPS
,46,AZPYR 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,21.37/60 ML SYRUP
,47,AZPYR 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,39.93/60 ML SUSPENSION
,48,BABYGESIC 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,23.61/15 ML DROPS
,49,BABYGESIC 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.70/60 ML SYRUP
,50,BABYGESIC 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.83/60 ML SYRUP
,51,BEPAMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,11.27/10 TABLET
,52,BERRYMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.18/60 ML SUSPENSION
,53,BERRYMOL 500 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,44.72/60 ML SUSPENSION
,54,BESTOGESIC FAST 650 MG TABLET 10,Scheduled,2.04,TABLET,20.28/10 TABLET
,55,BIOCETAMOL 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,8.18/2 ML INJECTION
,56,BIOCETAMOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.70/60 ML SYRUP
,57,BIOCETAMOL 500 MG TABLET 15,Scheduled,0.92,TABLET,14.98/15 TABLET
,58,BIOCETAMOL 60 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,9.83/60 ML SYRUP
,59,BIOCETAMOL (JAGSONPAL) 150 MG INJECTION 30 ML,Scheduled,4.04,INJECTION,17.71/30 ML INJECTION
,60,BIOPYRIN 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,383.39/100 ML INFUSION
,61,BIOPYRIN 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,62,BIOPYRIN 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,63,BITACIN 650 MG TABLET 10,Scheduled,2.04,TABLET,8.13/10 TABLET
,64,BRIKAMOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,37.90/60 ML SYRUP
,65,C 37 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,31.88/15 ML DROPS
,66,C 37 500 MG TABLET 10,Scheduled,0.92,TABLET,21.19/10 TABLET
,67,C 37 DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,38.70/60 ML SUSPENSION
,68,CADIPAR 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.21/60 ML SUSPENSION
,69,CADIPAR 650 MG TABLET 10,Scheduled,2.04,TABLET,21.37/10 TABLET
,70,CADPAR PLUS 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.83/60 ML SYRUP
,71,CALPOL 500 MG TABLET 1000,Scheduled,0.92,TABLET,720.05/1000 TABLET
,72,CALPOL 500 MG TABLET 15,Scheduled,0.92,TABLET,14.26/15 TABLET
,73,CALPOL 650 MG TABLET 15,Scheduled,2.04,TABLET,32.04/15 TABLET
,74,CALPOL 650 MG TABLET 750,Scheduled,2.04,TABLET,1512.00/750 TABLET
,75,CALPOL PAED 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.98/15 ML DROPS
,76,CALPOL PEAD 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,38.45/60 ML SUSPENSION
,77,CALPOL PEAD 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,78,CALPOL PLUS 500 MG TABLET 15,Scheduled,0.92,TABLET,14.26/15 TABLET
,79,CALPOL PLUS 650 MG TABLET 15,Scheduled,2.04,TABLET,32.04/15 TABLET
,80,CALPOL SF INFANT 120 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,334.22/100 ML SYRUP
,81,CALPOL STRAWBERRY FLAVOUR 250 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,ORAL SUSPENSION,42.84/60 ML ORAL SUSPENSION
,82,CALRIDOL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,280.00/100 ML INFUSION
,83,CBMOL IV 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,215.16/100 ML INJECTION
,84,CENTAMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,85,CENTAMOL PAEDIATRIC 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,34.05/15 ML DROPS
,86,CENTAMOL SUSPENSION 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,23.93/60 ML SUSPENSION
,87,CEPAL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,34.02/15 ML DROPS
,88,CEPAL 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,23.71/60 ML SUSPENSION
,89,CEPAL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.50/10 TABLET
,90,CEPAL 650 MG TABLET 10,Scheduled,2.04,TABLET,20.93/10 TABLET
,91,CETACIN TABLET 15,Non-Scheduled,Not Applicable,TABLET,9.15/15 TABLET
,92,CETAFEN 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,41.95/60 ML SYRUP
,93,CETAFEN 500 MG TABLET 10,Scheduled,0.92,TABLET,9.33/10 TABLET
,94,CETAFEN 650 MG TABLET 15,Scheduled,2.04,TABLET,31.40/15 TABLET
,95,CETAFEN KID 650 MG TABLET 10,Scheduled,2.04,TABLET,14.06/10 TABLET
,96,CHEER 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.05/60 ML SUSPENSION
,97,CHEER 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.80/60 ML SUSPENSION
,98,CHEER 375 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,47.34/60 ML SUSPENSION
,99,CHEER 500 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,48.37/60 ML SUSPENSION
,100,CHILMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.80/60 ML SUSPENSION
,101,CIPMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.65/10 TABLET
,102,CIPMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,21.10/10 TABLET
,103,CIPMOL IV 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,526.16/100 ML INFUSION
,104,COPAR 650 650 MG TABLET 10,Scheduled,2.04,TABLET,22.03/10 TABLET
,105,CROCIN 120 MG SUSPENSION 100 ML,Scheduled,0.62,SUSPENSION,64.05/100 ML SUSPENSION
,106,CROCIN 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.06/60 ML SUSPENSION
,107,CROCIN 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,37.50/15 ML DROPS
,108,CROCIN 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,109,CROCIN ADVANCE 500 MG TABLET 20,Scheduled,0.92,TABLET,19.31/20 TABLET
,110,CROCIN DS 240 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,51.56/60 ML SUSPENSION
,111,CROCIN DS 240 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,108.52/100 ML SYRUP
,112,CROCIN ORANGE LOZENGES 10,Non-Scheduled,Not Applicable,LOZENGES,32.81/10 LOZENGES
,113,CROCIN TABLET 10,Non-Scheduled,Not Applicable,TABLET,19.31/10 TABLET
,114,DECOMB IV 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,430.31/100 ML INJECTION
,115,DIASDAC IV 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,330.00/100 ML INJECTION
,116,DICLOWIN 500 MG TABLET 10,Scheduled,0.92,TABLET,10.08/10 TABLET
,117,DICLOWIN 500 MG TABLET 15,Scheduled,0.92,TABLET,14.02/15 TABLET
,118,DICLOWIN 650 MG TABLET 15,Scheduled,2.04,TABLET,31.50/15 TABLET
,119,DICLOWIN ADVANCE 650 MG TABLET 15,Scheduled,2.04,TABLET,65.63/15 TABLET
,120,DICLOWIN WOMAN TABLET 10,Non-Scheduled,Not Applicable,TABLET,93.75/10 TABLET
,121,DISPAR 500 MG INJECTION 2 ML,Non-Scheduled,Not Applicable,INJECTION,11.25/2 ML INJECTION
,122,DISPAR 650 MG TABLET 10,Scheduled,2.04,TABLET,20.00/10 TABLET
,123,DISPAR KID 300 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,17.81/10 TABLET
,124,DISPRIN PLUS (RECKITT) 500 MG TABLET 10,Scheduled,0.92,TABLET,7.03/10 TABLET
,125,DOLCERA 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,126,DOLIPRANE 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,239.00/100 ML INJECTION
,127,DOLIPRANE 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,22.05/60 ML SYRUP
,128,DOLIPRANE 500 MG TABLET 10,Scheduled,0.92,TABLET,9.41/10 TABLET
,129,DOLIPRANE 650 MG TABLET 10,Scheduled,2.04,TABLET,20.68/10 TABLET
,130,DOLIZA 650 MG TABLET ER 10,Non-Scheduled,Not Applicable,TABLET ER,20.00/10 TABLET ER
,131,DOLO 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,310.30/100 ML INFUSION
,132,DOLO 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,46.80/10 TABLET
,133,DOLO 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.90/15 ML DROPS
,134,DOLO 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.00/60 ML SUSPENSION
,135,DOLO 156.25 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,57.10/60 ML SUSPENSION
,136,DOLO 250 MG SUSPENSION 100 ML,Scheduled,0.68,SUSPENSION,70.30/100 ML SUSPENSION
,137,DOLO 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.80/60 ML SUSPENSION
,138,DOLO 500 MG TABLET 15,Scheduled,0.92,TABLET,14.18/15 TABLET
,139,DOLO 650 MG TABLET 15,Scheduled,2.04,TABLET,32.12/15 TABLET
,140,DOLOCRAT (CRATUS) 650 MG TABLET 10,Scheduled,2.04,TABLET,21.50/10 TABLET
,141,DOLODART 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.06/60 ML SUSPENSION
,142,DOLODART DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,143,DOLOGLAN 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,340.00/100 ML INFUSION
,144,DOLOMEC P 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,38.00/60 ML SUSPENSION
,145,DOLOMED 650 MG TABLET 15,Scheduled,2.04,TABLET,31.92/15 TABLET
,146,DOLOMOL 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.31/60 ML SYRUP
,147,DOLOMOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,40.32/60 ML SYRUP
,148,DOLOMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.45/10 TABLET
,149,DOLOPAR 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.90/15 ML DROPS
,150,DOLOPAR 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.00/60 ML SUSPENSION
,151,DOLOPAR 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,40.99/60 ML SUSPENSION
,152,DOLOPAR 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.80/60 ML SUSPENSION
,153,DOLOPAR 250 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,71.30/100 ML SYRUP
,154,DOLOPAR 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,71.30/60 ML SYRUP
,155,DOLOPAR-650 650 MG TABLET 15,Scheduled,2.04,TABLET,32.10/15 TABLET
,156,DOLOTUS P 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,43.90/60 ML SYRUP
,157,DOLOTUS XP 650 MG TABLET 10,Scheduled,2.04,TABLET,21.09/10 TABLET
,158,DP 650 MG TABLET 15,Scheduled,2.04,TABLET,30.90/15 TABLET
,159,DUBAMOL (AKU) 500 MG TABLET 10,Scheduled,0.92,TABLET,9.97/10 TABLET
,160,DUOFLAM P 150 MG INJECTION 3 ML,Scheduled,4.04,INJECTION,11.58/3 ML INJECTION
,161,DUOFLAM P 650 MG TABLET 10,Scheduled,2.04,TABLET,21.37/10 TABLET
,162,EBOO (EXOTIC LAB) 500 MG TABLET 10,Scheduled,0.92,TABLET,45.00/10 TABLET
,163,EBOO (EXOTIC LAB) KID 500 MG TABLET 10,Scheduled,0.92,TABLET,18.90/10 TABLET
,164,EBOO PLUS (EXOTIC LAB) 500 MG TABLET 10,Scheduled,0.92,TABLET,192.00/10 TABLET
,165,EBOO SPAZ (EXOTIC LAB) 500 MG TABLET 10,Scheduled,0.92,TABLET,46.00/10 TABLET
,166,FACER 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,375.00/60 ML SUSPENSION
,167,FEBREX 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.94/60 ML SYRUP
,168,FEBREX 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,169,FEBREX 500 MG TABLET 15,Scheduled,0.92,TABLET,14.49/15 TABLET
,170,FEBREX 650 MG TABLET 10,Scheduled,2.04,TABLET,21.42/10 TABLET
,171,FEBRINIL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,392.81/100 ML INFUSION
,172,FEBRINIL 100 MG DROPS 30 ML,Non-Scheduled,Not Applicable,DROPS,66.00/30 ML DROPS
,173,FEBRINIL 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,23.72/60 ML SUSPENSION
,174,FEBRINIL 150 MG INJECTION 21 ML,Scheduled,4.04,INJECTION,78.29/21 ML INJECTION
,175,FEBRINIL 150 MG INJECTION 3 ML,Scheduled,4.04,INJECTION,11.58/3 ML INJECTION
,176,FEBRINIL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,177,FEBRINIL 650 MG TABLET 10,Scheduled,2.04,TABLET,19.45/10 TABLET
,178,FEBRINIL 650 MG TABLET 15,Scheduled,2.04,TABLET,32.05/15 TABLET
,179,FEBRINIL INJECTION 20 ML,Non-Scheduled,Not Applicable,INJECTION,78.29/20 ML INJECTION
,180,FEGO(UNICURE REMEDIES) 650 MG TABLET 10,Scheduled,2.04,TABLET,22.02/10 TABLET
,181,FELOK 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,37.50/60 ML SUSPENSION
,182,FELOK 650 MG TABLET 15,Scheduled,2.04,TABLET,30.90/15 TABLET
,183,FENACE 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,250.00/100 ML INJECTION
,184,FEPADOL 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,13.75/60 ML SUSPENSION
,185,FEPADOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,15.63/60 ML SUSPENSION
,186,FEPADOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.66/10 TABLET
,187,FEPADOL 650 MG TABLET 10,Scheduled,2.04,TABLET,7.88/10 TABLET
,188,FEPADOL KID DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,10.68/15 ML DROPS
,189,FEPANIL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,550.31/100 ML INFUSION
,190,FEPANIL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,28.19/15 ML DROPS
,191,FEPANIL 120 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,38.44/60 ML SYRUP
,192,FEPANIL 156.25 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,38.44/60 ML SUSPENSION
,193,FEPANIL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,194,FEPANIL 500 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,44.20/60 ML SUSPENSION
,195,FEPANIL 500 MG TABLET 15,Scheduled,0.92,TABLET,14.25/15 TABLET
,196,FEPANIL 650 MG TABLET 15,Scheduled,2.04,TABLET,32.04/15 TABLET
,197,FEPANIL H 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,245.63/100 ML INJECTION
,198,FEPANIL P 250 MG INFUSION 25 ML,Non-Scheduled,Not Applicable,INFUSION,173.16/25 ML INFUSION
,199,FEVAGO 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,31.00/15 ML DROPS
,200,FEVAGO 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.05/60 ML SUSPENSION
,201,FEVAGO DS 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.83/60 ML SYRUP
,202,FEVANEX 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,324.11/100 ML INJECTION
,203,FEVANEX 1000 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,39.38/10 TABLET MR
,204,FEVANEX 650 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,38.44/10 TABLET MR
,205,FEVASTIN 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,526.87/100 ML INJECTION
,206,FEVASTIN 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,18.33/2 ML INJECTION
,207,FEVERGARD 500 MG TABLET 15,Scheduled,0.92,TABLET,14.02/15 TABLET
,208,FEVERGARD 650 MG TABLET 15,Scheduled,2.04,TABLET,31.50/15 TABLET
,209,FEVER X 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.06/60 ML SUSPENSION
,210,FEVER X 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,39.60/60 ML SUSPENSION
,211,FEVER X 650 MG TABLET 10,Scheduled,2.04,TABLET,32.11/10 TABLET
,212,FEVERYL 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,42.19/15 ML DROPS
,213,FEVERYL 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,8.33/2 ML INJECTION
,214,FEVERYL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.84/60 ML SYRUP
,215,FEVEX 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,64.69/15 ML DROPS
,216,FEVRIDOL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,542.60/100 ML INFUSION
,217,FEVRIDOL 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,9.41/2 ML INJECTION
,218,FEXENO SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,37.80/60 ML SYRUP
,219,FIBROMET 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,70.50/60 ML SYRUP
,220,FIBROMET 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,67.00/60 ML SUSPENSION
,221,FINAMAC 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,449.06/100 ML INFUSION
,222,FLUMOL 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,25.85/60 ML SUSPENSION
,223,FLUMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,40.32/60 ML SUSPENSION
,224,FLUMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.34/10 TABLET
,225,FLUMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,22.00/10 TABLET
,226,FNIL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.93/15 ML DROPS
,227,FNIL 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.90/60 ML SYRUP
,228,FNIL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.65/60 ML SYRUP
,229,FNIL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.61/10 TABLET
,230,FNIL 650 MG TABLET 10,Scheduled,2.04,TABLET,20.62/10 TABLET
,231,FNORM 125 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,32.81/15 ML DROPS
,232,FREEFLEX KABIMOL 1000 MG LIQUID 100 ML,Non-Scheduled,Not Applicable,ORAL LIQUID,420.38/100 ML ORAL LIQUID
,233,FVR OUT 500 MG TABLET 10,Scheduled,0.92,TABLET,10.19/10 TABLET
,234,FVR OUT 650 MG TABLET 10,Scheduled,2.04,TABLET,13.75/10 TABLET
,235,GALMOL 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,245.53/100 ML INJECTION
,236,GALMOL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,34.07/15 ML DROPS
,237,GALMOL 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,35.61/60 ML SUSPENSION
,238,GALMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,239,GALMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,17.88/10 TABLET
,240,GEMPAR 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,67.13/10 TABLET
,241,GEMPARK 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,65.40/10 TABLET
,242,GENMOLE TABLET 10,Non-Scheduled,Not Applicable,TABLET,2.66/10 TABLET
