PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,26,AMIKAMAC 250 MG VIAL 3 ML,Non-Scheduled,Not Applicable,VIAL,135.00/3 ML VIAL
,27,AMIKAMAC 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.72/2 ML INJECTION
,28,AMIKAMAC 750 MG INJECTION 3 ML,Non-Scheduled,Not Applicable,INJECTION,153.99/3 ML INJECTION
,29,AMIKAMED 100 MG INJECTION 1,Scheduled,Not Applicable,INJECTION,37.60/1 INJECTION
,30,AMIKAMED 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,55.50/2 ML INJECTION
,31,AMIKANIT 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,33.00/2 ML INJECTION
,32,AMIKANIT 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,114.00/2 ML INJECTION
,33,AMIKAS 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,12.50/2 ML INJECTION
,34,AMIKATER 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,75.50/2 ML INJECTION
,35,AMIKEF 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,20.80/2 ML INJECTION
,36,AMIKEF 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,34.60/2 ML INJECTION
,37,AMIKEF 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,92.45/2 ML INJECTION
,38,AMIKIND 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,42.35/2 ML INJECTION
,39,AMIKIND 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,56.87/2 ML INJECTION
,40,AMIKIND 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,113.73/2 ML INJECTION
,41,AMILAB 100 MG INJECTION 10 ML,Scheduled,Not Applicable,INJECTION,123.20/10 ML INJECTION
,42,AMILAB 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,38.00/2 ML INJECTION
,43,AMILAB 500 MG EYE DROPS 10 ML,Non-Scheduled,Not Applicable,EYE DROPS,12.25/10 ML EYE DROPS
,44,AMILAB 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,113.50/2 ML INJECTION
,45,AMIMED 500 MG INJECTION 1 ML,Scheduled,Not Applicable,INJECTION,55.00/1 ML INJECTION
,46,AMINE(ZEE LAB) 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,19.00/2 ML INJECTION
,47,AMINOGEN 1 % EYE DROPS 5 ML,Non-Scheduled,Not Applicable,EYE DROPS,320.55/5 ML EYE DROPS
,48,AMISCORE 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,110.00/2 ML INJECTION
,49,AMISTER 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,21.00/2 ML INJECTION
,50,AMISTER 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,49.00/2 ML INJECTION
,51,AMISTER 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,108.00/2 ML INJECTION
,52,AMITAL 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,66.50/2 ML INJECTION
,53,AMITAX 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,36.00/2 ML INJECTION
,54,AMITAX 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,48.50/2 ML INJECTION
,55,AMITAX 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.73/2 ML INJECTION
,56,AMITROY 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,91.00/2 ML INJECTION
,57,AMIVA 100 MG INJECTION 1,Scheduled,Not Applicable,INJECTION,71.00/1 INJECTION
,58,AMIVA 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,57.80/2 ML INJECTION
,59,AMIVA 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,184.00/2 ML INJECTION
,60,AMTOP 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,19.50/2 ML INJECTION
,61,AMTOP 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,15.00/2 ML INJECTION
,62,BIOCIN (MARC) 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,77.00/2 ML INJECTION
,63,EMICA 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,29.00/2 ML INJECTION
,64,EMICA 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,51.10/2 ML INJECTION
,65,EMICA 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.72/2 ML INJECTION
,66,EMIKACIN (EXOTIC LAB) 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,60.00/2 ML INJECTION
,67,ENCIN (SHRINIVAS) 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,22.00/2 ML INJECTION
,68,ENCIN (SHRINIVAS) 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,35.29/2 ML INJECTION
,69,ENCIN (SHRINIVAS) 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,50.00/2 ML INJECTION
,70,HETKACIN 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,108.10/2 ML INJECTION
,71,INKACIN 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,36.40/2 ML INJECTION
,72,IVIMICIN 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,77.00/2 ML INJECTION
,73,LA-MIKA 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,21.10/2 ML INJECTION
,74,LA-MIKA 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,38.65/2 ML INJECTION
,75,LA-MIKA 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,70.38/2 ML INJECTION
,76,LITOMIK 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,15.25/2 ML INJECTION
,77,LITOMIK 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,59.90/2 ML INJECTION
,78,LOMINOX AMI 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,47.00/2 ML INJECTION
,79,LUPIKA 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,110.50/2 ML INJECTION
,80,MACMIKA 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,37.60/2 ML INJECTION
,81,MACMIKA 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,61.05/2 ML INJECTION
,82,MACMIKA 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.72/2 ML INJECTION
,83,MBKACIN 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,33.81/2 ML INJECTION
,84,MBKACIN 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,56.51/2 ML INJECTION
,85,MBKACIN 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,113.73/2 ML INJECTION
,86,M CIN (PARENTERAL) 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,391.69/2 ML INJECTION
,87,MEGAMIKA 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,25.00/2 ML INJECTION
,88,MEGAMIKA 25 MG INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,9.05/1 ML INJECTION
,89,MEGAMIKA 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,96.31/2 ML INJECTION
,90,MIK 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,35.00/2 ML INJECTION
,91,MIK 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,55.70/2 ML INJECTION
,92,MIK 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.70/2 ML INJECTION
,93,MIKA BEST 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,94.63/2 ML INJECTION
,94,MIKABIT 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,76.65/2 ML INJECTION
,95,MIKACIN 1000 MG INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,205.31/1 INJECTION
,96,MIKACIN 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,43.70/2 ML INJECTION
,97,MIKACIN 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,67.10/2 ML INJECTION
,98,MIKACIN 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.73/2 ML INJECTION
,99,MIKACIN 750 MG INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,168.52/1 INJECTION
,100,MIKADEX 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.00/2 ML INJECTION
,101,MIKASTAR 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,38.54/2 ML INJECTION
,102,MIKASTAR 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,50.40/2 ML INJECTION
,103,MIKASTAR 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,107.74/2 ML INJECTION
,104,MIKASURE 500 MG INJECTION 1 ML,Scheduled,Not Applicable,INJECTION,115.00/1 ML INJECTION
,105,NKACIN 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,33.75/2 ML INJECTION
,106,NKACIN 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,61.98/2 ML INJECTION
,107,NKACIN 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.72/2 ML INJECTION
,108,OMAC (OCTANE) 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,54.00/2 ML INJECTION
,109,OMNIKACIN 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,47.81/2 ML INJECTION
,110,OMNIKACIN 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,61.10/2 ML INJECTION
,111,OMNIKACIN 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.72/2 ML INJECTION
,112,TRAMYCIN 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,111.91/2 ML INJECTION
,113,UNIMIKA 100 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,30.00/2 ML INJECTION
,114,UNIMIKA 250 MG INJECTION 2 ML,Scheduled,55.11,INJECTION,41.00/2 ML INJECTION
,115,UNIMIKA 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,82.50/2 ML INJECTION
,116,ZEKACIN 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,115.71/2 ML INJECTION
,117,ZOFTAMIC (ELDER PROJECTS) 500 MG INJECTION 2 ML,Scheduled,Not Applicable,INJECTION,10.62/2 ML INJECTION
