PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,42,HERZOVIR 250 MG INJECTION 1,Scheduled,433.82,INJECTION,465.00/1 INJECTION
,43,HERZOVIR 500 MG INJECTION 1,Scheduled,537.64,INJECTION,550.00/1 INJECTION
,44,LOGIVIR 1200 MG TABLET SR 3,Non-Scheduled,Not Applicable,TABLET SR,201.00/3 TABLET SR
,45,LOGIVIR 400 MG TABLET DT 5,Non-Scheduled,Not Applicable,TABLET DT,70.00/5 TABLET DT
,46,LOGIVIR 800 MG TABLET DT 5,Non-Scheduled,Not Applicable,TABLET DT,200.00/5 TABLET DT
,47,NEOCLOVIR 250 MG INJECTION 1 ML,Scheduled,433.82,INJECTION,455.00/1 ML INJECTION
,48,NEOCLOVIR 500 MG INJECTION 1 ML,Scheduled,537.64,INJECTION,563.00/1 ML INJECTION
,49,NICLOVIR 500 MG INJECTION 20 ML,Scheduled,537.64,INJECTION,512.45/20 ML INJECTION
,50,NORBITA 400 MG TABLET 10,Scheduled,13.9,TABLET,12.50/10 TABLET
,51,OCUVIR 1200 MG TABLET SR 3,Non-Scheduled,Not Applicable,TABLET SR,218.63/3 TABLET SR
,52,OCUVIR 200 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,79.90/10 TABLET DT
,53,OCUVIR 3 % EYE OINTMENT 5 GM,Non-Scheduled,Not Applicable,EYE OINTMENT,62.32/5 GM EYE OINTMENT
,54,OCUVIR 400 MG SUSPENSION 60 ML,Scheduled,1.38,SUSPENSION,123.47/60 ML SUSPENSION
,55,OCUVIR 400 MG TABLET DT 5,Non-Scheduled,Not Applicable,TABLET DT,72.96/5 TABLET DT
,56,OCUVIR 800 MG TABLET DT 5,Non-Scheduled,Not Applicable,TABLET DT,201.15/5 TABLET DT
,57,OCUVIR OPT 3 % OPTICOPS 30,Non-Scheduled,Not Applicable,OPTICOPS,33.20/30 OPTICOPS
,58,OCUVIR SKIN 5 % CREAM 10 GM,Non-Scheduled,Not Applicable,CREAM,123.47/10 GM CREAM
,59,OCUVIR SKIN 5 % CREAM 5 GM,Non-Scheduled,Not Applicable,CREAM,61.26/5 GM CREAM
,60,OCUVIR SUSP SR 400 MG SUSPENSION 50 ML,Scheduled,1.38,SUSPENSION,212.00/50 ML SUSPENSION
,61,OPTHOVIR 3 % OINTMENT 5 GM,Scheduled,11.87,OINTMENT,56.25/5 GM OINTMENT
,62,OPTIVIRAL 200 MG TABLET 10,Scheduled,7.74,TABLET,54.00/10 TABLET
,63,OPTIVIRAL 3 % EYE OINTMENT 5 GM,Non-Scheduled,Not Applicable,EYE OINTMENT,61.88/5 GM EYE OINTMENT
,64,PSYVIR 400 MG TABLET 10,Scheduled,13.9,TABLET,140.00/10 TABLET
,65,TRICLOVIR 400 MG TABLET 10,Scheduled,13.9,TABLET,155.00/10 TABLET
,66,TRICLOVIR 800 MG TABLET 10,Scheduled,38.32,TABLET,253.13/10 TABLET
,67,TRIKASE 200 MG TABLET 10,Scheduled,7.74,TABLET,79.91/10 TABLET
,68,TRIKASE 400 MG TABLET 10,Scheduled,13.9,TABLET,143.33/10 TABLET
,69,TRIKASE 800 MG TABLET 10,Scheduled,38.32,TABLET,395.43/10 TABLET
,70,UNIVIR 250 MG INJECTION 1,Scheduled,433.82,INJECTION,373.40/1 INJECTION
,71,VIR 250 MG INJECTION 5 ML,Scheduled,433.82,INJECTION,455.33/5 ML INJECTION
,72,VIR 500 MG INJECTION 5 ML,Scheduled,537.64,INJECTION,554.78/5 ML INJECTION
,73,VIRA 3 % EYE OINTMENT 5 GM,Non-Scheduled,Not Applicable,EYE OINTMENT,60.94/5 GM EYE OINTMENT
,74,VIRAPT 3 % EYE OINTMENT 5 GM,Non-Scheduled,Not Applicable,EYE OINTMENT,60.00/5 GM EYE OINTMENT
,75,VIRCILON 250 MG INJECTION 1,Scheduled,433.82,INJECTION,398.91/1 INJECTION
,76,VIRCILON 500 MG INJECTION 1,Scheduled,537.64,INJECTION,503.00/1 INJECTION
,77,VIROGUARD TABLET 10,Non-Scheduled,Not Applicable,TABLET,144.38/10 TABLET
,78,ZENCLOVIR 400 MG TABLET 5,Scheduled,13.9,TABLET,45.00/5 TABLET
,79,ZENCLOVIR 800 MG TABLET 10,Scheduled,38.32,TABLET,75.00/10 TABLET
,80,ZORIVAX 400 MG TABLET 5,Scheduled,13.9,TABLET,23.50/5 TABLET
,81,ZOSTER 5 % CREAM 5 GM,Non-Scheduled,Not Applicable,CREAM,49.00/5 GM CREAM
,82,ZOSTER 800 MG TABLET 10,Scheduled,38.32,TABLET,235.10/10 TABLET
,83,ZOSTER DT 400 MG TABLET 10,Scheduled,13.9,TABLET,145.60/10 TABLET
,84,ZOVICLOVIR 200 MG TABLET 10,Scheduled,7.74,TABLET,26.25/10 TABLET
,85,ZOVICLOVIR 400 MG TABLET 10,Scheduled,13.9,TABLET,127.50/10 TABLET
,86,ZOVICLOVIR 800 MG TABLET 10,Scheduled,38.32,TABLET,276.56/10 TABLET
,87,ZOVIR 400 MG TABLET 10,Scheduled,13.9,TABLET,136.42/10 TABLET
,88,ZOVIR 5 % CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,66.65/15 GM CREAM
,89,ZOVIR 800 MG TABLET 10,Scheduled,38.32,TABLET,253.00/10 TABLET
,90,ZOVIRAX 200 MG TABLET 5,Scheduled,7.74,TABLET,40.63/5 TABLET
,91,ZOVIRAX 250 MG INFUSION 10 ML,Non-Scheduled,Not Applicable,INFUSION,513.00/10 ML INFUSION
,92,ZOVIRAX 400 MG SUSPENSION 100 ML,Scheduled,1.38,SUSPENSION,144.22/100 ML SUSPENSION
,93,ZOVIRAX 400 MG TABLET 10,Scheduled,13.9,TABLET,145.82/10 TABLET
,94,ZOVIRAX 800 MG TABLET 5,Scheduled,38.32,TABLET,201.16/5 TABLET
,95,ZOVIRAX FD 250 MG INJECTION 10 ML,Scheduled,433.82,INJECTION,361.09/10 ML INJECTION
,96,ZOVISTAR 200 MG TABLET 10,Scheduled,7.74,TABLET,78.94/10 TABLET
,97,ZOVISTAR 400 MG TABLET 10,Scheduled,13.9,TABLET,143.44/10 TABLET
,98,ZOVISTAR 800 MG TABLET 10,Scheduled,38.32,TABLET,225.00/10 TABLET
