PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,32,ZIDUST 10 MG SYRUP 15 ML,Non-Scheduled,Not Applicable,SYRUP,80.63/15 ML SYRUP
,33,ZIDUST 20 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,103.13/15 ML DROPS
,34,ZIDUST 20 MG SYRUP 70 ML,Non-Scheduled,Not Applicable,SYRUP,89.06/70 ML SYRUP
,35,ZIFRA 20 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,63.83/100 ML SYRUP
,36,ZINCACT 50 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,58.60/10 TABLET
,37,ZINCDRIP INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,659.00/10 ML INJECTION
,38,ZINC G 20 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,93.28/100 ML SYRUP
,39,ZINCIWELL 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,61.00/10 TABLET
,40,ZINCIWELL SYRUP 200 ML,Non-Scheduled,Not Applicable,SYRUP,154.69/200 ML SYRUP
,41,ZINCLOR TABLET 10,Non-Scheduled,Not Applicable,TABLET,31.33/10 TABLET
,42,ZINCOBEST 150 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.56/10 TABLET
,43,ZINCOBEST 20 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,67.38/100 ML SYRUP
,44,ZINCOGRAND 20 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,82.22/100 ML SYRUP
,45,ZINCOGUT 20 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,146.89/100 ML SYRUP
,46,ZINCOGUT DROPS 20 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,129.43/15 ML DROPS
,47,ZINCOLAK 137.5 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,21.00/10 CAPSULE
,48,ZINCOLIFE 20 MG SYRUP 50 ML,Non-Scheduled,Not Applicable,SYRUP,76.84/50 ML SYRUP
,49,ZINCOLIFE 50 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.90/10 TABLET
,50,ZINCOMAC 20 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,70.00/60 ML SYRUP
,51,ZINCOMAC 50 MG TABLET 14,Non-Scheduled,Not Applicable,TABLET,60.94/14 TABLET
,52,ZINCONIA 20 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,131.60/100 ML SYRUP
,53,ZINCONIA 20 MG TABLET DT 10,Scheduled,3.47,TABLET DT,23.05/10 TABLET DT
,54,ZINCONIA 50 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,68.40/10 TABLET
,55,ZINCOTIME TABLET 15,Non-Scheduled,Not Applicable,TABLET,83.13/15 TABLET
,56,ZINCRIS 20 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,91.83/100 ML SYRUP
,57,ZINCSHOT 1 MG INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,13.00/1 INJECTION
,58,ZINC (SHRE) 20 MG TABLET DT 10,Scheduled,3.47,TABLET DT,53.57/10 TABLET DT
,59,ZINCSTER KID SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,32.86/60 ML SYRUP
,60,ZINCTERO 20 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,74.53/15 ML DROPS
,61,ZINCTERO 5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,35.00/10 TABLET
,62,ZINCWELL TABLET 10,Non-Scheduled,Not Applicable,TABLET,56.25/10 TABLET
,63,ZINFATE 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,40.00/10 TABLET
,64,ZINSY 20 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,51.00/60 ML SYRUP
,65,ZIORAL 20 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,82.22/15 ML DROPS
,66,ZIORAL 20 MG SOLUTION 100 ML,Non-Scheduled,Not Applicable,ORAL SOLUTION,102.28/100 ML ORAL SOLUTION
,67,ZIORAL 50 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,60.00/15 TABLET
,68,ZIPZ 20 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,74.06/60 ML SYRUP
,69,ZITCARE 20 MG CAPSULE 30,Non-Scheduled,Not Applicable,CAPSULE,340.00/30 CAPSULE
,70,ZITCARE CLEANSER LIQUID 100 ML,Non-Scheduled,Not Applicable,ORAL LIQUID,330.00/100 ML ORAL LIQUID
,71,ZITCARE FORTE 20 MG CAPSULE 15,Non-Scheduled,Not Applicable,CAPSULE,98.00/15 CAPSULE
,72,ZN20 20 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,105.94/15 ML DROPS
,73,ZN20 20 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,140.63/100 ML SYRUP
,74,ZSMART 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,55.00/10 TABLET
,75,ZSMART 50 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,49.11/10 TABLET
,76,ZYNWIN 50 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,55.00/10 TABLET
,77,ZYZINC SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,43.97/60 ML SYRUP
