PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,34,CONFIRMIN 500 MG TABLET 15,Scheduled,2.06,TABLET,27.19/15 TABLET
,35,CONFORMIN 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,45.25/10 TABLET SR
,36,CONFORMIN 500 MG TABLET 10,Scheduled,2.06,TABLET,15.00/10 TABLET
,37,CONFORMIN 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,22.37/10 TABLET SR
,38,DAOPHAGE 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,10.00/10 TABLET SR
,39,DARTMET 1000 MG TABLET 10,Scheduled,3.55,TABLET,37.50/10 TABLET
,40,DARTMET 500 MG TABLET 10,Scheduled,2.06,TABLET,32.34/10 TABLET
,41,DEBISTAL 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,64.50/15 TABLET SR
,42,DIAFER 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,10.08/10 TABLET
,43,DIAFER 500 MG TABLET 10,Scheduled,2.06,TABLET,10.20/10 TABLET
,44,DIAFER ER 500 MG TABLET 10,Scheduled,2.06,TABLET,20.68/10 TABLET
,45,DIAFER ER FORTE 1000 MG TABLET 10,Scheduled,3.55,TABLET,42.45/10 TABLET
,46,DIAFER FORTE 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,15.37/10 TABLET
,47,DIAMET 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,41.72/10 TABLET SR
,48,DIAMET 500 MG TABLET 10,Scheduled,2.06,TABLET,18.28/10 TABLET
,49,DIAMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,21.09/10 TABLET SR
,50,DIAMET 850 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,32.34/15 TABLET
,51,DIA MF 500 MG TABLET 10,Scheduled,2.06,TABLET,14.82/10 TABLET
,52,DIBETA 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,43.22/10 TABLET SR
,53,DIBETA 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,21.55/10 TABLET SR
,54,DUOMET 500 MG TABLET 10,Scheduled,2.06,TABLET,155.25/10 TABLET
,55,ELCEPHASE 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,43.75/10 TABLET SR
,56,ELCEPHASE 500 MG TABLET 10,Scheduled,2.06,TABLET,11.50/10 TABLET
,57,EMFOR 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,44.20/10 TABLET SR
,58,EMFOR 500 MG TABLET 10,Scheduled,2.06,TABLET,9.90/10 TABLET
,59,EMFOR 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,26.52/10 TABLET SR
,60,EMLINE 500 MG TABLET 10,Scheduled,2.06,TABLET,7.68/10 TABLET
,61,ENDOFORMIN 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,31.64/10 TABLET SR
,62,ENDOFORMIN 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,18.00/10 TABLET SR
,63,ETFORMIN 500 MG TABLET 10,Scheduled,2.06,TABLET,9.87/10 TABLET
,64,EXERMET 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,64.88/15 TABLET SR
,65,EXERMET 500 MG TABLET 15,Scheduled,2.06,TABLET,37.20/15 TABLET
,66,EXERMET 850 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,83.77/15 TABLET SR
,67,FORMIN 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,64.85/15 TABLET SR
,68,FORMIN 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,31.99/15 TABLET SR
,69,FORMINAL 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,11.62/10 TABLET SR
,70,FORMINAL 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,7.43/10 TABLET SR
,71,FORSON 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,38.53/10 TABLET SR
,72,FORSON 500 MG TABLET 10,Scheduled,2.06,TABLET,12.10/10 TABLET
,73,FORSON 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,21.19/10 TABLET SR
,74,GLORIMET 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,39.92/10 TABLET SR
,75,GLUCOBEAT 1000 MG TABLET XR 10,Non-Scheduled,Not Applicable,TABLET XR,34.90/10 TABLET XR
,76,GLUCOBEAT 500 MG TABLET XR 10,Non-Scheduled,Not Applicable,TABLET XR,18.75/10 TABLET XR
,77,GLUCONORM 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,64.80/15 TABLET SR
,78,GLUCONORM 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,32.25/15 TABLET SR
,79,GLUCONORM 850 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,66.00/10 TABLET SR
,80,GLUFORMIN 500 MG TABLET 10,Scheduled,2.06,TABLET,19.76/10 TABLET
,81,GLUFORMIN 500 MG TABLET XL 10,Non-Scheduled,Not Applicable,TABLET XL,19.76/10 TABLET XL
,82,GLUFORMIN 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,36.38/10 TABLET
,83,GLUFORMIN I 1000 MG TABLET 15,Scheduled,3.55,TABLET,67.74/15 TABLET
,84,GLUFORMIN I 500 MG TABLET 15,Scheduled,2.06,TABLET,29.98/15 TABLET
,85,GLUFORMIN XL 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,64.85/15 TABLET SR
,86,GLUFORMIN XL 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,33.23/15 TABLET SR
,87,GLUTAMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,23.81/10 TABLET SR
,88,GLYBZA 1000 MG TABLET 10,Scheduled,3.55,TABLET,30.57/10 TABLET
,89,GLYBZA 500 MG TABLET 10,Scheduled,2.06,TABLET,14.28/10 TABLET
,90,GLYCIGEN 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,13.38/10 TABLET SR
,91,GLYCIGEN 500 MG TABLET 20,Scheduled,2.06,TABLET,9.38/20 TABLET
,92,GLYCIGEN 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,8.75/10 TABLET SR
,93,GLYCIPHAGE 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,43.07/10 TABLET SR
,94,GLYCIPHAGE 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,13.96/10 TABLET
,95,GLYCIPHAGE 500 MG TABLET 20,Scheduled,2.06,TABLET,39.70/20 TABLET
,96,GLYCIPHAGE 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,26.62/10 TABLET SR
,97,GLYCIPHAGE 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,34.50/10 TABLET
,98,GLYCIPHAGE 850 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,52.07/10 TABLET SR
,99,GLYCOHEAL 500 MG TABLET 10,Scheduled,2.06,TABLET,5.00/10 TABLET
,100,GLYCOHEAL 500 MG TABLET 20,Scheduled,2.06,TABLET,12.00/20 TABLET
,101,GLYCOHEAL 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,17.19/10 TABLET
,102,GLYCOMET 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,63.05/15 TABLET SR
,103,GLYCOMET 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,17.63/10 TABLET
,104,GLYCOMET 500 MG TABLET 10,Scheduled,2.06,TABLET,19.46/10 TABLET
,105,GLYCOMET 500 MG TABLET SR 20,Non-Scheduled,Not Applicable,TABLET SR,41.97/20 TABLET SR
,106,GLYCOMET 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,44.81/10 TABLET
,107,GLYCOMET 850 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,52.50/10 TABLET SR
,108,GLYFON 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,16.00/10 TABLET SR
,109,GLYREP XL 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,15.73/10 TABLET SR
,110,G MET (EAST WEST) 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,14.60/10 TABLET
,111,G MET (EAST WEST) FORTE 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,14.90/10 TABLET
,112,GOLDMET 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,35.62/10 TABLET SR
,113,GOLDMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,19.50/10 TABLET SR
,114,GPHASE SR 500 MG TABLET 10,Scheduled,2.06,TABLET,15.66/10 TABLET
,115,GRANDMET 1000 MG TABLET 10,Scheduled,3.55,TABLET,44.30/10 TABLET
,116,GRANDMET 500 MG TABLET 10,Scheduled,2.06,TABLET,19.23/10 TABLET
,117,HB (ALTEUS) 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,55.87/15 TABLET SR
,118,HB (ALTEUS) 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,28.37/15 TABLET SR
,119,HMET 500 MG TABLET 10,Scheduled,2.06,TABLET,21.09/10 TABLET
,120,HMET FORTE 1000 MG TABLET 10,Scheduled,3.55,TABLET,37.50/10 TABLET
,121,IBFORMIN 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,15.64/10 TABLET SR
,122,INCONTROL 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,34.00/10 TABLET
,123,INIMET 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,35.71/10 TABLET SR
,124,INIMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,18.75/10 TABLET SR
,125,ISMET 500 MG TABLET 10,Scheduled,2.06,TABLET,16.50/10 TABLET
,126,K MET 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,45.93/15 TABLET SR
,127,K MET 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,24.37/15 TABLET SR
,128,LONGMET 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,40.80/10 TABLET SR
,129,LONGMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,22.31/10 TABLET SR
,130,MATCE ER 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,39.90/10 TABLET SR
,131,MATEE 500 MG TABLET 10,Scheduled,2.06,TABLET,7.90/10 TABLET
,132,MATEE 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,280.00/10 TABLET SR
,133,MAXFORMIN 1000 MG TABLET 15,Scheduled,3.55,TABLET,62.14/15 TABLET
,134,MAXFORMIN 750 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,50.65/15 TABLET
,135,MEDFOR 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,34.59/10 TABLET SR
,136,MEDFOR 500 MG TABLET 10,Scheduled,2.06,TABLET,18.89/10 TABLET
,137,MEDFOR 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,15.00/10 TABLET
,138,MEFOMIN 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,42.82/10 TABLET SR
,139,MEFOMIN 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,21.55/10 TABLET SR
,140,MEFOR 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,9.06/10 TABLET SR
,141,MELMET 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,63.79/15 TABLET SR
,142,MELMET 500 MG TABLET 20,Scheduled,2.06,TABLET,39.90/20 TABLET
,143,MELMET 500 MG TABLET PR 20,Non-Scheduled,Not Applicable,TABLET PR,43.20/20 TABLET PR
,144,METABEST 500 MG TABLET 10,Scheduled,2.06,TABLET,14.53/10 TABLET
,145,METACURE IPR 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.00/10 TABLET
,146,METADAY 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,44.74/10 TABLET SR
,147,METADAY 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,20.20/10 TABLET SR
,148,METADOZE-IPR 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,20.62/10 TABLET SR
,149,METADOZE-IPR 850 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,40.31/10 TABLET SR
,150,METAFOR 500 MG TABLET 10,Scheduled,2.06,TABLET,25.00/10 TABLET
,151,METAFORT 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,63.22/15 TABLET SR
,152,METAFORT 500 MG TABLET 15,Scheduled,2.06,TABLET,38.07/15 TABLET
,153,METASENS 1000 MG TABLET 10,Scheduled,3.55,TABLET,36.52/10 TABLET
,154,METASENS 500 MG TABLET 10,Scheduled,2.06,TABLET,21.40/10 TABLET
,155,METATIME 1000 MG TABLET XR 10,Non-Scheduled,Not Applicable,TABLET XR,38.58/10 TABLET XR
,156,METATIME 500 MG TABLET 10,Scheduled,2.06,TABLET,19.74/10 TABLET
,157,METATIME 500 MG TABLET XR 10,Non-Scheduled,Not Applicable,TABLET XR,21.61/10 TABLET XR
,158,METBAY 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,38.35/10 TABLET SR
,159,METBAY 500 MG TABLET 10,Scheduled,2.06,TABLET,19.70/10 TABLET
,160,METBETIC 500 MG TABLET 10,Scheduled,2.06,TABLET,17.93/10 TABLET
,161,METBLIST 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,35.00/15 TABLET SR
,162,METBLIST 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,25.00/15 TABLET SR
,163,METCHEK 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,36.60/10 TABLET SR
,164,METCHEK 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,18.70/10 TABLET SR
,165,MET DM 1000 MG TABLET XL 10,Non-Scheduled,Not Applicable,TABLET XL,41.16/10 TABLET XL
,166,MET DM 500 MG TABLET 10,Scheduled,2.06,TABLET,17.34/10 TABLET
,167,MET DM 500 MG TABLET XL 10,Non-Scheduled,Not Applicable,TABLET XL,22.31/10 TABLET XL
,168,MET DM 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,18.10/10 TABLET
,169,MET DM 850 MG TABLET XL 10,Non-Scheduled,Not Applicable,TABLET XL,35.72/10 TABLET XL
,170,METFFIL 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,15.50/10 TABLET
,171,METFFIL 500 MG TABLET 10,Scheduled,2.06,TABLET,23.80/10 TABLET
,172,METFIL 500 MG TABLET 10,Scheduled,2.06,TABLET,67.71/10 TABLET
,173,METFOR 500 MG TABLET 10,Scheduled,2.06,TABLET,35.96/10 TABLET
,174,METFOR 500 MG TABLET 20,Scheduled,2.06,TABLET,36.58/20 TABLET
,175,METFORMIN 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,17.90/10 TABLET SR
,176,METFORM (KNOLL) 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,42.19/10 TABLET SR
,177,METFORTAL 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,45.33/10 TABLET SR
,178,METFORTAL 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,32.21/10 TABLET SR
,179,METGEM 1000 MG TABLET 10,Scheduled,3.55,TABLET,43.14/10 TABLET
,180,METGEM 500 MG TABLET 10,Scheduled,2.06,TABLET,21.47/10 TABLET
,181,METKIN 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,17.18/10 TABLET SR
,182,METKIN SR 500 MG TABLET 20,Scheduled,2.06,TABLET,45.20/20 TABLET
,183,METLONG 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,42.00/10 TABLET SR
,184,METLONG 500 MG TABLET ER 10,Non-Scheduled,Not Applicable,TABLET ER,16.20/10 TABLET ER
,185,METLONG DS 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,40.05/10 TABLET SR
,186,METMIN 500 MG TABLET 10,Scheduled,2.06,TABLET,15.42/10 TABLET
,187,METMORE 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,15.22/10 TABLET SR
,188,METMORE SR 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,32.48/10 TABLET SR
,189,METNYLE 1000 MG TABLET 10,Scheduled,3.55,TABLET,42.19/10 TABLET
,190,METNYLE 500 MG TABLET 10,Scheduled,2.06,TABLET,31.64/10 TABLET
,191,METNYLE 500 MG TABLET 15,Scheduled,2.06,TABLET,31.64/15 TABLET
,192,METOFIX XL 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,52.98/15 TABLET SR
,193,METOFIX XL 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,17.09/10 TABLET SR
,194,METOMIN 500 MG TABLET 15,Scheduled,2.06,TABLET,12.00/15 TABLET
,195,METPATH 1000 MG TABLET 10,Scheduled,3.55,TABLET,37.15/10 TABLET
,196,METSAFE 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,28.60/10 TABLET SR
,197,METSAFE 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,15.35/10 TABLET SR
,198,METSIG 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,39.56/10 TABLET SR
,199,METSIG 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,18.84/10 TABLET SR
,200,MET SMALL 1000 MG TABLET 14,Scheduled,3.55,TABLET,55.69/14 TABLET
,201,MET SMALL 1000 MG TABLET 15,Scheduled,3.55,TABLET,55.69/15 TABLET
,202,MET SMALL 500 MG TABLET 30,Scheduled,2.06,TABLET,64.37/30 TABLET
,203,MET SMALL 500 MG TABLET SR 28,Non-Scheduled,Not Applicable,TABLET SR,64.37/28 TABLET SR
,204,METSURGE 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,21.47/10 TABLET SR
,205,METVOMIN XL 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,40.41/10 TABLET SR
,206,METVOMIN XL 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,20.40/10 TABLET SR
,207,METWA 500 MG TABLET 10,Scheduled,2.06,TABLET,23.00/10 TABLET
,208,METWAY 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,42.19/10 TABLET SR
,209,METWAY 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,21.37/10 TABLET SR
,210,METWIN (RAN) 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,31.44/10 TABLET SR
,211,METWIN (RAN) 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,18.26/10 TABLET SR
,212,METWIN (RAN) 850 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,63.39/10 TABLET SR
,213,MF 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,25.00/10 TABLET SR
,214,MF 500 MG TABLET 10,Scheduled,2.06,TABLET,99.00/10 TABLET
,215,MF 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,22.62/10 TABLET SR
,216,MF 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,13.12/10 TABLET
,217,M FINA 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,27.00/10 TABLET
,218,M-FORLIN 500 MG TABLET 10,Scheduled,2.06,TABLET,19.20/10 TABLET
,219,M-FORLIN 850 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,10.90/10 TABLET
,220,MONOMET XL 1000 MG TABLET 10,Scheduled,3.55,TABLET,12.00/10 TABLET
,221,MONOMET XL 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,19.97/10 TABLET SR
,222,MR MET 1000 MG TABLET 10,Scheduled,3.55,TABLET,38.44/10 TABLET
,223,MR MET 500 MG TABLET 10,Scheduled,2.06,TABLET,21.90/10 TABLET
,224,MYFORMIN 500 MG TABLET 10,Scheduled,2.06,TABLET,43.12/10 TABLET
,225,NBST MET 500 MG TABLET 10,Scheduled,2.06,TABLET,17.50/10 TABLET
,226,OBIMET 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,64.73/15 TABLET SR
,227,OBIMET 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,20.53/10 TABLET
,228,OBIMET 500 MG TABLET 15,Scheduled,2.06,TABLET,29.75/15 TABLET
,229,OBIMET 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,32.20/15 TABLET SR
,230,OKAMET 500 MG TABLET 20,Scheduled,2.06,TABLET,26.32/20 TABLET
,231,OZOMET 500 MG TABLET ER 15,Non-Scheduled,Not Applicable,TABLET ER,31.17/15 TABLET ER
,232,PERFORMIN 500 MG TABLET 10,Scheduled,2.06,TABLET,19.41/10 TABLET
,233,PRACTOMET 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,36.56/10 TABLET SR
,234,PRACTOMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,19.69/10 TABLET SR
,235,RECEMIN 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,20.10/10 TABLET SR
,236,REZILENT 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,18.75/10 TABLET SR
,237,REZILENT 850 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,27.00/10 TABLET SR
,238,RIOMET OD 1000 MG TABLET 15,Scheduled,3.55,TABLET,60.97/15 TABLET
,239,RIOMET OD 500 MG TABLET 15,Scheduled,2.06,TABLET,32.19/15 TABLET
,240,RIOMET OD 850 MG TABLET ER 10,Non-Scheduled,Not Applicable,TABLET ER,42.00/10 TABLET ER
,241,RUXOMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,37.41/10 TABLET SR
,242,SCODIA SR 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,55.61/15 TABLET SR
,243,SUGAMET SR 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,55.61/15 TABLET SR
,244,SUGAMET SR 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,31.34/15 TABLET SR
,245,SUMET 500 MG TABLET 10,Scheduled,2.06,TABLET,19.80/10 TABLET
,246,TRIMEDOR 500 MG TABLET 10,Scheduled,2.06,TABLET,16.88/10 TABLET
,247,VIDMET 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,39.96/10 TABLET SR
,248,VIDMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,18.90/10 TABLET SR
,249,WALAPHAGE 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,60.65/15 TABLET SR
,250,WALAPHAGE 500 MG TABLET 15,Scheduled,2.06,TABLET,26.14/15 TABLET
,251,WALAPHAGE 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,31.72/15 TABLET SR
,252,WALAPHAGE 850 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,67.41/15 TABLET
,253,WALMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,13.50/10 TABLET SR
