input_company,input_product_name,timestamp,records_found
Laboratorio WPN,VITAMINA C,2026-01-07T17:59:52,1
Natural Life,VITAMINA C,2026-01-07T18:00:09,1
Laboratorio WPN,VITAMINA D,2026-01-07T18:00:24,1
Provefarma,VITAMINA D,2026-01-07T18:00:40,1
ISA,+50,2026-01-07T18:00:56,1
Laboratorio ENA,100% WHEY PROTEIN,2026-01-07T18:01:18,3
Laboratorio Millet,102 FOCUS,2026-01-07T18:08:30,1
Laboratorio Millet,102 MAGNESIO,2026-01-07T18:08:45,1
Laboratorio Millet,102 MAGNESIO CITRATO,2026-01-07T18:08:59,1
Laboratorio Millet,102 MAGNESIO GUMMIES,2026-01-07T18:09:15,1
Laboratorio Millet,102 MUJER,2026-01-07T18:09:28,1
Laboratorio Millet,102 PLUS,2026-01-07T18:09:42,3
Laboratorio Millet,102 PLUS EFERVESCENTE,2026-01-07T18:09:56,1
Laboratorio Millet,102 SPORT BCAA,2026-01-07T18:10:10,1
Laboratorio Millet,102 VITAMINA C,2026-01-07T18:10:24,2
GlaxoSmithKline Biopharma,3 TC,2026-01-07T18:10:38,2
Elea,3 TC + AZT ELEA,2026-01-07T18:10:52,1
GlaxoSmithKline Biopharma,3 TC COMPLEX,2026-01-07T18:11:06,1
ISA,4 x 4,2026-01-07T18:11:21,1
IQUISA,420 CBD BEAUTY,2026-01-07T18:11:36,1
IQUISA,420 CBD RELAX,2026-01-07T18:11:51,1
IQUISA,420 CBD TETITA FELIZ PACK,2026-01-07T18:12:05,1
Cassará,5 FU,2026-01-07T18:12:19,1
Domínguez,5-ASA 1000,2026-01-07T18:12:33,2
Domínguez,5-ASA 2000,2026-01-07T18:12:47,1
Domínguez,5-ASA 400,2026-01-07T18:13:02,4
Domínguez,5-ASA 4000,2026-01-07T18:13:18,1
Domínguez,5-ASA 500,2026-01-07T18:13:32,2
Domínguez,5-ASA 800,2026-01-07T18:13:46,2
Ariston,5XR 1000,2026-01-07T18:14:01,2
Ariston,5XR 500,2026-01-07T18:14:15,2
Elea,8 HORAS,2026-01-07T18:14:29,2
Domínguez,A ACIDO,2026-01-07T18:14:44,3
Domínguez,A ACIDO EMOLIENTE,2026-01-07T18:14:58,1
Domínguez,A ACIDO VITAL,2026-01-07T18:15:12,1
Medipharma,A-VITEL,2026-01-07T18:15:27,3
Medipharma,A-VITEL E,2026-01-07T18:15:41,1
Sempre Giovane,A.H.A,2026-01-07T18:15:58,1
Elea,ABACAVIR ELEA,2026-01-07T18:16:15,1
Trb-Pharma,ABACAVIR LAMIVUDINA TRB PHARMA,2026-01-07T18:16:30,1
Elea,ABARAX,2026-01-07T18:16:45,2
Roemmers,ABAXON,2026-01-07T18:17:00,5
Teva Argentina,ABELCET,2026-01-07T18:17:13,1
Biotechno Pharma,ABERIC,2026-01-07T18:17:28,1
B-Life,ABINTRA,2026-01-07T18:17:42,1
