PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,104,TRANLOK 500 MG TABLET 10,Scheduled,18.86,TABLET,166.69/10 TABLET
,105,TRANOFAST 500 MG TABLET 10,Scheduled,18.86,TABLET,149.76/10 TABLET
,106,TRANOMAC 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,32.06/5 ML INJECTION
,107,TRANOSTAT 1 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,330.00/10 TABLET
,108,TRANOSTAT 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,70.63/5 ML INJECTION
,109,TRANOSTAT 500 MG TABLET 10,Scheduled,18.86,TABLET,105.00/10 TABLET
,110,TRANOSTAT 500 MG TABLET 15,Scheduled,18.86,TABLET,287.00/15 TABLET
,111,TRANOSTAT SR TABLET 10,Non-Scheduled,Not Applicable,TABLET,239.90/10 TABLET
,112,TRANSGLO 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,179.00/10 TABLET
,113,TRANSIG TABLET 10,Non-Scheduled,Not Applicable,TABLET,185.20/10 TABLET
,114,TRANTAS 500 MG TABLET 10,Scheduled,18.86,TABLET,198.03/10 TABLET
,115,TRANTAS INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,100.00/5 ML INJECTION
,116,TRANXI 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,72.70/5 ML INJECTION
,117,TRAPIC 100 MG INJECTION 5 ML,Scheduled,13.95,INJECTION,73.22/5 ML INJECTION
,118,TRAPIC 500 MG TABLET 10,Scheduled,18.86,TABLET,198.03/10 TABLET
,119,TRAPIC 650 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,399.00/10 TABLET
,120,TRAXAGE 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,225.00/10 TABLET
,121,TRAXAGE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,71.97/5 ML INJECTION
,122,TRAXANEL 100 MG INJECTION 5 ML,Scheduled,13.95,INJECTION,15.65/5 ML INJECTION
,123,TRAXIDO 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,198.03/10 TABLET SR
,124,TRAXO 500 MG INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,43.81/1 INJECTION
,125,TRENAXA 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,73.22/5 ML INJECTION
,126,TRENAXA 500 MG TABLET 10,Scheduled,18.86,TABLET,198.03/10 TABLET
,127,TRENAXA 500 MG TABLET 6,Scheduled,18.86,TABLET,104.20/6 TABLET
,128,TRENAXA 750 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,187.90/10 TABLET
,129,TREXANET 500 MG TABLET 10,Scheduled,18.86,TABLET,179.90/10 TABLET
,130,TRIOLITE 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,168.75/10 TABLET
,131,T STAT 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,370.00/10 TABLET
,132,T STAT 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,71.98/5 ML INJECTION
,133,T STAT 500 MG TABLET 10,Scheduled,18.86,TABLET,194.67/10 TABLET
,134,TYRODIN FSR 500 MG TABLET 10,Scheduled,18.86,TABLET,176.00/10 TABLET
,135,UV GATE 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,185.68/10 TABLET
,136,VARCLOT 100 MG INJECTION 5 ML,Scheduled,13.95,INJECTION,540.00/5 ML INJECTION
,137,XAMIC 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,73.22/5 ML INJECTION
,138,XAMIC 500 MG TABLET 10,Scheduled,18.86,TABLET,198.03/10 TABLET
