PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,21,ACETAZEN 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,48.81/10 TABLET
,22,ACHFRIT 4 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,185.00/10 TABLET
,23,ACHFRIT 8 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,276.56/10 TABLET
,24,ACHFRI TABLET 10,Non-Scheduled,Not Applicable,TABLET,38.10/10 TABLET
,25,ACIFINE 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,23.80/10 TABLET
,26,ACIMAX 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,59.00/10 TABLET SR
,27,ACIMOL (LFH) SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,49.69/10 TABLET
,28,ACLOFEN 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,117.27/10 TABLET
,29,ACLOPEN 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.00/10 TABLET
,30,AC (MACLEODS) 200 MG TABLET 6,Non-Scheduled,Not Applicable,TABLET,83.00/6 TABLET
,31,AC (MMC HEALTH) 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,60.00/10 TABLET
,32,AC (MMC HEALTH) 1.5 % GEL 30 GM,Non-Scheduled,Not Applicable,GEL,125.00/30 GM GEL
,33,AC (MMC HEALTH) 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,76.00/10 TABLET
,34,ACNONAC 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,309.38/10 CAPSULE
,35,AFENAK 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.94/10 TABLET
,36,AGONYX 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,49.19/10 TABLET SR
,37,AKILOS 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,20.25/10 TABLET
,38,AKILOS 200 MG TABLET CR 10,Non-Scheduled,Not Applicable,TABLET CR,47.34/10 TABLET CR
,39,ALGESIA 200 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,137.16/10 CAPSULE
,40,ALGESIA 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,345.50/10 TABLET SR
,41,ALOCK SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,55.98/10 TABLET
,42,ALONAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,54.66/10 TABLET
,43,ALTRAFLAM 100 MG GEL 30 GM,Non-Scheduled,Not Applicable,GEL,59.00/30 GM GEL
,44,ARCEKAY 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,91.35/10 TABLET
,45,ARFLUR 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,37.69/10 TABLET
,46,ARFLUR 200 MG TABLET CR 10,Non-Scheduled,Not Applicable,TABLET CR,62.90/10 TABLET CR
,47,AROFF 200 MG TABLET SR 30,Non-Scheduled,Not Applicable,TABLET SR,52.95/30 TABLET SR
,48,ARRESTIN 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,42.90/10 TABLET SR
,49,ARYL MR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,81.00/10 TABLET
,50,ASONAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,25.00/10 TABLET
,51,ASONAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,59.00/10 TABLET SR
,52,ASTAR (DR.JOHNS) 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,72.60/10 TABLET SR
,53,AXCES 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,50.81/10 TABLET
,54,BIGNAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,46.78/10 TABLET SR
,55,CATERPIL 1.5 % GEL 30 GM,Non-Scheduled,Not Applicable,GEL,127.50/30 GM GEL
,56,CELONAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,75.94/10 TABLET SR
,57,CYCLOFEN 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,14.37/10 TABLET
,58,DIASDAC 1.5 % GEL 30 GM,Non-Scheduled,Not Applicable,GEL,177.00/30 GM GEL
,59,DOLOKIND 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.93/10 TABLET
,60,DOLOKIND 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,78.75/10 TABLET SR
,61,DOLOSAID 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,12.36/10 TABLET SR
,62,DOLOWIN 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,60.94/10 TABLET
,63,DOLOWIN 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,96.50/10 TABLET SR
,64,ECLONAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,19.43/10 TABLET
,65,EQUIDOL 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,73.21/10 TABLET
,66,EQUIDOL 200 MG TABLET CR 10,Non-Scheduled,Not Applicable,TABLET CR,59.82/10 TABLET CR
,67,ERINAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,40.40/10 TABLET SR
,68,FLAMACE 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,29.00/10 TABLET
,69,FLAMACE 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,57.13/10 TABLET SR
,70,FLANAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,20.63/10 TABLET
,71,FLEXTAB 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,138.87/10 TABLET SR
,72,FORTAFEN 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,26.50/10 TABLET
,73,FREENAC(HBC) 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,73.07/10 TABLET SR
,74,GESIC (ARISTO) SUSPENSION 100 ML,Non-Scheduled,Not Applicable,SUSPENSION,61.40/100 ML SUSPENSION
,75,HIFENAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,64.22/10 TABLET
,76,HIFENAC 1.5 % GEL 30 GM,Non-Scheduled,Not Applicable,GEL,115.00/30 GM GEL
,77,HIFENAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,101.72/10 TABLET SR
,78,ICOBIT SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,55.00/10 TABLET
,79,JOYDOL 1 % SPRAY 50 GM,Non-Scheduled,Not Applicable,SPRAY,195.00/50 GM SPRAY
,80,LEKACE 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.53/10 TABLET
,81,MAHANAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,29.76/10 TABLET
,82,MAHANAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,86.40/10 TABLET SR
,83,MOVEL OD 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,65.91/10 TABLET
,84,MOVIZ 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,41.06/10 TABLET
,85,NACDOL 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,29.00/10 TABLET
,86,NOCK CR (WAN) 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,80.00/10 TABLET
,87,OCTACE 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,60.00/10 TABLET SR
,88,OLFENAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,44.53/10 TABLET
,89,OLFENAC SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.00/10 TABLET
,90,OSCARFLAM 1.16 % GEL 30 GM,Non-Scheduled,Not Applicable,GEL,60.94/30 GM GEL
,91,OSTEOFEN 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,194.91/10 TABLET
,92,OSTEONEC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,82.50/10 TABLET SR
,93,POVIDON (ARISTO) OINTMENT 20 GM,Non-Scheduled,Not Applicable,OINTMENT,66.23/20 GM OINTMENT
,94,POVIDON (ARISTO) OINTMENT 250 GM,Non-Scheduled,Not Applicable,OINTMENT,157.81/250 GM OINTMENT
,95,POVIDON (ARISTO) SOLUTION 500 ML,Non-Scheduled,Not Applicable,SOLUTION,231.00/500 ML SOLUTION
,96,POVIDON (ARISTO) TABLET 10,Non-Scheduled,Not Applicable,TABLET,90.00/10 TABLET
,97,SAFRONAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,73.15/10 TABLET SR
,98,SAMONEC SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,45.80/10 TABLET
,99,SIGNOFLAM-SR 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,25.61/10 TABLET SR
,100,STANAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,73.00/10 TABLET SR
,101,TOPFLAM 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,31.35/10 TABLET SR
,102,TOPNAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,25.31/10 TABLET
,103,TOPNAC SR 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,42.18/10 TABLET SR
,104,TREMENDUS 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,56.65/10 TABLET SR
,105,TROFENAC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,28.88/10 TABLET
,106,ULTINAC SR 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.60/10 TABLET
,107,ULTRANAC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,62.70/10 TABLET SR
,108,VIAFLEC 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,50.00/10 TABLET
,109,VISINAC GEL 30 GM,Non-Scheduled,Not Applicable,GEL,52.68/30 GM GEL
,110,VISINAC TABLET 10,Non-Scheduled,Not Applicable,TABLET,168.75/10 TABLET
,111,VIVIAN-A SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,46.25/10 TABLET
,112,WILLGO 200 MG TABLET CR 10,Non-Scheduled,Not Applicable,TABLET CR,82.49/10 TABLET CR
,113,XTRA 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,19.90/10 TABLET
,114,ZACY 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.00/10 TABLET
,115,ZACY 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,56.63/10 TABLET SR
,116,ZERODOL 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,67.22/10 TABLET
,117,ZERODOL 150 MG INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,19.80/1 ML INJECTION
,118,ZERODOL CR 200 MG TABLET CR 10,Non-Scheduled,Not Applicable,TABLET CR,103.78/10 TABLET CR
,119,ZERODOL FPS 1 % SPRAY 30 ML,Non-Scheduled,Not Applicable,SPRAY,342.19/30 ML SPRAY
,120,ZIX 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,64.22/10 TABLET
,121,ZIX DT 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,64.22/10 TABLET
,122,ZIX SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,105.20/10 TABLET
,123,ZOFEMOL 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,63.75/10 TABLET SR
