input_company,input_product_name,timestamp,records_found
Gemepe,ACICLOVIR GEMEPE,2026-01-02T16:41:37,1
Cassará,BETACORT CASSARA,2026-01-02T16:41:41,1
IBC,ACICLOVIR PHARMAVIAL 500,2026-01-02T16:41:46,2
Drawer,ACIDO AMINOCAPROICO DRAWER,2026-01-02T16:41:57,1
A.M. Farma Activ,ACIDO FOLICO,2026-01-02T16:42:07,1
Richmond,ACIDO FOLICO RICHMOND,2026-01-02T16:42:17,2
Vannier,ACIDO FOLICO VANNIER,2026-01-02T16:42:27,3
Provefarma,ACIDO HIALURONICO,2026-01-02T16:42:37,1
Pharmamerican S.R.L.,ACIDO HIALURONICO VITAMIN WAY,2026-01-02T16:42:47,1
IMA,ACIDO ZOLEDRONICO IMA,2026-01-02T16:42:57,1
Microsules Arg.,ACIDO ZOLEDRONICO MICROSULES,2026-01-02T16:43:07,1
Richet,ACIDO ZOLEDRONICO RICHET,2026-01-02T16:43:17,2
Medisol,BETACORT CASSARA,2026-01-02T16:43:26,1
Domínguez,ACIFOL,2026-01-02T16:43:27,2
Domínguez,ACIFOL 10,2026-01-02T16:43:37,2
Domínguez,ACIFOL 5,2026-01-02T16:43:46,2
Domínguez,ACIFOL B12,2026-01-02T16:43:57,2
Domínguez,ACIFOL FE,2026-01-02T16:44:07,2
Domínguez,ACIFOL GOTAS,2026-01-02T16:44:17,1
Andrómaco,ACIFUSIN,2026-01-02T16:44:27,2
Andrómaco,ACIFUSIN B,2026-01-02T16:44:37,1
Sanitas,ACIMED F,2026-01-02T16:44:57,2
Laboratorio Millet,BLUEKING,2026-01-02T16:45:06,3
Lepetit,ACIMED L,2026-01-02T16:45:08,1
Medipharma,ACIPOUN ORAL,2026-01-02T16:45:17,1
Géminis Farmacéutica,ACIVAL,2026-01-02T16:45:27,2
Biosidus S.A.U.,ACLASTA,2026-01-02T16:45:37,1
Pharmatrix,ACLER,2026-01-02T16:45:47,1
Eurofarma,ACLOSAN,2026-01-02T16:45:57,1
Eczane,ACLOXIGENAC,2026-01-02T16:46:07,6
Eczane,ACLOXIGENAC LP,2026-01-02T16:46:18,3
Eczane,ACLOXIGENAC PLUS,2026-01-02T16:46:27,3
Casasco,ACLUSIN,2026-01-02T16:46:37,3
Siegfried,ACNECLIN,2026-01-02T16:46:47,1
Siegfried,ACNECLIN 100 AP,2026-01-02T16:46:57,1
Siegfried,ACNECLIN PBA,2026-01-02T16:47:07,1
Cepage,ACNEIQUE,2026-01-02T16:47:17,1
Cepage,ACNEIQUE EXFOLIANT,2026-01-02T16:47:26,1
Cepage,ACNEIQUE GEL,2026-01-02T16:47:37,2
Cepage,ACNEIQUE H2O,2026-01-02T16:47:47,2
Cepage,ACNEIQUE MAT,2026-01-02T16:47:58,1
Cepage,ACNEIQUE SERUM,2026-01-02T16:48:07,1
Fortbenton,ACNESAN,2026-01-02T16:48:17,2
Fortbenton,ACNESAN DRY STICK,2026-01-02T16:48:28,1
Lagos,ACNETROL,2026-01-02T16:48:37,2
Andrómaco,ACNOXIN,2026-01-02T16:48:47,4
Gray,ACPAN,2026-01-02T16:48:58,2
Novarum Pharma,ACROSS BAP,2026-01-02T16:49:07,1
Novarum Pharma,ACROSS BID,2026-01-02T16:49:17,1
Novarum Pharma,ACROSS BIDC,2026-01-02T16:49:27,1
Novarum Pharma,ACROSS ENERGY,2026-01-02T16:49:37,1
Novarum Pharma,ACROSS GEL DEPORTIVO,2026-01-02T16:49:47,2
Novarum Pharma,ACROSS LEUCINE,2026-01-02T16:50:09,1
Novarum Pharma,ACROSS SABA,2026-01-02T16:50:19,1
Novarum Pharma,ACROSS SM,2026-01-02T16:50:27,1
Novarum Pharma,ACROSS SMC,2026-01-02T16:50:37,1
Novarum Pharma,ACROSS SP,2026-01-02T16:50:47,1
Novarum Pharma,ACROSS SPBAC,2026-01-02T16:50:57,1
Novarum Pharma,ACROSS SPC,2026-01-02T16:51:07,1
Novarum Pharma,ACROSS SR,2026-01-02T16:51:17,1
Novarum Pharma,ACROSS SRC,2026-01-02T16:51:27,1
Poen,ACRYLARM,2026-01-02T16:51:37,1
Poen,ACRYLARM PLUS,2026-01-02T16:51:47,1
Lazar,ACTEMIN,2026-01-02T16:51:58,2
Roche,ACTEMRA,2026-01-02T16:52:07,3
Roche,ACTEMRA SC,2026-01-02T16:52:17,1
Siegfried,ACTIFEDRIN NASAL,2026-01-02T16:52:27,1
Bioprofarma Bagó,ACTILUZOL,2026-01-02T16:52:37,1
Boehringer Ingelheim,ACTILYSE,2026-01-02T16:52:47,1
Siegfried,ACTIMAX,2026-01-02T16:52:57,2
Filaxis Farmacéutica,ACTIMIB,2026-01-02T16:53:07,1
Bagó,ACTINERVAL,2026-01-02T16:53:19,2
Northia,ACTIRELAX,2026-01-02T16:53:27,1
Northia,ACTIRELAX NORTHIA,2026-01-02T16:53:37,1
Eurofarma,ACTISON,2026-01-02T16:53:47,2
Monserrat,ACTIUM,2026-01-02T16:53:57,1
Framingham Pharma,ACTIVAMENT 5HTP,2026-01-02T16:54:07,1
Casasco,ACTIVIL,2026-01-02T16:54:17,1
Casasco,ACTIVIL MASTICABLE,2026-01-02T16:54:27,1
Savant Generic,ACTOBIAN,2026-01-02T16:54:40,1
Bayer Consumer,ACTRON,2026-01-02T16:54:47,2
Bayer Consumer,ACTRON 600 RAPIDA ACCION,2026-01-02T16:55:08,2
Bayer Consumer,ACTRON 600 RAPIDA ACCION NUEVA FORMULA,2026-01-02T16:55:17,2
Bayer Consumer,ACTRON FLEX,2026-01-02T16:55:27,1
Bayer Consumer,ACTRON GEL,2026-01-02T16:55:37,1
Bayer Consumer,ACTRON MIGRA,2026-01-02T16:55:47,1
Bayer Consumer,ACTRON MUJER RAPIDA ACCION,2026-01-02T16:55:57,1
Bayer Consumer,ACTRON PEDIATRICO,2026-01-02T16:56:07,1
Bayer Consumer,ACTRON PLUS,2026-01-02T16:56:27,1
Bayer Consumer,ACTRON RAPIDA ACCION NF,2026-01-02T16:56:37,2
Abbvie,ACULAR,2026-01-02T16:56:48,1
Abbvie,ACULAR LS,2026-01-02T16:56:59,1
Roemmers,ACUS,2026-01-02T16:57:09,2
Sanofi Health Argentina S.A.,ADACEL,2026-01-02T16:57:17,1
Oxapharma,ADAPNE,2026-01-02T16:57:27,2
Oxapharma,ADAPNE DUO,2026-01-02T16:57:38,1
Oxapharma,ADAPNE DUO FORTE,2026-01-02T16:57:47,1
Takeda Argentina S.A.,ADCETRIS,2026-01-02T16:57:57,1
Richmond,ADDENTA,2026-01-02T16:58:07,1
Lafedar,ADECONCE,2026-01-02T16:58:17,1
Drawer,ADEENE DRAWER,2026-01-02T16:58:27,1
Pharmamerican S.R.L.,ADELGAFRUTA BATIDO SACIANTE,2026-01-02T16:58:37,2
Bayer (PH),ADEMPAS,2026-01-02T16:59:07,5
Austral,ADENIL,2026-01-02T16:59:17,1
Biol,ADENOSINA BIOL,2026-01-02T16:59:27,1
Gemepe,ADENOSINA GEMEPE,2026-01-02T16:59:37,1
Gobbi,ADENOSINA GOBBI,2026-01-02T16:59:47,1
Elea,ADERMICINA,2026-01-02T16:59:57,1
Elea,ADERMICINA A,2026-01-02T17:00:07,2
Elea,ADERMICINA A 2X1,2026-01-02T17:00:17,1
Elea,ADERMICINA AE,2026-01-02T17:00:27,2
Elea,ADERMICINA ANTI ACNE,2026-01-02T17:00:37,1
Elea,ADERMICINA CUIDADO FACIAL,2026-01-02T17:00:51,7
Elea,ADERMICINA JABON,2026-01-02T17:00:57,3
Laboratorio Merlino,ADERMITRIN,2026-01-02T17:01:07,1
Laboratorio Millet,ADEROGYL,2026-01-02T17:01:18,1
Savant Generic,ADESIAL,2026-01-02T17:01:30,2
Química Luar,ADEVIT,2026-01-02T17:01:37,1
Biol,ADHESOL BIOL,2026-01-02T17:01:47,2
Rossmore Pharma,ADIKAN,2026-01-02T17:01:57,6
Rivero,ADITIVOS PARENTERALES,2026-01-02T17:02:08,13
Lazar,ADIUVAN,2026-01-02T17:02:17,2
Lazar,ADIUVAN MET,2026-01-02T17:02:27,2
Biol,ADRENALINA BIOL,2026-01-02T17:02:37,2
Duncan,ADRENALINA BIOQUIM,2026-01-02T17:02:49,1
Drawer,ADRENALINA DRAWER,2026-01-02T17:02:57,1
Veinfar,ADRENALINA LARJAN,2026-01-02T17:03:10,1
Fabra,ADRENOL,2026-01-02T17:03:17,2
Fabra,ADRENOL FORTE,2026-01-02T17:03:27,1
Ariston,ADROMUX,2026-01-02T17:03:37,2
Takeda Argentina S.A.,ADVATE,2026-01-02T17:03:47,3
Microsules Arg.,ADYARD,2026-01-02T17:03:57,1
Takeda Argentina S.A.,ADYNOVATE 1000 BAXJECT III,2026-01-02T17:04:07,1
Takeda Argentina S.A.,ADYNOVATE 1500 BAXJECT III,2026-01-02T17:04:17,1
Takeda Argentina S.A.,ADYNOVATE 3000 BAXJECT III,2026-01-02T17:04:27,1
Takeda Argentina S.A.,ADYNOVATE 500 BAXJECT III,2026-01-02T17:04:38,1
Organon Arg.,AERIUS,2026-01-02T17:04:47,2
Silfab,AEROCAMARA AEROCHAMBER,2026-01-02T17:04:57,5
Patejim,AEROCAMARA AEROSPACER ADULTO,2026-01-02T17:05:07,2
Patejim,AEROCAMARA AEROSPACER INFANTIL,2026-01-02T17:05:17,1
Patejim,AEROCAMARA AEROSPACER JUVENIL,2026-01-02T17:05:27,1
Patejim,AEROCAMARA AEROSPACER LACTANTE,2026-01-02T17:05:38,1
Patejim,AEROCAMARA AEROSPACER TRAQUEOTOMIA,2026-01-02T17:05:48,1
Biofactor,AEROCAMARA MAXAIR ADULTO,2026-01-02T17:05:57,1
Biofactor,AEROCAMARA MAXAIR PEDIATRICA,2026-01-02T17:06:07,1
Megalabs Argentina,AEROGAL,2026-01-02T17:06:17,1
Austral,AEROLEP,2026-01-02T17:06:27,1
Cassará,AEROMED CASSARA,2026-01-02T17:06:37,1
Patejim,AEROPAFF AEROCAMARA VALVULADA,2026-01-02T17:06:47,1
Biosintex Retail,AEROPIEL,2026-01-02T17:06:57,1
Patejim,AEROSPACER PACK,2026-01-02T17:07:07,1
Adium,AEROTINA,2026-01-02T17:07:18,2
Adium,AEROTINA RAPIDA ACCION,2026-01-02T17:07:37,1
Cassará,AEROTROP,2026-01-02T17:07:47,3
Medisol,AEROTROP NEBU,2026-01-02T17:07:57,1
Medisol,AEROVENT,2026-01-02T17:08:07,1
Medisol,AEROVENT E,2026-01-02T17:08:17,1
Lab Internacional Argentino,AEROVIA ATLAS,2026-01-02T17:08:27,1
Lab Internacional Argentino,AEROVIAL HFA,2026-01-02T17:08:37,1
Elea,AEROXINA,2026-01-02T17:08:47,2
Austral,AESIM 200,2026-01-02T17:09:07,1
Craveri,AET,2026-01-02T17:09:17,6
Eczane,AFATIXANE,2026-01-02T17:09:27,4
Cetus,AFEME,2026-01-02T17:09:37,1
Temis-Lostaló,AFENEXIL,2026-01-02T17:09:47,1
Eurofarma,AFIANCEN,2026-01-02T17:09:58,1
Novartis,AFINITOR,2026-01-02T17:10:07,3
Biotechno Pharma,AFLIMET,2026-01-02T17:10:17,2
Seqirus,AFLURIA QUAD,2026-01-02T17:10:27,1
Seqirus,AFLURIA QUAD JUNIOR,2026-01-02T17:10:37,1
Domínguez,AFLUSAN,2026-01-02T17:10:47,3
Megalabs Argentina,AFONISAN,2026-01-02T17:10:57,2
CSL Behring,AFSTYLA,2026-01-02T17:11:09,2
Grimberg,AFTALESS FILM BIOADHESIVO,2026-01-02T17:11:17,1
Isdin,AFTER SUN EFECTO INMEDIATO,2026-01-02T17:11:27,1
Biosidus S.A.U.,AGALZYME,2026-01-02T17:12:07,2
Tuteur,AGACEL,2026-01-02T17:12:08,2
Elea,AGAROL,2026-01-02T17:12:17,5
Elea,AGAROL CHICLE,2026-01-02T17:12:28,1
Elea,AGAROL GELCAPS,2026-01-02T17:12:37,2
Elea,AGAROL PUR PURIFICADOR,2026-01-02T17:12:49,2
Provefarma,AGAROMBA ENERGIA,2026-01-02T17:12:57,2
Natufarma,AGIAL,2026-01-02T17:13:08,1
Natufarma,AGIAL FORMULA CON CURCUMA,2026-01-02T17:13:20,1
Beta,AGILINE,2026-01-02T17:13:27,1
Elea,AGIOLAX,2026-01-02T17:13:37,2
Montpellier,AGIRAX,2026-01-02T17:13:47,2
Roemmers,AGLIPTIN,2026-01-02T17:13:57,2
Roemmers,AGLIPTIN MET,2026-01-02T17:14:07,5
Beta,AGLUCIDE MR 60,2026-01-02T17:14:17,2
Aspen Pharma,AGRASTAT,2026-01-02T17:14:27,1
Ariston,AGRELID,2026-01-02T17:14:38,2
Seqirus,AGRIPPAL S1,2026-01-02T17:14:47,2
Hemoderivados,AGUA BIDESTILADA UNC,2026-01-02T17:14:58,1
Lagos,AGUA DE LAGOS,2026-01-02T17:15:08,1
Jayor,AGUA DESTILADA BOLSA SIMPLE,2026-01-02T17:15:17,2
Drawer,AGUA DESTILADA DRAWER,2026-01-02T17:15:27,2
Rigecin,AGUA DESTILADA ESTERILIZADA RIGECIN,2026-01-02T17:15:37,5
Gemepe,AGUA DESTILADA GEMEPE,2026-01-02T17:15:49,3
Bina Pharma S.A.,AGUA DESTILADA INYECTABLE BINA PHARMA,2026-01-02T17:15:57,1
Jayor,AGUA DESTILADA INYECTABLE JAYOR,2026-01-02T17:16:07,1
Northia,AGUA DESTILADA NORTHIA,2026-01-02T17:16:27,1
Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,2026-01-02T17:16:37,6
B. Braun,AGUA INYECTABLE BP,2026-01-02T17:16:48,2
Celtyc,AGUA PARA INYECTABLE CELTYC,2026-01-02T17:16:58,1
LKM,AGUCORT,2026-01-02T17:17:07,1
Celnova Argentina,AGUJAS BD ULTRAFINE 5MM 31G,2026-01-02T17:17:37,1
Celnova Argentina,AGUJAS BD ULTRAFINE 8MM 31G,2026-01-02T17:17:48,1
Novo Nordisk,AGUJAS NOVOFINE 30 G,2026-01-02T17:17:57,1
Novo Nordisk,AGUJAS NOVOFINE 32 G,2026-01-02T17:18:07,1
Novo Nordisk,AGUJAS NOVOFINE 32 G TIP,2026-01-02T17:18:17,1
Biofactor,AIMAFIX,2026-01-02T17:18:27,2
Novartis,AIMOVIG,2026-01-02T17:18:38,2
Biofactor,AIRBUDE ADULTOS HFA,2026-01-02T17:18:49,1
Biofactor,AIRBUDE INFANTIL HFA,2026-01-02T17:18:57,1
Lab Internacional Argentino,AIRCOSALM,2026-01-02T17:19:17,1
Lab Internacional Argentino,AIRCOSALM HFA,2026-01-02T17:19:27,2
Siegfried,AIREAL 10,2026-01-02T17:19:37,2
Siegfried,AIREAL 4,2026-01-02T17:19:47,2
Siegfried,AIREAL 5,2026-01-02T17:19:57,2
Siegfried,AIREAL PLUS,2026-01-02T17:20:08,2
Biofactor,AIRSALBU,2026-01-02T17:20:17,1
Biofactor,AIRSALBU HFA,2026-01-02T17:20:27,1
Provefarma,AJO 1000,2026-01-02T17:20:37,1
Lafarmen,AJO MAS VITAMINA C,2026-01-02T17:20:57,3
Provefarma,AJO NEGRO,2026-01-02T17:21:07,1
A.M. Farma Activ,AJO VITAL,2026-01-02T17:21:17,1
Natufarma,AJOLIP,2026-01-02T17:21:27,1
Monserrat,AJOMAST,2026-01-02T17:21:37,1
Teva Argentina,AJOVY,2026-01-02T17:21:47,1
Bagó,AKINETON,2026-01-02T17:21:59,2
Kilab,AKITROPIO,2026-01-02T17:22:08,2
Galderma,AKLIEF,2026-01-02T17:22:18,1
LKM,AKYNZEO,2026-01-02T17:22:29,1
Megalabs Argentina,ALACIR,2026-01-02T17:22:37,2
Casasco,ALAGIN DUO,2026-01-02T17:22:47,1
Tuteur,ALAMUR,2026-01-02T17:22:57,1
Everex,ALAPIDIUM,2026-01-02T17:23:08,1
Casasco,ALBICAR,2026-01-02T17:23:17,2
Hemoderivados,ALBUMINA SERICA,2026-01-02T17:23:27,3
Infinity Pharma,ALBUNORM,2026-01-02T17:23:37,1
CSL Behring,ALBUREX,2026-01-02T17:23:47,1
Elea,ALCAF,2026-01-02T17:23:57,1
Sanitas,ALCOHOL 70 SPRAY EWE,2026-01-02T17:24:07,2
Sanitas,ALCOHOL EN GEL EWE,2026-01-02T17:24:17,2
E. J. Gezzi,ALCOHOL EN GEL GEZZI,2026-01-02T17:24:47,2
E. J. Gezzi,ALCOHOL EN SPRAY GEZZI,2026-01-02T17:24:57,1
Alcon,ALCON LAGRIMAS,2026-01-02T17:25:18,1
Alcon,ALCON LAGRIMAS II,2026-01-02T17:25:28,1
Alcon,ALCON MYDRIL,2026-01-02T17:25:38,1
Pfizer,ALDACTONE A,2026-01-02T17:25:47,6
Aspen Pharma,ALDACTONE EP 25 MG,2026-01-02T17:26:18,1
Roche,ALECENSA,2026-01-02T17:26:37,1
Alef Medical Argentina,ALEFDONA,2026-01-02T17:26:47,1
Laboratorios Bernabó,ALELI,2026-01-02T17:26:57,1
Siegfried,ALENATO,2026-01-02T17:27:07,2
Soubeiran Chobet,ALENTAL,2026-01-02T17:27:17,5
GlaxoSmithKline Biopharma,ALENYS,2026-01-02T17:27:27,1
Ariston,ALEPSAL,2026-01-02T17:27:38,2
Casasco,ALERCAS,2026-01-02T17:27:47,7
Casasco,ALERCAS CORT,2026-01-02T17:28:00,1
Casasco,ALERCAS D,2026-01-02T17:28:07,1
Lazar,ALERFEDINE,2026-01-02T17:28:17,5
Lazar,ALERFEDINE D,2026-01-02T17:28:27,1
Microsules Arg.,ALERGIANO,2026-01-02T17:28:37,1
Fecofar,ALERGITRAT,2026-01-02T17:28:47,2
Fecofar,ALERGITRAT C,2026-01-02T17:28:58,1
Fecofar,ALERGITRAT L CAPSULAS BLANDAS,2026-01-02T17:29:17,1
Genomma Lab.,ALERMINA,2026-01-02T17:29:27,1
Laboratorio Millet,ALERMUC,2026-01-02T17:29:38,2
Elea,ALERNIX 24 RAPIDA ACCION,2026-01-02T17:29:47,3
Elea,ALERNIX SPRAY,2026-01-02T17:29:57,1
Elea,ALERNIX SPRAY ADVANCE,2026-01-02T17:30:08,1
Montpellier,ALERPRIV,2026-01-02T17:30:19,3
Montpellier,ALERPRIV D,2026-01-02T17:30:28,2
Baliarda,ALERTIAL,2026-01-02T17:30:37,2
Montpellier,ALERVITAN,2026-01-02T17:30:47,1
Cassará,ALFABASE,2026-01-02T17:30:58,2
Cassará,ALFABASE 8,2026-01-02T17:31:07,1
Cassará,ALFACORT,2026-01-02T17:31:18,4
Lazar,ALFADIMAN,2026-01-02T17:31:37,1
Nestlé Health Science,ALFAMINO,2026-01-02T17:31:37,1
Nestlé Health Science,ALFARE,2026-01-02T17:31:48,1
Bagó,ALFAXIN 100,2026-01-02T17:31:57,1
Bagó,ALFAXIN 50,2026-01-02T17:32:07,1
Siegfried,ALFICETIN,2026-01-02T17:32:17,1
Gobbi,ALGEDOL,2026-01-02T17:32:28,1
Monserrat,ALGICLER,2026-01-02T17:32:37,1
Monserrat,ALGICLER FLEX,2026-01-02T17:32:47,1
Monserrat,ALGICLER GEL DERMICO,2026-01-02T17:32:58,1
Casasco,ALGICUR,2026-01-02T17:33:07,3
Omicron,ALGINOPROX,2026-01-02T17:33:18,1
Ronnet,ALGIODENT COLUTORIO,2026-01-02T17:33:28,1
Casasco,ALGISPRAY,2026-01-02T17:33:37,1
Rivero,ALGLUTAMIN,2026-01-02T17:33:57,1
ISA,ALGISTOP ALERGIA,2026-01-02T17:33:58,1
Laboratorios Bernabó,ALIDASE,2026-01-02T17:34:08,1
Laboratorios Bernabó,ALIDASE 500,2026-01-02T17:34:17,2
Siegfried,ALIDIAL,2026-01-02T17:34:27,3
Siegfried,ALIDIAL L,2026-01-02T17:34:38,3
Haleon Argentina,ALIKAL,2026-01-02T17:34:48,3
Haleon Argentina,ALIKAL LIMON,2026-01-02T17:34:59,2
Haleon Argentina,ALIKAL NARANJA,2026-01-02T17:35:07,2
Laboratorios Bernabó,ALIPAS,2026-01-02T17:35:28,1
Laboratorios Bernabó,ALIPAS DUO,2026-01-02T17:35:38,3
Denver Farma,ALIVIAFLEB,2026-01-02T17:35:49,2
Denver Farma,ALIVIALUX,2026-01-02T17:35:58,1
Denver Farma,ALIVIAMAX,2026-01-02T17:36:08,2
Denver Farma,ALIVIAPRES,2026-01-02T17:36:17,1
Denver Farma,ALIVIATOS,2026-01-02T17:36:28,1
Max Vision,ALKET,2026-01-02T17:36:37,1
Opella Healthcare Arg.,ALLEGRA,2026-01-02T17:36:47,5
Opella Healthcare Arg.,ALLENASAL,2026-01-02T17:36:57,1
Laboratorio Merlino,ALLERHIT,2026-01-02T17:37:08,1
Craveri,ALLOPURINOL 100 CRAVERI,2026-01-02T17:37:17,2
Craveri,ALLOPURINOL 300 CRAVERI,2026-01-02T17:37:28,4
Craveri,ALLOPURINOL CRAVERI RETARD,2026-01-02T17:37:38,2
Fabra,ALLOPURINOL FABRA 300,2026-01-02T17:37:47,2
Gador,ALLOPURINOL GADOR,2026-01-02T17:37:57,4
Siegfried,ALLOPURINOL HEXAL 300,2026-01-02T17:38:08,1
Ariston,ALLOPURINOL HOUDE,2026-01-02T17:38:17,1
Savant Consumer,ALMAXIMO,2026-01-02T17:38:28,4
Savant Consumer,ALMAXIMO 36,2026-01-02T17:38:38,2
Savant Consumer,ALMAXIMO MASTICABLE,2026-01-02T17:38:48,4
Fortbenton,ALOEBEL CORPORAL,2026-01-02T17:39:10,1
Fortbenton,ALOEBEL LIP BALM,2026-01-02T17:39:18,1
Fortbenton,ALOEBEL LIPMALBEX,2026-01-02T17:39:27,1
Fortbenton,ALOEBEL REDENSIFICANTE,2026-01-02T17:39:37,1
Fortbenton,ALOEBEL RETINOL,2026-01-02T17:39:47,1
Max Vision,ALOSOL,2026-01-02T17:40:08,1
Adium,ALPERTAN,2026-01-02T17:40:23,5
Adium,ALPERTAN D,2026-01-02T17:40:29,4
Abbvie,ALPHAGAN,2026-01-02T17:40:37,1
Abbvie,ALPHAGAN P,2026-01-02T17:40:47,1
