input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Laboratorio Millet,102 VITAMINA C,Laboratorio Millet,102 VITAMINA C,vit.+asoc.,Suplemento dietario,sobres x 30 (VL),19249.75,2025-10-20,2025-10-29T03:58:42,,,,,,,{}
IQUISA,420 CBD RELAX,IQUISA,420 CBD RELAX,cannabidiol,Producto Cosmético,env.x 16 ml (VL),15215.0,2024-12-03,2025-10-29T03:59:41,,,,,,,{}
IQUISA,420 CBD TETITA FELIZ PACK,IQUISA,420 CBD TETITA FELIZ PACK,cannabidiol,Producto Cosmético,cr. 75 g + aceite 75 ml (VL),49150.0,2024-12-03,2025-10-29T03:59:44,,,,,,,{}
Cassará,5 FU,Cassará,5 FU,fluorouracilo,Antineoplásico,ung.x 20 g,50200.0,2025-10-20,2025-10-29T03:59:49,,,Cobertura Monto Fijo,33901.85,16298.15,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 16298.15, ""AF"": 33901.85}}"
Domínguez,5-ASA 1000,Domínguez,5-ASA 1000,mesalazina,Antiinflam.intestinal,1 g sob.x 30,168562.92,2025-10-23,2025-10-29T03:59:52,,56977.44,,,,,"{""PAMI"": {""AF"": 56977.44}}"
Domínguez,5-ASA 1000,Domínguez,5-ASA 1000,mesalazina,Antiinflam.intestinal,1 g sup.x 30,192040.69,2025-10-23,2025-10-29T03:59:52,,,,,,,{}
Domínguez,5-ASA 2000,Domínguez,5-ASA 2000,mesalazina,Antiinflam.intestinal,2 g sob.x 30,302255.32,2025-10-23,2025-10-29T03:59:57,,101519.09,Cobertura Monto Fijo,134143.79,168111.53,,"{""PAMI"": {""AF"": 101519.09}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 168111.53, ""AF"": 134143.79}}"
Domínguez,5-ASA 4000,Domínguez,5-ASA 4000,mesalazina,Antiinflam.intestinal,4 g sob.x 30,503628.92,2025-10-23,2025-10-29T04:00:05,,,Cobertura Monto Fijo,227450.98,276177.94,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 276177.94, ""AF"": 227450.98}}"
Domínguez,5-ASA 400,Domínguez,5-ASA 400,mesalazina,Antiinflam.intestinal,400 mg comp.x 30,87346.68,2025-10-23,2025-10-29T04:00:02,Producto Reconocido,27198.26,Cobertura Monto Fijo,40998.2,46348.48,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 27198.26}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 46348.48, ""AF"": 40998.2}}"
Domínguez,5-ASA 400,Domínguez,5-ASA 400,mesalazina,Antiinflam.intestinal,400 mg comp.x 60,166082.07,2025-10-23,2025-10-29T04:00:03,Producto Reconocido,51715.42,Cobertura Monto Fijo,77954.48,88127.59,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 51715.42}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 88127.59, ""AF"": 77954.48}}"
Domínguez,5-ASA 400,Domínguez,5-ASA 400,mesalazina,Antiinflam.intestinal,400 mg sup.x 10,34367.34,2025-10-23,2025-10-29T04:00:04,Producto Reconocido,12459.61,Cobertura Monto Fijo,16131.11,18236.23,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 12459.61}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 18236.23, ""AF"": 16131.11}}"
Domínguez,5-ASA 400,Domínguez,5-ASA 400,mesalazina,Antiinflam.intestinal,400 mg sup.x 30,98379.08,2025-10-23,2025-10-29T04:00:05,Producto Reconocido,35667.61,Cobertura Monto Fijo,46176.51,52202.57,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 35667.61}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 52202.57, ""AF"": 46176.51}}"
ISA,+50,ISA,+50,vit.+asoc.,Energizante psicofísico,comp.x 30 (VL),10679.0,2025-08-27,2025-11-04T21:34:57,,,,,,,{}
Laboratorio Millet,102 PLUS EFERVESCENTE,Laboratorio Millet,102 PLUS EFERVESCENTE,vit.+minerales,Suplemento dietario,sob.x 15 (VL),14187.08,2025-10-20,2025-11-04T21:35:09,,,,,,,{}
GlaxoSmithKline Biopharma,3 TC,GlaxoSmithKline Biopharma,3 TC,lamivudina,Antiviral contra HIV,150 mg comp.rec.x 60,208990.83,2025-10-31,2025-11-04T21:35:18,,,,,,Importado,{}
GlaxoSmithKline Biopharma,3 TC,GlaxoSmithKline Biopharma,3 TC,lamivudina,Antiviral contra HIV,sol.x 240 ml,91532.05,2025-10-31,2025-11-04T21:35:18,,,,,,Importado,{}
GlaxoSmithKline Biopharma,3 TC COMPLEX,GlaxoSmithKline Biopharma,3 TC COMPLEX,lamivudina+zidovudina,Antiviral contra HIV,comp.rec.x 60,473941.1,2025-10-31,2025-11-04T21:35:27,,,,,,Importado,{}
ISA,4 x 4,ISA,4 X 4,sildenafil,Trat.disfunción sexual masc.,50 mg comp.rec.x 4,5096.0,2025-08-27,2025-11-04T21:35:36,,,,,,,{}
IQUISA,420 CBD BEAUTY,IQUISA,420 CBD BEAUTY,cannabidiol,Producto Cosmético,crema fac. x 50 ml (VL),23375.0,2024-12-03,2025-11-04T21:35:46,,,,,,,{}
Domínguez,5-ASA 500,Domínguez,5-ASA 500,mesalazina,Antiinflam.intestinal,500 mg comp.x 30,90096.23,2025-10-23,2025-11-04T21:35:58,Producto Reconocido,29502.28,Cobertura Monto Fijo,49643.8,40452.43,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 29502.28}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 40452.43, ""AF"": 49643.8}}"
Domínguez,5-ASA 500,Domínguez,5-ASA 500,mesalazina,Antiinflam.intestinal,500 mg comp.x 60,162177.98,2025-10-23,2025-11-04T21:36:00,Producto Reconocido,53105.56,Cobertura Monto Fijo,87577.32,74600.66,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 53105.56}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 74600.66, ""AF"": 87577.32}}"
Domínguez,5-ASA 800,Domínguez,5-ASA 800,mesalazina,Antiinflam.intestinal,800 mg comp.x 30,131100.92,2025-10-23,2025-11-04T21:36:10,Producto Reconocido,47201.4,Cobertura Monto Fijo,61535.27,69565.65,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 47201.4}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 69565.65, ""AF"": 61535.27}}"
Domínguez,5-ASA 800,Domínguez,5-ASA 800,mesalazina,Antiinflam.intestinal,800 mg comp.x 60,226721.19,2025-10-23,2025-11-04T21:36:11,Producto Reconocido,81628.29,Cobertura Monto Fijo,110448.54,116272.65,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 81628.29}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 116272.65, ""AF"": 110448.54}}"
Ariston,5XR 1000,Ariston,5XR 1000,mesalazina,Antiinflam.intestinal,1000 mg comp.x 30,137978.92,2025-11-01,2025-11-04T21:36:21,,,Cobertura Monto Fijo,39784.32,98194.6,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 98194.6, ""AF"": 39784.32}}"
Ariston,5XR 1000,Ariston,5XR 1000,mesalazina,Antiinflam.intestinal,1000 mg comp.x 60,273097.09,2025-11-01,2025-11-04T21:36:22,,,Cobertura Monto Fijo,88418.22,184678.87,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 184678.87, ""AF"": 88418.22}}"
Ariston,5XR 500,Ariston,5XR 500,mesalazina,Antiinflam.intestinal,500 mg comp.x 100,233434.69,2025-11-01,2025-11-04T21:36:33,Producto Reconocido,53710.78,Cobertura Monto Fijo,70561.03,162873.66,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 53710.78}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 162873.66, ""AF"": 70561.03}}"
Ariston,5XR 500,Ariston,5XR 500,mesalazina,Antiinflam.intestinal,500 mg comp.x 50,128018.83,2025-11-01,2025-11-04T21:36:34,Producto Reconocido,31613.06,Cobertura Monto Fijo,40689.13,87329.7,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 31613.06}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 87329.7, ""AF"": 40689.13}}"
Elea,8 HORAS,Elea,8 HORAS,eszopiclona,Hipnótico,2 mg comp.x 30,21355.45,2025-10-20,2025-11-04T21:36:45,Producto Reconocido,8299.05,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8299.05}}"
Elea,8 HORAS,Elea,8 HORAS,eszopiclona,Hipnótico,3 mg comp.x 30,26693.04,2025-10-20,2025-11-04T21:36:46,Producto Reconocido,10372.69,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 10372.69}}"
Domínguez,A ACIDO,Domínguez,A ACIDO,"retinoico,ác.",Queratolítico,0.05% cr.x 10 g,6140.34,2025-10-23,2025-11-04T21:36:55,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Domínguez,A ACIDO,Domínguez,A ACIDO,"retinoico,ác.",Queratolítico,0.1% cr.x 10 g,7267.82,2025-10-23,2025-11-04T21:36:55,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Domínguez,A ACIDO,Domínguez,A ACIDO,"retinoico,ác.",Queratolítico,0.2% cr.x 10 g,7960.0,2025-10-23,2025-11-04T21:36:56,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Domínguez,A ACIDO EMOLIENTE,Domínguez,A ACIDO EMOLIENTE,"retinoico,ác.",Queratolítico,0.025% cr.x 30 g,14476.11,2025-10-23,2025-11-04T21:37:04,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Domínguez,A ACIDO VITAL,Domínguez,A ACIDO VITAL,"retinoico,ác.",Queratolítico,cr.x 30 g,14133.78,2025-10-23,2025-11-04T21:37:13,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Medipharma,A-VITEL,Medipharma,A-VITEL,vit.a,Reconstituyente dérmico,100000 UI cr.pomo x 100g (VL),13208.93,2025-01-27,2025-11-04T21:37:21,,,,,,,{}
Medipharma,A-VITEL,Medipharma,A-VITEL,vit.a,Reconstituyente dérmico,100000 UI cr.pomo x 50 g (VL),8621.82,2025-01-27,2025-11-04T21:37:21,,,,,,,{}
Medipharma,A-VITEL,Medipharma,A-VITEL,vit.a,Reconstituyente dérmico,100000 UI cr.x 200 g (VL),20457.55,2025-01-27,2025-11-04T21:37:22,,,,,,,{}
Medipharma,A-VITEL E,Medipharma,A-VITEL E,vit.a+vit.e,Nutriente dérmico,cr.pomo x 100 g (VL),17893.57,2025-01-27,2025-11-04T21:37:31,,,,,,,{}
Sempre Giovane,A.H.A,Sempre Giovane,A.H.A,"glicólico,ác.+asoc.",Antioxidante Exfoliativo,cr.x 75 (VL),48400.0,2025-05-01,2025-11-04T21:37:39,,,,,,,{}
Elea,ABACAVIR ELEA,Elea,ABACAVIR ELEA,abacavir,Antiviral contra HIV,300 mg comp.rec.x 60,103336.2,2025-07-09,2025-11-04T21:37:48,,,,,,,{}
Trb-Pharma,ABACAVIR LAMIVUDINA TRB PHARMA,Trb-Pharma,ABACAVIR LAMIVUDINA TRB PHARMA,abacavir+lamivudina,Antiviral contra HIV,comp.rec.x 30,24500.0,2021-09-28,2025-11-04T21:37:57,,,,,,Importado,{}
Elea,ABARAX,Elea,ABARAX,benznidazol,Antichagásico,100 mg comp.x 100,92384.52,2025-10-20,2025-11-04T21:38:06,Producto Reconocido,43817.56,Producto Reconocido,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 43817.56}, ""IOMA"": {""detail"": ""Producto Reconocido""}}"
Elea,ABARAX,Elea,ABARAX,benznidazol,Antichagásico,50 mg comp.x 100,57587.92,2025-10-20,2025-11-04T21:38:08,Producto Reconocido,26918.08,Producto Reconocido,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 26918.08}, ""IOMA"": {""detail"": ""Producto Reconocido""}}"
Roemmers,ABAXON,Roemmers,ABAXON,rivaroxabán,Antitrombótico,10 mg x 10 comp.rec.,48766.0,2025-10-22,2025-11-04T21:38:18,,,Cobertura Monto Fijo,10785.96,37980.04,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 37980.04, ""AF"": 10785.96}}"
Roemmers,ABAXON,Roemmers,ABAXON,rivaroxabán,Antitrombótico,10 mg x 30 comp.rec.,110748.0,2025-10-22,2025-11-04T21:38:19,,55373.93,Cobertura Monto Fijo,53402.92,57345.08,,"{""PAMI"": {""AF"": 55373.93}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 57345.08, ""AF"": 53402.92}}"
Roemmers,ABAXON,Roemmers,ABAXON,rivaroxabán,Antitrombótico,15 mg x 30 comp.rec.,105365.0,2025-10-22,2025-11-04T21:38:20,,52682.5,Cobertura Monto Fijo,48019.92,57345.08,,"{""PAMI"": {""AF"": 52682.5}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 57345.08, ""AF"": 48019.92}}"
Roemmers,ABAXON,Roemmers,ABAXON,rivaroxabán,Antitrombótico,2.5 mg x 30 comp.rec.,56996.0,2025-10-22,2025-11-04T21:38:21,,28498.0,Cobertura Monto Fijo,0.0,57345.08,,"{""PAMI"": {""AF"": 28498.0}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 57345.08, ""AF"": 0.0}}"
Roemmers,ABAXON,Roemmers,ABAXON,rivaroxabán,Antitrombótico,20 mg x 30 comp.rec.,114038.0,2025-10-22,2025-11-04T21:38:22,,57019.0,Cobertura Monto Fijo,56692.92,57345.08,,"{""PAMI"": {""AF"": 57019.0}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 57345.08, ""AF"": 56692.92}}"
Teva Argentina,ABELCET,Teva Argentina,ABELCET,anfotericina b complejo lipídico,Antibiótico Antimicótico,100 mg f.a.x 20 ml,694469.83,2025-03-13,2025-11-04T21:38:31,,,,,,Importado,{}
Biotechno Pharma,ABERIC,Biotechno Pharma,ABERIC,"abiraterona,acetato",Antineoplásico,250 mg comp.x 120,8546235.47,2025-05-28,2025-11-04T21:38:41,,,,,,,{}
B-Life,ABINTRA,B-Life,ABINTRA,arginina+asoc.,Alimentos propós.médico específ.,sob.x 27 g,29430.73,2025-09-29,2025-11-04T21:38:49,,,,,,Importado,{}
Celnova Argentina,ABIRANOVA,Celnova Argentina,ABIRANOVA,"abiraterona,acetato",Antineoplásico,250 mg comp.x 120,8037056.44,2025-10-24,2025-11-04T21:38:58,,,,,,,{}
Lafedar,ABIRATERON-A,Lafedar,ABIRATERON-A,"abiraterona,acetato",Antineoplásico,250 mg comp.x 120,10639255.0,2025-10-17,2025-11-04T21:39:06,,,,,,,{}
Glenmark,ABIRATERONA GLENMARK,Glenmark,ABIRATERONA GLENMARK,"abiraterona,acetato",Antineoplásico,250 mg comp.x 120,9232805.0,2025-10-17,2025-11-04T21:39:16,,,,,,Importado,{}
Duncan,ABLOOM,Duncan,ABLOOM,amlodipina,Antianginoso Antihipertensivo,10 mg comp.x 30,17549.54,2025-08-02,2025-11-04T21:39:26,Producto Reconocido,,Cobertura Monto Fijo,3102.48,14447.06,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 14447.06, ""AF"": 3102.48}}"
Duncan,ABLOOM 5,Duncan,ABLOOM 5,amlodipina,Antianginoso Antihipertensivo,5 mg comp.x 30,6687.34,2024-02-09,2025-11-04T21:39:36,Producto Reconocido,,Cobertura Monto Fijo,0.0,8124.75,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8124.75, ""AF"": 0.0}}"
Filaxis Farmacéutica,ABNOBA VISCUM FRAXINI,Filaxis Farmacéutica,ABNOBA VISCUM FRAXINI,viscum album l,Coadyuvante en oncología,0.02 mg iny.a.x 8,362901.26,2025-10-16,2025-11-04T21:39:44,,,,,,,{}
Filaxis Farmacéutica,ABNOBA VISCUM FRAXINI,Filaxis Farmacéutica,ABNOBA VISCUM FRAXINI,viscum album l,Coadyuvante en oncología,0.2 mg iny.a.x 8,362901.26,2025-10-16,2025-11-04T21:39:45,,,,,,,{}
Filaxis Farmacéutica,ABNOBA VISCUM FRAXINI,Filaxis Farmacéutica,ABNOBA VISCUM FRAXINI,viscum album l,Coadyuvante en oncología,2 mg iny.a.x 8,362901.26,2025-10-16,2025-11-04T21:39:45,,,,,,,{}
Filaxis Farmacéutica,ABNOBA VISCUM FRAXINI,Filaxis Farmacéutica,ABNOBA VISCUM FRAXINI,viscum album l,Coadyuvante en oncología,20 mg iny.a.x 8,362901.26,2025-10-16,2025-11-04T21:39:45,,,,,,,{}
Valuge,ABRALUX,Valuge,ABRALUX,cera sintetica+glicerina,Abrasivo de limpieza,cr.x 60 g (VL),27366.03,2025-11-01,2025-11-04T21:39:55,,,,,,,{}
Bristol,ABRAXANE,Bristol,ABRAXANE,paclitaxel albúmina,Antineoplásico,100 mg iny.liof.f.a.x 1,6590529.92,2025-11-03,2025-11-04T21:40:03,,,,,,,{}
Eczane,ABRIKAT,Eczane,ABRIKAT,acalabrutinib,Antineoplásico,100 mg cáps.x 60,16535482.59,2025-11-03,2025-11-04T21:40:13,,,,,,,{}
Pfizer,ABRILADA,Pfizer,ABRILADA,adalimumab,Inhib.del factor necrosis tumoral,40mg/0.8ml lap.prell.x 2,1189445.64,2025-10-31,2025-11-04T21:40:20,,,,,,Importado,{}
Pfizer,ABRYSVO,Pfizer,ABRYSVO,antígeno virus sincicial resp.,Vacuna contra el virus sincicial respiratorio,fco.a.liof.x1+disolv.x1,308342.3,2025-10-31,2025-11-04T21:40:29,,,,,,Importado,{}
F & F Farma,AC QUAXA,F & F Farma,AC QUAXA,piroctone olamine,Anticaspa,shamp.x 200 ml (VL),23100.0,2025-10-13,2025-11-04T21:40:40,,,,,,,{}
Jayor,ACALASTATERA,Jayor,ACALASTATERA,acalabrutinib,Antineoplásico,100 mg cáps.x 60,15046477.89,2025-09-04,2025-11-04T21:40:49,,,,,,,{}
Roemmers,ACALIX,Roemmers,ACALIX,diltiazem,Antianginoso,120 mg comp.x 20,11743.0,2025-09-24,2025-11-04T21:40:58,Producto Reconocido,,Cobertura Monto Fijo,3708.9,8034.1,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8034.1, ""AF"": 3708.9}}"
Roemmers,ACALIX,Roemmers,ACALIX,diltiazem,Antianginoso,120 mg comp.x 50,31945.0,2025-10-22,2025-11-04T21:40:59,Producto Reconocido,8952.46,Cobertura Monto Fijo,11661.38,20283.62,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8952.46}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 20283.62, ""AF"": 11661.38}}"
Roemmers,ACALIX,Roemmers,ACALIX,diltiazem,Antianginoso,60 mg comp.x 50,12717.0,2025-10-22,2025-11-04T21:41:00,Producto Reconocido,3495.55,Cobertura Monto Fijo,4549.49,8167.51,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3495.55}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8167.51, ""AF"": 4549.49}}"
Roemmers,ACALIX,Roemmers,ACALIX,diltiazem,Antianginoso,90 mg comp.x 50,14400.0,2025-09-24,2025-11-04T21:41:01,Producto Reconocido,5026.89,Cobertura Monto Fijo,4548.56,9851.44,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5026.89}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9851.44, ""AF"": 4548.56}}"
Roemmers,ACALIX AP,Roemmers,ACALIX AP,diltiazem,Antihipertensivo,120 mg cáps.x 30,30408.0,2025-10-22,2025-11-04T21:41:11,Producto Reconocido,8353.55,Cobertura Monto Fijo,10763.02,19644.98,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8353.55}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 19644.98, ""AF"": 10763.02}}"
Roemmers,ACALIX CRONOS,Roemmers,ACALIX CRONOS,diltiazem,Antianginoso,180 mg cáps.x 30,31790.0,2025-10-22,2025-11-04T21:41:20,Producto Reconocido,9526.94,Cobertura Monto Fijo,11675.33,20114.67,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 9526.94}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 20114.67, ""AF"": 11675.33}}"
Roemmers,ACALIX CRONOS,Roemmers,ACALIX CRONOS,diltiazem,Antianginoso,240 mg cáps.x 30,45988.0,2025-10-22,2025-11-04T21:41:22,Producto Reconocido,13916.89,Cobertura Monto Fijo,16456.62,29531.38,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 13916.89}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 29531.38, ""AF"": 16456.62}}"
Roemmers,ACALIX CRONOS,Roemmers,ACALIX CRONOS,diltiazem,Antianginoso,300 mg cáps.x 30,51555.0,2025-10-22,2025-11-04T21:41:23,Producto Reconocido,15606.32,Cobertura Monto Fijo,17764.97,33790.03,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 15606.32}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 33790.03, ""AF"": 17764.97}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,1 g IM f.a.x 1,21733.06,2025-08-22,2025-11-04T21:41:32,Producto Reconocido,8693.22,Cobertura Monto Fijo,14532.92,7200.14,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8693.22}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7200.14, ""AF"": 14532.92}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,1 g IM f.a.x 3,95424.05,2025-08-22,2025-11-04T21:41:33,Producto Reconocido,,Cobertura Monto Fijo,62867.7,32556.35,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 32556.35, ""AF"": 62867.7}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,1 g IV f.a.x 1,15381.05,2025-08-22,2025-11-04T21:41:34,,6152.42,Cobertura Monto Fijo,8180.91,7200.14,,"{""PAMI"": {""AF"": 6152.42}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7200.14, ""AF"": 8180.91}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,2 g IV f.a.x 1,30264.2,2025-08-22,2025-11-04T21:41:35,,12105.68,Cobertura Monto Fijo,19938.79,10325.41,,"{""PAMI"": {""AF"": 12105.68}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 10325.41, ""AF"": 19938.79}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,500 mg IM f.a.x 1,11255.12,2025-08-22,2025-11-04T21:41:36,Producto Reconocido,3492.58,Cobertura Monto Fijo,7523.83,3731.29,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3492.58}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3731.29, ""AF"": 7523.83}}"
Olbia Pharma,ACCELON,Olbia Pharma,ACCELON,omega 3,Suplemento dietario,cáps.bl. x 30 (VL),14913.25,2025-02-05,2025-11-04T21:41:45,,,,,,,{}
