input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Sant Gall,PARACETAMOL SANT GALL FRIBURG GOTAS,Sant Gall,PARACETAMOL SANT GALL FRIBURG GOTAS,paracetamol,Analgésico Antifebril,gts.x 20 ml,5786.42,2025-08-13,2026-01-04T23:42:05,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Schafer,PARACETAMOL SCHAFER GOTAS,Schafer,PARACETAMOL SCHAFER GOTAS,paracetamol,Analgésico Antifebril,env.x 20 ml (VL),5348.86,2024-08-29,2026-01-04T23:42:07,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Teva Argentina,PARACETAMOL TEVA,Teva Argentina,PARACETAMOL TEVA,paracetamol,Analgésico Antifebril,1000 mg comp.x 24,6717.88,2025-12-01,2026-01-04T23:42:08,,,,,,,{}
Teva Argentina,PARACETAMOL TEVA,Teva Argentina,PARACETAMOL TEVA,paracetamol,Analgésico Antifebril,1000 mg comp.x 30,7977.04,2025-12-01,2026-01-04T23:42:08,,,Cobertura Monto Fijo,,,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Teva Argentina,PARACETAMOL TEVA,Teva Argentina,PARACETAMOL TEVA,paracetamol,Analgésico Antifebril,1000 mg comp.x 8,2344.77,2025-12-01,2026-01-04T23:42:08,,,,,,,{}
Teva Argentina,PARACETAMOL TEVA,Teva Argentina,PARACETAMOL TEVA,paracetamol,Analgésico Antifebril,500 mg comp.x 10 (VL),2673.81,2025-12-01,2026-01-04T23:42:08,,,,,,,{}
Teva Argentina,PARACETAMOL TEVA,Teva Argentina,PARACETAMOL TEVA,paracetamol,Analgésico Antifebril,500 mg comp.x 30 (VL),7604.34,2025-12-01,2026-01-04T23:42:08,,,,,,,{}
Tuteur,PARITOL,Tuteur,PARITOL,paricalcitol,Análogo sintético de Vitamina D,5 mcg f.a. x 5,503479.86,2026-01-01,2026-01-04T23:42:17,,,,,,,{}
Pierre Fabre Oral Care,PARODIUM,Pierre Fabre Oral Care,PARODIUM,clorhexidina+asoc.,Analgésico Antisép.bucofar.,gel dental x 50 ml (VL),26103.57,2025-09-15,2026-01-04T23:42:19,,,,,,Importado,{}
Varifarma,PHELINUN,Varifarma,PHELINUN,melfalano,Antineoplásico,200 mg f.a.x 1,4239048.86,2025-12-26,2026-01-04T23:43:01,,,,,,Importado,{}
Lafarmen,PICOLINATO DE CROMO,Lafarmen,PICOLINATO DE CROMO,"cromo,tripicolinato",Suplemento dietario,200 mcg comp.x 150 (VL),14500.0,2025-10-29,2026-01-04T23:43:01,,,,,,,{}
Medisol,PITIRIAX,Medisol,PITIRIAX,"salicílico,ác.+asoc.",Anticaspa Antiseborreico,shamp.x 100 ml (VL),9900.0,2025-12-15,2026-01-04T23:43:10,,,,,,,{}
AMN,PKU GMPRO POLVO SABOR VAINILLA,AMN,PKU GMPRO POLVO SABOR VAINILLA,aminoácidos+carbohidratos+asoc.,Alimentos propós.médico específ.,caja x 16 x 33.3 gr,1876283.0,2025-12-01,2026-01-04T23:43:12,,,,,,Importado,{}
Laboratorios Bernabó,PLAC OUT MANTENIMIENTO,Laboratorios Bernabó,PLAC OUT MANTENIMIENTO,clorhexidina+asoc.,Enjuague bucal Antiplaca,env.x 250 ml (VL),12609.07,2025-12-22,2026-01-04T23:43:16,,,,,,,{}
Laboratorios Bernabó,PLAC OUT MANTENIMIENTO,Laboratorios Bernabó,PLAC OUT MANTENIMIENTO,clorhexidina+asoc.,Enjuague bucal Antiplaca,env.x 500 ml (VL),18808.36,2025-12-22,2026-01-04T23:43:16,,,,,,,{}
Roemmers,PLIDEX AP,Roemmers,PLIDEX AP,trimebutina,Antiespasmódico,300 mg comp.lib.prol.x30,18085.0,2025-12-16,2026-01-04T23:43:17,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
LKM,PLUSTAXANO ANHIDRO 20,LKM,PLUSTAXANO ANHIDRO 20,docetaxel,Antineoplásico,20 mg f.a.x 1+disolv.x 1,414192.63,2025-04-10,2026-01-04T23:43:19,,,,,,,{}
Poen,POENTIMOL,Poen,POENTIMOL,"timolol,maleato",Antiglaucomatoso,0.50% colirio x 5 ml,11782.0,2025-12-15,2026-01-04T23:43:20,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Austral,POLI B FUERTE,Austral,POLI B FUERTE,"vit.b,complejo",Polivitamínico,comp.rec.x 30,24600.0,2025-09-23,2026-01-04T23:43:22,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}}"
Lepetit,POLILEP,Lepetit,POLILEP,rosuvastatina+candesartan+hidroclorotiazida,Antihipertensivo Hipolipemiante,comp.rec.x 30,22470.0,2025-12-29,2026-01-04T23:43:24,,,,,,,{}
Lepetit,POLILEP,Lepetit,POLILEP,rosuvastatina+candesartan+hidroclorotiazida,Antihipertensivo Hipolipemiante,comp.rec.x 60,44940.0,2025-12-29,2026-01-04T23:43:24,,,,,,,{}
MSD Argentina SRL,PNEUMOVAX 23,MSD Argentina SRL,PNEUMOVAX 23,polisacáridos de neumococos,Vacuna antineumocóccica,vial monodosis x 0.5 ml,133862.6,2025-12-03,2026-01-04T23:43:25,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Varifarma,PONATIB,Varifarma,PONATIB,ponatinib,Antineoplásico,15 mg comp.rec.x 60,23179503.47,2024-08-20,2026-01-04T23:43:30,,,,,,,{}
Varifarma,PONATIB,Varifarma,PONATIB,ponatinib,Antineoplásico,45 mg comp.rec.x 30,21799671.96,2024-08-20,2026-01-04T23:43:30,,,,,,,{}
Adium,PONAZIC,Adium,PONAZIC,ponatinib,Antineoplásico,15 mg comp.rec.x 30,15567389.82,2025-12-18,2026-01-04T23:43:32,,,,,,,{}
Adium,PONAZIC,Adium,PONAZIC,ponatinib,Antineoplásico,45 mg comp.rec.x 30,31134790.28,2025-12-18,2026-01-04T23:43:32,,,,,,,{}
Biosidus S.A.U.,POSACONAZOL SDZ,Biosidus S.A.U.,POSACONAZOL SDZ,posaconazol,Antimicótico uso sistémico,100mg comp.GR x24,3028508.22,2025-12-15,2026-01-04T23:43:34,,,,,,Importado,{}
Trb-Pharma,POLIRREUMIN,Trb-Pharma,POLIRREUMIN,hidroxicloroquina,Antirreumático,200 mg comp.rec.x 60,36060.99,2025-12-01,2026-01-04T23:43:34,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Innovapharma,POTASIUM,Innovapharma,POTASIUM,potasio,Suplemento dietario,cáps.x 60 (VL),15900.0,2025-12-01,2026-01-04T23:43:36,,,,,,,{}
Sanofi-Aventis,PRALUENT,Sanofi-Aventis,PRALUENT,alirocumab,Agente modificador de lípidos,150 mg lap.prell.x 2,1669774.58,2024-10-01,2026-01-04T23:43:37,,,,,,,{}
Sanofi-Aventis,PRALUENT,Sanofi-Aventis,PRALUENT,alirocumab,Agente modificador de lípidos,75 mg lap.prell.x 2,1669774.58,2024-10-01,2026-01-04T23:43:37,,,,,,,{}
Elea,PRAXANT,Elea,PRAXANT,apixaban,Antitrombótico,2.5 mg comp.x 60,127229.84,2025-12-17,2026-01-04T23:43:38,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Elea,PRAXANT,Elea,PRAXANT,apixaban,Antitrombótico,5 mg comp.x 60,128356.87,2025-12-17,2026-01-04T23:43:38,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Aspen,PRAXED,Aspen,PRAXED,pemetrexed,Antineoplásico,100 mg f.a.x 1,589433.0,2025-04-11,2026-01-04T23:43:39,,,,,,,{}
Aspen,PRAXED,Aspen,PRAXED,pemetrexed,Antineoplásico,500 mg f.a.x 1,6689759.52,2025-04-11,2026-01-04T23:43:39,,,,,,,{}
Domínguez,PRAZODEX,Domínguez,PRAZODEX,esomeprazol,Antiulceroso,20 mg cáps.x 28 (VL),40705.97,2025-12-30,2026-01-04T23:43:39,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Domínguez,PRAZODEX,Domínguez,PRAZODEX,esomeprazol,Antiulceroso,40 mg cáps.x 28 (VL),56988.96,2025-12-30,2026-01-04T23:43:39,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lafedar,PREDNICORT,Lafedar,PREDNICORT,meprednisona,Corticosteroide,0.4% gts.orales x 15 ml,9506.2,2025-12-16,2026-01-04T23:43:42,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Eurofarma,PREDUAL L,Eurofarma,PREDUAL L,loratadina,Antialérgico,jbe.x 60 ml (VL),1983.73,2023-04-01,2026-01-04T23:43:43,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Vannier,PREGABALINA VANNIER 75 MG,Vannier,PREGABALINA VANNIER 75 MG,pregabalina,Antiepiléptico,75 mg cáps.x 28,33121.44,2026-01-01,2026-01-04T23:43:45,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Bagó,PRESIMAX 50,Bagó,PRESIMAX 50,losartán,Antihipertensivo,50 mg comp.rec.x 30,25549.88,2025-12-27,2026-01-04T23:43:45,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Bagó,PRESIMAX 50,Bagó,PRESIMAX 50,losartán,Antihipertensivo,50 mg comp.rec.x 60,46208.63,2025-12-27,2026-01-04T23:43:45,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lafedar,PRESIPRIL,Lafedar,PRESIPRIL,enalapril,Antihipertensivo,10 mg comp.x 30,9921.06,2025-12-16,2026-01-04T23:43:46,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Servier,PRETERAX 10,Servier,PRETERAX 10,perindopril+indapamida,Antihipertensivo,10/2.5mg comp.rec.x 30,59238.94,2025-12-31,2026-01-04T23:43:47,Producto Reconocido,,,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Adium,PRIMOSISTON,Adium,PRIMOSISTON,noretisterona+etinilestradiol,Hormonoterapia,comp.x 30,16997.94,2025-12-18,2026-01-04T23:43:50,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Elea,PRINCIPIA PRACTIDOSIS,Elea,PRINCIPIA PRACTIDOSIS,pregabalina,Antiepiléptico,75 mg comp.birran.x 30,41571.61,2025-12-17,2026-01-04T23:43:51,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Montpellier,PRIOTIC,Montpellier,PRIOTIC,"tióctico,ác.",Trat.polineuritis diabética,600 mg comp.x 30,41429.22,2025-12-19,2026-01-04T23:43:55,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lepetit,PRISONIL 100,Lepetit,PRISONIL 100,losartán,Antihipertensivo,100 mg comp.x 30,28350.0,2025-12-29,2026-01-04T23:43:56,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lepetit,PRISONIL 100,Lepetit,PRISONIL 100,losartán,Antihipertensivo,100 mg comp.x 60,48940.0,2025-12-29,2026-01-04T23:43:56,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Teva Argentina,PROCELAC 10,Teva Argentina,PROCELAC 10,omeprazol,Antiulceroso,10 mg cáps.x 28 (VL),15452.93,2025-06-18,2026-01-04T23:44:01,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Monserrat,REFENAX COLIRIO,Monserrat,REFENAX COLIRIO,nafazolina+feniramina,Antialérgico Descongestivo,sol.oft.x 15 ml,10780.0,2025-12-27,2026-01-04T23:44:40,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Neo-Dermos,REFRANE TOTAL,Neo-Dermos,REFRANE TOTAL,parsol MCX+asoc.,Protector solar,FPS 55 cr.x 50 g (VL),36923.0,2025-12-04,2026-01-04T23:44:42,,,,,,,{}
Richmond,RENACENZ,Richmond,RENACENZ,cerebrolisina,Neurotrófico Neuroprotector,a.x 5 x 10 ml,291024.47,2025-12-26,2026-01-04T23:44:50,,,,,,,"{""PAMI"": {}}"
Cepage,RENOVATEURS,Cepage,RENOVATEURS,producto cosmético,Producto Cosmético,glicólico 10 (VL),41000.0,2025-11-28,2026-01-04T23:44:50,,,,,,,{}
Cepage,RENOVATEURS,Cepage,RENOVATEURS,producto cosmético,Producto Cosmético,mandelico 10 (VL),41000.0,2025-11-28,2026-01-04T23:44:50,,,,,,,{}
Sanofi-Aventis,RENVELA,Sanofi-Aventis,RENVELA,"sevelamer,carbonato",Quelante,comp.rec.x 180,1191501.35,2026-01-02,2026-01-04T23:44:50,,,,,,,{}
Sanofi-Aventis,RENVELA,Sanofi-Aventis,RENVELA,"sevelamer,carbonato",Quelante,sob.x 90,1965973.53,2026-01-02,2026-01-04T23:44:50,,,,,,,{}
Lazar,RESTINIL,Lazar,RESTINIL,remifentanilo,Analgésico,5 mg f.a.liof.x 5,100590.59,2025-12-30,2026-01-04T23:44:55,,,,,,,{}
Cabuchi,REUMOL DICLO FORTE GEL,Cabuchi,REUMOL DICLO FORTE GEL,diclofenac sódico,Analgésico Antiinflam.,pomo x 50 g,14900.32,2025-12-29,2026-01-04T23:44:59,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Novartis,REVOLADE,Novartis,REVOLADE,eltrombopag,Hemostático,25 mg comp.x 28,3552078.32,2025-12-26,2026-01-04T23:45:01,,,,,,Importado,{}
Novartis,REVOLADE,Novartis,REVOLADE,eltrombopag,Hemostático,50 mg comp.x 28,7104153.22,2025-12-26,2026-01-04T23:45:01,,,,,,Importado,{}
Géminis Farmacéutica,RODINAC B12 INY,Géminis Farmacéutica,RODINAC B12 INY,diclofenac+vit.b12+betametasona,Analgésico Antineurítico,iny.a.x 3,27689.44,2025-12-19,2026-01-04T23:45:13,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Géminis Farmacéutica,RODINAC B12 INY,Géminis Farmacéutica,RODINAC B12 INY,diclofenac+vit.b12+betametasona,Analgésico Antineurítico,iny.a.x 6,45444.05,2025-12-19,2026-01-04T23:45:13,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Fecofar,ROSUFEC 20,Fecofar,ROSUFEC 20,rosuvastatina,Hipolipemiante,20 mg comp.x 30,31188.75,2025-12-29,2026-01-04T23:45:18,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
MSD Argentina SRL,ROTATEQ,MSD Argentina SRL,ROTATEQ,rotavirus,Vacuna contra gastroenteritis,tubo plástico x 1 x 2 ml,176637.87,2025-12-03,2026-01-04T23:45:23,,,,,,Importado,{}
Duncan,RUPE N,Duncan,RUPE N,"hioscina,n-butilbr.",Antiespasmódico,20 mg a.x 100 x 1 ml,21964.58,2021-10-22,2026-01-04T23:45:28,,,,,,,{}
Bagó,RUBIFEN 10,Bagó,RUBIFEN 10,metilfenidato,Estimulante SNC,comp.x 30,47302.64,2025-12-27,2026-01-04T23:45:29,Producto Reconocido,,Cobertura Monto Fijo,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Duncan,RUPEDIOL,Duncan,RUPEDIOL,paracetamol+pseudoefedrina+asoc.,Analgésico Antigripal,comp.x 10,2190.13,2024-02-09,2026-01-04T23:45:30,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Bagó,SAIKEL 400,Bagó,SAIKEL 400,rufinamida,Antiepiléptico,400 mg comp.rec.x 30,1057498.65,2025-12-27,2026-01-04T23:45:31,,,,,,,{}
Merck Serono,SAIZEN 6 MG,Merck Serono,SAIZEN 6 MG,somatotrofina,Somatotrópico,5.83 mg/ml sol.iny.x 1,1351050.26,2025-12-31,2026-01-04T23:45:34,Producto Reconocido,,,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Valmax,SALBUNEB,Valmax,SALBUNEB,salbutamol,Broncodilatador,fco.x 10 ml,7000.0,2025-12-05,2026-01-04T23:45:34,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Valmax,SALBUNEB,Valmax,SALBUNEB,salbutamol,Broncodilatador,fco.x 20 ml,7800.0,2025-12-05,2026-01-04T23:45:34,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Merck Serono,SAIZEN 12 MG,Merck Serono,SAIZEN 12 MG,somatotrofina,Somatotrópico,8 mg/ml sol.iny.x 1,2587954.83,2025-12-31,2026-01-04T23:45:35,,,,,,Importado,{}
Cassará,SALBUTRAL PLUS,Cassará,SALBUTRAL PLUS,salbutamol+beclometasona,Broncodilatador,aer.x 250 dosis,19720.0,2025-12-15,2026-01-04T23:45:36,,,,,,,{}
Lafedar,SALBUTROP,Lafedar,SALBUTROP,"salbutamol+ipratropio,br.",Broncodilatador,sol.unidosis x 20,33729.38,2025-12-16,2026-01-04T23:45:39,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Dharam Singh,SALDIET DHARAM SINGH,Dharam Singh,SALDIET DHARAM SINGH,"potasio,cloruro",Sal bajo cont.en sodio,Ajo env.x 70 g s/sodio (VL),15000.0,2025-07-21,2026-01-04T23:45:40,,,,,,,{}
Dharam Singh,SALDIET DHARAM SINGH,Dharam Singh,SALDIET DHARAM SINGH,"potasio,cloruro",Sal bajo cont.en sodio,ajo env.x 140 g s/sodio (VL),25000.0,2025-07-21,2026-01-04T23:45:40,,,,,,,{}
Dharam Singh,SALDIET DHARAM SINGH,Dharam Singh,SALDIET DHARAM SINGH,"potasio,cloruro",Sal bajo cont.en sodio,natural env.x 70g s/sod. (VL),15000.0,2025-07-21,2026-01-04T23:45:40,,,,,,,{}
Dharam Singh,SALDIET DHARAM SINGH,Dharam Singh,SALDIET DHARAM SINGH,"potasio,cloruro",Sal bajo cont.en sodio,natural env.x140g s/sod. (VL),25000.0,2025-07-21,2026-01-04T23:45:40,,,,,,,{}
Lazar,SALVICUTAN,Lazar,SALVICUTAN,clobetasol,Corticosteroide tópico,cr.x 30 g,16066.62,2025-12-30,2026-01-04T23:45:45,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Rospaw,SECODAL SUBL,Rospaw,SECODAL SUBL,lorazepam,Ansiolítico,1 mg comp.subl.x 30,7915.43,2025-12-29,2026-01-04T23:45:58,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Rospaw,SECODAL SUBL,Rospaw,SECODAL SUBL,lorazepam,Ansiolítico,2 mg comp.subl.x 30,12375.59,2025-12-29,2026-01-04T23:45:58,,,,,,,{}
Framingham Pharma,SELE200,Framingham Pharma,SELE200,selenio,Suplemento dietario,200 mcg comp.x 30 (VL),25500.0,2025-10-31,2026-01-04T23:46:02,,,,,,,{}
Haleon Argentina,SENSODYNE CEPILLO MULTIPROTECCION TB,Haleon Argentina,SENSODYNE CEPILLO MULTIPROTECCION TB,accesorio,Productos odontológicos,Medio cep.dental x 1 (VL),5295.0,2025-12-22,2026-01-04T23:46:02,,,,,,,{}
Haleon Argentina,SENSODYNE CEPILLO MULTIPROTECCION TB,Haleon Argentina,SENSODYNE CEPILLO MULTIPROTECCION TB,accesorio,Productos odontológicos,Suave cep.dental x 1 (VL),5295.0,2025-12-22,2026-01-04T23:46:02,,,,,,,{}
Abbott Diabetes,SENSOR FREESTYLE LIBRE 2 PLUS,Abbott Diabetes,SENSOR FREESTYLE LIBRE 2 PLUS,medidor de glucosa,Control glucosa,sensor x 1 (VL),141207.88,2026-01-01,2026-01-04T23:46:06,,,,,,Importado,{}
Laboratorio ENA,SHAKER PLUS COMPARTIMENTO,Laboratorio ENA,SHAKER PLUS COMPARTIMENTO,accesorio,Accesorios,x 1 unidad (VL),7300.0,2025-08-01,2026-01-04T23:46:12,,,,,,,{}
Fecofar,SEPTOCORT,Fecofar,SEPTOCORT,ciprofloxacina,Antibiótico,500 mg comp.x 10,15533.95,2025-12-29,2026-01-04T23:46:15,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Boehringer Ingelheim,SIFROL ER,Boehringer Ingelheim,SIFROL ER,pramipexol,Antiparkinsoniano,0.375mg comp.lib.prolx30,69958.62,2026-01-01,2026-01-04T23:46:20,Producto Reconocido,,,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Boehringer Ingelheim,SIFROL ER,Boehringer Ingelheim,SIFROL ER,pramipexol,Antiparkinsoniano,0.75mg comp.lib.prol.x30,117981.86,2026-01-01,2026-01-04T23:46:20,Producto Reconocido,,,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Boehringer Ingelheim,SIFROL ER,Boehringer Ingelheim,SIFROL ER,pramipexol,Antiparkinsoniano,1.5mg comp.lib.prol.x 30,218264.42,2026-01-01,2026-01-04T23:46:20,Producto Reconocido,,,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Boehringer Ingelheim,SIFROL ER,Boehringer Ingelheim,SIFROL ER,pramipexol,Antiparkinsoniano,3 mg comp.lib.prol.x 30,436533.69,2026-01-01,2026-01-04T23:46:20,Producto Reconocido,,,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
