input_company,input_product_name,timestamp,records_found
Andrómaco,VERRUTOPIC AS,2026-01-04T23:51:37,1
Lafedar,VERTIGMINE,2026-01-04T23:51:37,3
Adium,VERZENIO,2026-01-04T23:51:37,4
Eurolab,VIASEK CANDIFENSE,2026-01-04T23:51:41,1
Eurolab,VIASEK DEFENSE,2026-01-04T23:51:42,2
Eurolab,VIASEK EXPRESS ESPUMA,2026-01-04T23:51:47,1
Eurolab,VIASEK FRESH,2026-01-04T23:51:48,6
Microsules Arg.,VIDARA,2026-01-04T23:51:49,1
Eurolab,VIASEK KIT TOALLITAS,2026-01-04T23:51:49,1
Formulab,VIENTRE PLANO SACIANT,2026-01-04T23:51:51,2
Excelentia,VIENTRE PLANO VL,2026-01-04T23:51:52,1
Novartis,VIGAMOX,2026-01-04T23:51:52,1
Provefarma,VIGORCIN POTENCIA PLUS,2026-01-04T23:51:53,1
Teva Argentina,VILAZID,2026-01-04T23:51:54,3
Adium,VILZERMET,2026-01-04T23:51:57,6
Casasco,VILDAP,2026-01-04T23:51:58,2
LKM,VINCRISTINA LKM 1,2026-01-04T23:52:00,1
Teva Argentina,VIPRAL,2026-01-04T23:52:03,1
Bioprofarma Bagó,VINORGEN ORAL,2026-01-04T23:52:03,2
Rospaw,VINTEX,2026-01-04T23:52:05,4
Panalab,VIRAMIXAL,2026-01-04T23:52:05,3
Microsules Arg.,VIRIPOTENS,2026-01-04T23:52:08,4
Kemex,VINCRISTINA KEMEX,2026-01-04T23:52:08,1
Temis-Lostaló,VIROBRON,2026-01-04T23:52:11,1
Bayer (PH),VISANNE,2026-01-04T23:52:14,1
Medisol,VITA D,2026-01-04T23:52:15,1
Nutricia-Bagó,VITAL 2 NF,2026-01-04T23:52:15,4
Biosintex Retail,VITAMIDERMUS,2026-01-04T23:52:20,5
Pharmamerican S.R.L.,VITAMINA B12 VEGANA VITAMIN WAY,2026-01-04T23:52:24,1
Pharmamerican S.R.L.,VITAMINA C BEBIBLE VW,2026-01-04T23:52:25,1
Lafarmen,VITAMINA C LAFARMEN,2026-01-04T23:52:30,3
Lafarmen,VITAMINA D LAFARMEN,2026-01-04T23:52:30,1
Vannier,VITAMINA D VANNIER,2026-01-04T23:52:31,1
Laboratorio ENA,VITAMINA C NATULIV,2026-01-04T23:52:32,2
Verrugol,VITAOL AROMATHERAPY SPRAY ORIENTAL CITRUS,2026-01-04T23:52:37,1
Monserrat,VITARFIL,2026-01-04T23:52:41,1
Bayer (PH),VITRAKVI,2026-01-04T23:52:43,2
Biosidus S.A.U.,VORICONAZOL SANDOZ,2026-01-04T23:52:52,1
GlaxoSmithKline Biopharma,VOLIBRIS,2026-01-04T23:52:53,2
Laboratorios Bernabó,VORST,2026-01-04T23:52:54,8
Adium,VOZAMA,2026-01-04T23:52:58,2
Gador,VOSEVI,2026-01-04T23:52:59,1
Provefarma,VRELAX,2026-01-04T23:53:02,1
Novartis,VSIQQ,2026-01-04T23:53:03,1
Medipharma,VUNOT,2026-01-04T23:53:04,2
Pfizer,VYNDAMAX,2026-01-04T23:53:04,1
Pfizer,VYNDAQEL,2026-01-04T23:53:06,1
Bausch & Lomb Arg.,VYZULTA,2026-01-04T23:53:07,1
Weleda,WELEDA CABELLO,2026-01-04T23:53:15,1
Weleda,WELEDA CAPILAR,2026-01-04T23:53:18,1
Weleda,WELEDA GEL CREMOSO DE DUCHA,2026-01-04T23:53:20,5
Weleda,WELEDA GENCIANA AZUL Y EDELWEISS,2026-01-04T23:53:21,4
Weleda,WELEDA GRANADA Y PEPTIDOS DE MACA,2026-01-04T23:53:21,4
Weleda,WELEDA LINEA CACTUS,2026-01-04T23:53:24,4
Weleda,WELEDA NUEVA LINEA ROSA MOSQUETA Y TE BLANCO,2026-01-04T23:53:25,3
Weleda,WELEDA NUEVA LINEA IRIS,2026-01-04T23:53:25,3
GlaxoSmithKline Biopharma,WELLBUTRIN XL,2026-01-04T23:53:25,2
MSD Argentina SRL,WINREVAIR,2026-01-04T23:53:30,3
Infinity Pharma,WILATE,2026-01-04T23:53:30,2
Kassel Pharmaceutical,WOHL DIAMOND,2026-01-04T23:53:31,1
Kassel Pharmaceutical,WOHL CLA,2026-01-04T23:53:31,1
Kassel Pharmaceutical,WOHL GREEN MOLECULAS DE RESVERATROL,2026-01-04T23:53:34,1
Laboratorio WPN,WPN BEAUTY COMPLEX,2026-01-04T23:53:35,2
Aspen Pharma,XALATAN,2026-01-04T23:53:36,1
Wunder Pharm,WUNDERBALSAM ENGLISCHER,2026-01-04T23:53:36,3
Pfizer,XALKORI 200,2026-01-04T23:53:40,1
Pfizer,XALKORI 250,2026-01-04T23:53:41,1
Aspen Pharma,XANAX,2026-01-04T23:53:41,4
Klonal,XANAES,2026-01-04T23:53:41,1
Eczane,XATERON,2026-01-04T23:53:45,1
Richmond,XARDIAB AP,2026-01-04T23:53:45,3
Baliarda,XEDENOL GEL,2026-01-04T23:53:46,1
Poen,XEGREX LC,2026-01-04T23:53:46,1
Gador,XELEVIA MET,2026-01-04T23:53:48,5
Gador,XELEVIA MET XR,2026-01-04T23:53:50,2
Biopas Argentina,XELODA,2026-01-04T23:53:50,1
Lazar,XICLOVIR H,2026-01-04T23:53:51,1
Temis-Lostaló,XENETIX 350,2026-01-04T23:53:51,3
Siegfried,XILANIC,2026-01-04T23:53:53,1
Craveri,XINPLEX,2026-01-04T23:53:55,3
Bagó,XOLAIR,2026-01-04T23:53:56,2
B-Life,XPHE ENERGY K NEUTRO,2026-01-04T23:53:59,1
Cassará,XYLISOL LAVAJE NASAL,2026-01-04T23:54:02,1
B-Life,XPHE INFANT MIX LCP,2026-01-04T23:54:02,1
Adium,YONDELIS,2026-01-04T23:54:04,1
Duncan,YONTAL,2026-01-04T23:54:05,1
Rontag,YECTAFER,2026-01-04T23:54:06,2
Aspen,ZADIB,2026-01-04T23:54:07,1
Lafedar,ZALTAG,2026-01-04T23:54:09,2
Bioprofarma Bagó,ZANOSAR,2026-01-04T23:54:09,1
GlaxoSmithKline Biopharma,ZEJULA,2026-01-04T23:54:10,4
Kemex,ZELEV,2026-01-04T23:54:12,1
B-Life,ZERO MET MINIS,2026-01-04T23:54:12,1
B-Life,ZERO TP MINIS,2026-01-04T23:54:14,1
Richmond,ZETROTAX RICHMOND,2026-01-04T23:54:15,1
Richmond,ZEVUVIR L PACK,2026-01-04T23:54:15,1
GlaxoSmithKline Biopharma,ZIAGENAVIR,2026-01-04T23:54:17,2
Donato Zurlo,ZINACID,2026-01-04T23:54:18,1
Laboratorios Bernabó,ZINNIA,2026-01-04T23:54:21,1
Pfizer,ZIRABEV,2026-01-04T23:54:23,2
Klonal,ZOLCEF,2026-01-04T23:54:24,1
Biotechno Pharma,ZOLDEM,2026-01-04T23:54:25,1
LKM,ZOLENICO,2026-01-04T23:54:26,1
Lab Internacional Argentino,ZOLOATLAS,2026-01-04T23:54:28,1
Novartis,ZOMETA,2026-01-04T23:54:32,1
LKM,ZYVALIX,2026-01-04T23:54:35,1
Formulab,ZONA LIBRE DE OLORES,2026-01-04T23:54:36,1
Nolter,ZOLPLAT,2026-01-04T23:54:38,2
Baliarda,PROCTO-IKATRAL,2026-01-04T23:56:05,2
Convatec,SONDAS GENTLECATH 12 MASC 100% HIDROFILICAS,2026-01-04T23:56:05,1
Convatec,SONDAS GENTLECATH 14 FEM 100% HIDROFILICAS,2026-01-04T23:56:09,1
