PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,61,BEWORM 200 MG SYRUP 10 ML,Non-Scheduled,Not Applicable,SYRUP,18.79/10 ML SYRUP
,62,BEWORM 200 MG TABLET 1,Non-Scheduled,Not Applicable,TABLET,8.52/1 TABLET
,63,CIDAZOLE 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.11/10 ML SUSPENSION
,64,CIDAZOLE 400 MG TABLET 1,Scheduled,7.16,TABLET,7.52/1 TABLET
,65,DEBAR 400 MG TABLET 3,Scheduled,7.16,TABLET,69.75/3 TABLET
,66,DISPEL 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,16.10/10 ML SUSPENSION
,67,DISPEL SPF SUNSCREEN GEL 50 GM,Non-Scheduled,Not Applicable,GEL,775.00/50 GM GEL
,68,ELDOBEN 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.80/10 ML SUSPENSION
,69,ELDOBEN 400 MG TABLET 1,Scheduled,7.16,TABLET,8.60/1 TABLET
,70,ERAWORM 200 MG SYRUP 10 ML,Non-Scheduled,Not Applicable,SYRUP,17.00/10 ML SYRUP
,71,EXPORM 400 MG SUSPENSION 10 ML,Non-Scheduled,Not Applicable,SUSPENSION,18.47/10 ML SUSPENSION
,72,EXPORM 400 MG TABLET 1,Scheduled,7.16,TABLET,17.02/1 TABLET
,73,EXPORM 400 MG TABLET 3,Scheduled,7.16,TABLET,25.58/3 TABLET
,74,GUFIBEND 600 MG INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,1816.96/1 INJECTION
,75,HELMEX 400 MG TABLET 1,Scheduled,7.16,TABLET,6.60/1 TABLET
,76,HELMEX (MARS THERAPUTICS) 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,16.78/10 ML SUSPENSION
,77,HELMINEX 200 MG SYRUP 10 ML,Non-Scheduled,Not Applicable,SYRUP,18.79/10 ML SYRUP
,78,HELMINEX 400 MG TABLET 1,Scheduled,7.16,TABLET,16.10/1 TABLET
,79,KEALVERM 400 MG TABLET 2,Scheduled,7.16,TABLET,7.80/2 TABLET
,80,LUPIBEND 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.05/10 ML SUSPENSION
,81,LUPIBEND 400 MG TABLET 1,Scheduled,7.16,TABLET,8.60/1 TABLET
,82,LUPIBEND ALU/ALU 400 MG TABLET 1,Scheduled,7.16,TABLET,11.52/1 TABLET
,83,MALZ 400 MG TABLET 1,Scheduled,7.16,TABLET,8.63/1 TABLET
,84,MEDIMINTH 400 MG TABLET 1,Scheduled,7.16,TABLET,8.50/1 TABLET
,85,NOWORM 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.11/10 ML SUSPENSION
,86,NOWORM 400 MG TABLET 1,Scheduled,7.16,TABLET,8.68/1 TABLET
,87,OLWORM 400 MG SUSPENSION 10 ML,Non-Scheduled,Not Applicable,SUSPENSION,19.10/10 ML SUSPENSION
,88,OLWORM 400 MG TABLET 1,Scheduled,7.16,TABLET,8.52/1 TABLET
,89,ONEZOLE (MONICHEM) 400 MG TABLET 1,Scheduled,7.16,TABLET,19.50/1 TABLET
,90,ORTEL 200 MG SYRUP 10 ML,Non-Scheduled,Not Applicable,SYRUP,19.66/10 ML SYRUP
,91,REDIOUT 400 MG TABLET 1,Scheduled,7.16,TABLET,8.21/1 TABLET
,92,SAF A 400 MG TABLET 1,Scheduled,7.16,TABLET,93.75/1 TABLET
,93,SIDOSE 400 MG SUSPENSION 10 ML,Non-Scheduled,Not Applicable,SUSPENSION,19.11/10 ML SUSPENSION
,94,SIDOSE 400 MG TABLET 1,Scheduled,7.16,TABLET,8.68/1 TABLET
,95,SIOBAN 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.10/10 ML SUSPENSION
,96,SIOBAN 400 MG TABLET 1,Scheduled,7.16,TABLET,8.52/1 TABLET
,97,TROYZOLE 400 MG TABLET 10,Scheduled,7.16,TABLET,2.81/10 TABLET
,98,WENKIL 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,15.41/10 ML SUSPENSION
,99,WENKIL 400 MG TABLET 10,Scheduled,7.16,TABLET,99.81/10 TABLET
,100,WORMEX 400 MG TABLET 1,Scheduled,7.16,TABLET,16.83/1 TABLET
,101,WORMFRESH 400 MG SUSPENSION 10 ML,Non-Scheduled,Not Applicable,SUSPENSION,18.75/10 ML SUSPENSION
,102,WORMFRESH 400 MG TABLET 1,Scheduled,7.16,TABLET,8.68/1 TABLET
,103,WORMFRESH 400 MG TABLET 6,Scheduled,7.16,TABLET,54.00/6 TABLET
,104,WORMFRESH PLUS 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,33.75/10 ML SUSPENSION
,105,WORMFRESH PLUS 400 MG TABLET 1,Scheduled,7.16,TABLET,18.75/1 TABLET
,106,WORMIN A 200 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,13.00/30 ML SYRUP
,107,WORMOFF 400 MG SUSPENSION 10 ML,Non-Scheduled,Not Applicable,SUSPENSION,17.31/10 ML SUSPENSION
,108,WORMOFF 400 MG TABLET 1,Scheduled,7.16,TABLET,9.24/1 TABLET
,109,WORMORID 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,18.75/10 ML SUSPENSION
,110,WORMORID 400 MG TABLET 10,Scheduled,7.16,TABLET,8.44/10 TABLET
,111,WORMPEL 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.40/10 ML SUSPENSION
,112,XENITH 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.10/10 ML SUSPENSION
,113,XENITH 400 MG TABLET 1,Scheduled,7.16,TABLET,8.68/1 TABLET
,114,X WORM 400 MG TABLET 1,Scheduled,7.16,TABLET,7.50/1 TABLET
,115,ZEEBEE 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.11/10 ML SUSPENSION
,116,ZEEBEE 400 MG SUSPENSION 10 ML,Non-Scheduled,Not Applicable,SUSPENSION,10.25/10 ML SUSPENSION
,117,ZEEBEE 400 MG TABLET 1,Scheduled,7.16,TABLET,8.66/1 TABLET
,118,ZENBEN 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,27.00/10 ML SUSPENSION
,119,ZENTEL 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.11/10 ML SUSPENSION
,120,ZENTEL 400 MG TABLET 1,Scheduled,7.16,TABLET,8.67/1 TABLET
,121,ZENTEL 400 MG TABLET 10,Scheduled,7.16,TABLET,86.72/10 TABLET
,122,ZENTO 400 MG TABLET 1,Scheduled,7.16,TABLET,8.68/1 TABLET
,123,ZENTO SUSPENSION 10 ML,Non-Scheduled,Not Applicable,SUSPENSION,13.75/10 ML SUSPENSION
,124,ZENWORM 400 MG SYRUP 10 ML,Non-Scheduled,Not Applicable,SYRUP,9.18/10 ML SYRUP
,125,ZOLBEND 400 MG SYRUP 10 ML,Non-Scheduled,Not Applicable,SYRUP,20.04/10 ML SYRUP
,126,ZOLBEND 400 MG TABLET 1,Scheduled,7.16,TABLET,9.54/1 TABLET
,127,ZTL 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,15.85/10 ML SUSPENSION
,128,ZTL 400 MG TABLET 1,Scheduled,7.16,TABLET,3.05/1 TABLET
,129,ZYBEND 200 MG SUSPENSION 10 ML,Scheduled,1.82,SUSPENSION,19.11/10 ML SUSPENSION
,130,ZYBEND 400 MG TABLET 1,Scheduled,7.16,TABLET,8.52/1 TABLET
,131,ZYBEND 400 MG TABLET 10,Scheduled,7.16,TABLET,12.30/10 TABLET
