PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,25,AMOXYCILLIN (LARK) 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,24.50/60 ML SYRUP
,26,AMOXYCILLIN (TORQUE) 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,38.00/10 CAPSULE
,27,AMOXYCILLIN (TORQUE) 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,56.00/10 CAPSULE
,28,APKOLIN 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,12.00/10 CAPSULE
,29,APTAMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,67.10/10 TABLET
,30,APTAMOX DT 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,69.50/10 TABLET
,31,ARISTOMOX 125 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,14.09/30 ML SYRUP
,32,ARISTOMOX 125 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,18.12/10 TABLET
,33,ARISTOMOX 250 MG CAPSULE 15,Scheduled,2.48,CAPSULE,50.11/15 CAPSULE
,34,ARISTOMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,59.15/10 CAPSULE
,35,ARISTOMOX 500 MG CAPSULE 15,Scheduled,7.49,CAPSULE,115.92/15 CAPSULE
,36,AUDIMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,77.16/10 CAPSULE
,37,AXL 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,44.21/10 TABLET
,38,AXL 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,64.70/10 CAPSULE
,39,AXL 500 MG TABLET 6,Non-Scheduled,Not Applicable,TABLET,64.70/6 TABLET
,40,AXN 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,69.84/10 TABLET
,41,AXN 333 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,97.97/10 TABLET
,42,AXN 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,127.50/10 TABLET
,43,BILIN 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,45.00/10 TABLET
,44,BLUMOX 125 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,18.05/30 ML SYRUP
,45,BLUMOX 250 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,96.56/15 TABLET DT
,46,BLUMOX 500 MG CAPSULE 15,Scheduled,7.49,CAPSULE,114.37/15 CAPSULE
,47,CAREMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,40.41/10 TABLET
,48,CAREMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.50/10 TABLET
,49,CAVMOX DT 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,29.00/10 TABLET
,50,CEPMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,67.20/10 CAPSULE
,51,CIPMOX 250 MG CAPSULE 15,Scheduled,2.48,CAPSULE,39.05/15 CAPSULE
,52,CIPMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,117.95/10 CAPSULE
,53,DAMOXY 125 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,187.70/10 TABLET
,54,DAMOXY 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,14.70/10 CAPSULE
,55,EDOMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,45.00/10 CAPSULE
,56,EFIMOX 775 MG TABLET ER 5,Non-Scheduled,Not Applicable,TABLET ER,88.50/5 TABLET ER
,57,ELMOX 250 MG DRY SYRUP 30 ML,Non-Scheduled,Not Applicable,DRY SYRUP,17.43/30 ML DRY SYRUP
,58,ELMOX DT 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,59.80/10 TABLET
,59,ELMOX (ELDER PROJECTS) 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,70.00/10 CAPSULE
,60,ELWIMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,27.33/10 TABLET
,61,ELWIMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,15.00/10 TABLET
,62,EROX 125 MG SUSPENSION 60 ML,Scheduled,1.04,SUSPENSION,43.25/60 ML SUSPENSION
,63,EROX 250 MG DRY SYRUP 60 ML,Non-Scheduled,Not Applicable,DRY SYRUP,60.81/60 ML DRY SYRUP
,64,EROX 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,74.50/10 TABLET DT
,65,EROX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,72.13/10 CAPSULE
,66,EVOXIL 125 MG DRY SYRUP 60 ML,Non-Scheduled,Not Applicable,DRY SYRUP,41.72/60 ML DRY SYRUP
,67,EVOXIL 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,25.59/10 CAPSULE
,68,EVOXIL 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,75.00/10 CAPSULE
,69,EXYLIN 125 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,18.00/30 ML SYRUP
,70,FINEMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,52.00/10 TABLET
,71,FINEMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,81.00/10 CAPSULE
,72,GALMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,21.87/10 CAPSULE
,73,GERMOX 125 MG DRY SYRUP 60 ML,Non-Scheduled,Not Applicable,DRY SYRUP,38.43/60 ML DRY SYRUP
,74,GERMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,21.87/10 CAPSULE
,75,GERMOX 50 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,23.69/30 ML SYRUP
,76,GLAMOXIN 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,26.25/60 ML SYRUP
,77,HEXAMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,27.32/10 TABLET
,78,HEXAMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,70.78/10 TABLET
,79,HIPENP 125 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,19.21/30 ML SYRUP
,80,HIPENP 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,24.73/10 TABLET
,81,HIPENP 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,62.40/10 CAPSULE
,82,HYCIMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,37.56/10 CAPSULE
,83,KEEMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,33.68/10 TABLET
,84,KEEMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,57.73/10 CAPSULE
,85,LABMOX 100 MG DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,12.19/10 ML DROPS
,86,LABMOX 125 MG DRY SYRUP 60 ML,Non-Scheduled,Not Applicable,DRY SYRUP,30.00/60 ML DRY SYRUP
,87,LABMOX 125 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,21.60/30 ML SYRUP
,88,LABMOX 125 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,10.06/10 TABLET
,89,LABMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,25.59/10 CAPSULE
,90,LABMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,77.16/10 CAPSULE
,91,LOGISTIC 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,56.25/10 TABLET
,92,LUPIMOX 125 MG DRY SYRUP 60 ML,Non-Scheduled,Not Applicable,DRY SYRUP,18.62/60 ML DRY SYRUP
,93,LUPIMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,25.35/10 CAPSULE
,94,LUPIMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,78.45/10 CAPSULE
,95,MAGCIL 250 MG INJECTION 1 ML,Scheduled,25.22,INJECTION,20.98/1 ML INJECTION
,96,MAHAMOX (MANKIND) 250 MG CAPSULE 15,Scheduled,2.48,CAPSULE,25.31/15 CAPSULE
,97,MAHAMOX (MANKIND) 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,76.88/10 CAPSULE
,98,MEGAMOX 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,61.43/10 TABLET DT
,99,MEGAMOX 500 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,78.56/10 TABLET DT
,100,MOKCAN 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,62.53/10 TABLET DT
,101,MOKCAN 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,82.32/10 CAPSULE
,102,MOONMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,77.25/10 CAPSULE
,103,MOONMOX EYE DROPS 5 ML,Non-Scheduled,Not Applicable,EYE DROPS,61.88/5 ML EYE DROPS
,104,MORMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,13.25/10 CAPSULE
,105,MORMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,33.00/10 CAPSULE
,106,MOX 100 MG DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,67.50/10 ML DROPS
,107,MOX 125 MG REDIMIX 60 ML,Non-Scheduled,Not Applicable,REDIMIX,65.37/60 ML REDIMIX
,108,MOX 125 MG SUSPENSION 30 ML,Scheduled,1.04,SUSPENSION,31.54/30 ML SUSPENSION
,109,MOX 125 MG SUSPENSION 60 ML,Scheduled,1.04,SUSPENSION,65.37/60 ML SUSPENSION
,110,MOX 250 MG CAPSULE 15,Scheduled,2.48,CAPSULE,39.06/15 CAPSULE
,111,MOX 250 MG REDIMIX 30 ML,Non-Scheduled,Not Applicable,REDIMIX,48.83/30 ML REDIMIX
,112,MOX 250 MG REDIMIX 60 ML,Non-Scheduled,Not Applicable,REDIMIX,99.88/60 ML REDIMIX
,113,MOX 250 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,99.88/60 ML SUSPENSION
,114,MOX 500 MG CAPSULE 15,Scheduled,7.49,CAPSULE,117.77/15 CAPSULE
,115,MOX 500 MG INJECTION 2 ML,Scheduled,55.6,INJECTION,58.36/2 ML INJECTION
,116,MOXAL 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,23.75/10 CAPSULE
,117,MOXANUTE 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,27.32/10 TABLET
,118,MOXANUTE 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.32/10 TABLET
,119,MOXATRIS 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,19.20/10 CAPSULE
,120,MOXATRIS 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,32.00/10 CAPSULE
,121,MOXATRIS DT 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,105.00/10 TABLET
,122,MOXATRIS IN 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,27.30/10 CAPSULE
,123,MOXATRIS IN 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,72.00/10 CAPSULE
,124,MOX BD 200 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,64.00/10 TABLET DT
,125,MOX BD 400 MG SUSPENSION 30 ML,Non-Scheduled,Not Applicable,SUSPENSION,80.18/30 ML SUSPENSION
,126,MOX BD 400 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,110.00/10 TABLET DT
,127,MOXEL (ELD) 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,12.50/10 TABLET DT
,128,MOXEL (ELD) 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,24.83/10 CAPSULE
,129,MOXIKEM 125 MG DRY SYRUP 30 ML,Non-Scheduled,Not Applicable,DRY SYRUP,19.22/30 ML DRY SYRUP
,130,MOXIKEM 125 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,35.00/10 TABLET DT
,131,MOXIKEM 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,24.72/10 CAPSULE
,132,MOXIKEM 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,63.00/10 TABLET DT
,133,MOXIKEM 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,72.46/10 CAPSULE
,134,MOXIKICK 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,26.04/10 CAPSULE
,135,MOXIKICK 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,65.63/10 TABLET DT
,136,MOXIKICK 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,78.52/10 CAPSULE
,137,MOXIKIND 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,64.39/10 CAPSULE
,138,MOXILEB 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,41.25/10 TABLET DT
,139,MOXILEB 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,78.47/10 TABLET
,140,MOXILEB 500 MG TABLET 6,Non-Scheduled,Not Applicable,TABLET,53.57/6 TABLET
,141,MOXILINK 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,52.80/10 TABLET
,142,MOXILINK 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,68.67/10 CAPSULE
,143,MOXILIUM (BIOLOGICALS) 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,78.85/10 TABLET
,144,MOXILUP 125 MG DRY SYRUP 60 ML,Non-Scheduled,Not Applicable,DRY SYRUP,20.00/60 ML DRY SYRUP
,145,MOXILUP EYE DROPS 10 ML,Non-Scheduled,Not Applicable,EYE DROPS,138.75/10 ML EYE DROPS
,146,MOXINTA 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,40.50/10 TABLET DT
,147,MOXINTA 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,78.57/10 CAPSULE
,148,MOXIPAL 125 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,7.56/10 TABLET
,149,MOXIPAL 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,13.75/10 CAPSULE
,150,MOXIPAL 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,37.00/10 TABLET
,151,MOXIPAL 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,63.51/10 CAPSULE
,152,MOXIPIL 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,27.45/10 CAPSULE
,153,MOXIPIL 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,46.78/10 TABLET DT
,154,MOXIPIL 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,77.18/10 CAPSULE
,155,MOXISPIN 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,26.04/10 CAPSULE
,156,MOXISPIN 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,65.00/10 TABLET DT
,157,MOXISPIN 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,78.65/10 CAPSULE
,158,MOXITAS 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,77.23/10 CAPSULE
,159,MOXIZEN 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,59.85/10 CAPSULE
,160,MOX KID 125 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,101.25/15 TABLET
,161,MOX KID 250 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,156.56/15 TABLET
,162,MOXMED 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,79.00/10 CAPSULE
,163,MOXNOVA 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.12/10 TABLET
,164,MOX SG 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,39.50/10 CAPSULE
,165,MOX SG 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,69.00/10 CAPSULE
,166,MOXXIL 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,45.47/10 CAPSULE
,167,MOXXIL 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,81.50/10 CAPSULE
,168,MOXYDIL 250 MG CAPSULE 15,Scheduled,2.48,CAPSULE,54.00/15 CAPSULE
,169,MOXYLAJ 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,24.72/10 CAPSULE
,170,NATAMOX 100 MG DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,130.87/10 ML DROPS
,171,NOVAMOX 125 MG REDIUSE 30 ML,Non-Scheduled,Not Applicable,REDIUSE,32.75/30 ML REDIUSE
,172,NOVAMOX 125 MG REDIUSE 60 ML,Non-Scheduled,Not Applicable,REDIUSE,65.51/60 ML REDIUSE
,173,NOVAMOX 125 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,111.74/15 TABLET DT
,174,NOVAMOX 250 MG CAPSULE 15,Scheduled,2.48,CAPSULE,39.05/15 CAPSULE
,175,NOVAMOX 250 MG REDIUSE 30 ML,Non-Scheduled,Not Applicable,REDIUSE,50.08/30 ML REDIUSE
,176,NOVAMOX 250 MG REDIUSE 60 ML,Non-Scheduled,Not Applicable,REDIUSE,100.16/60 ML REDIUSE
,177,NOVAMOX 250 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,193.68/15 TABLET DT
,178,NOVAMOX 500 MG CAPSULE 15,Scheduled,7.49,CAPSULE,117.95/15 CAPSULE
,179,NOVAMOX PAED REDIUSE 100 MG DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,73.96/10 ML DROPS
,180,NOVAMOX REDIUSE 100 MG DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,76.70/10 ML DROPS
,181,OLMOXIN 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,81.50/10 CAPSULE
,182,O MOXY 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,27.30/10 CAPSULE
,183,OPTIMOX(TRO) 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,34.17/10 TABLET
,184,OPTIMOX(TRO) 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,14.38/10 TABLET DT
,185,OPTIMOX(TRO) 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,63.25/10 TABLET
,186,ORO 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,79.00/10 CAPSULE
,187,OSPAMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,24.35/10 CAPSULE
,188,OSPAMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,66.00/10 CAPSULE
,189,PATMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,39.00/10 CAPSULE
,190,PD MOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,32.40/10 CAPSULE
,191,PEXOMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.00/10 TABLET
,192,PEXOMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,143.90/10 TABLET
,193,PEXOMOX KID 125 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,37.35/10 TABLET
,194,PINMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,60.00/10 TABLET
,195,PRESSMOX 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,26.04/10 TABLET DT
,196,PRESSMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,78.50/10 TABLET
,197,PULMOXYL 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,24.19/10 CAPSULE
,198,PULMOXYL 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,88.00/10 TABLET DT
,199,PULMOXYL 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,82.32/10 CAPSULE
,200,REKMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,49.00/10 TABLET
,201,REKMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,90.00/10 TABLET
,202,R MOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,67.94/10 CAPSULE
,203,R MOX FORTE KID 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,40.00/10 TABLET
,204,RONEMOX 125 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,34.27/30 ML SYRUP
,205,RONEMOX 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,64.26/60 ML SYRUP
,206,RONEMOX 125 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,37.40/10 TABLET DT
,207,RONEMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,25.61/10 CAPSULE
,208,RONEMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,77.22/10 CAPSULE
,209,RONEMOX 500 MG CAPSULE 15,Scheduled,7.49,CAPSULE,89.77/15 CAPSULE
,210,STALMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,33.46/10 CAPSULE
,211,SUPAMOX 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,46.88/10 TABLET DT
,212,SUPAMOX 500 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,79.69/10 TABLET DT
,213,TAURMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,36.40/10 TABLET
,214,TAURMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,70.11/10 CAPSULE
,215,TORMOXIN 250 MG SYRUP 30 ML,Scheduled,1.59,SYRUP,80.36/30 ML SYRUP
,216,TOXI 125 MG SUSPENSION 30 ML,Scheduled,1.04,SUSPENSION,13.75/30 ML SUSPENSION
,217,TOXI 250 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,17.50/10 TABLET DT
,218,TOXI 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,28.12/10 CAPSULE
,219,TRIMOX 100 MG DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,47.95/10 ML DROPS
,220,TRIMOX 125 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,23.00/30 ML SYRUP
,221,TRIMOX 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,63.76/60 ML SYRUP
,222,TRIMOX 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,26.03/10 CAPSULE
,223,TRIMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,78.63/10 CAPSULE
,224,TRIMOX KID 125 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,16.61/10 TABLET
,225,UNIMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.25/10 TABLET
,226,V BACT 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,63.00/10 CAPSULE
,227,VENTIMOX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,9.83/10 TABLET
,228,VENTIMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,30.63/10 CAPSULE
,229,WALAMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,30.00/10 CAPSULE
,230,WARCILIN 125 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,291.25/15 TABLET DT
,231,WYMOX 125 MG DRY SYRUP 30 ML,Non-Scheduled,Not Applicable,DRY SYRUP,32.13/30 ML DRY SYRUP
,232,WYMOX 125 MG DRY SYRUP 60 ML,Non-Scheduled,Not Applicable,DRY SYRUP,65.37/60 ML DRY SYRUP
,233,WYMOX 250 MG CAPSULE 15,Scheduled,2.48,CAPSULE,39.06/15 CAPSULE
,234,WYMOX 250 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,161.04/15 TABLET DT
,235,WYMOX 500 MG CAPSULE 15,Scheduled,7.49,CAPSULE,117.84/15 CAPSULE
,236,WYMOX KID 125 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,102.51/15 TABLET
,237,XYLOMOX 500 MG CAPSULE 10,Scheduled,7.49,CAPSULE,78.28/10 CAPSULE
,238,ZENMOX (ZEN LABS) 250 MG CAPSULE 10,Scheduled,2.48,CAPSULE,32.00/10 CAPSULE
,239,ZENMOX (ZEN LABS) 250 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,29.30/15 TABLET DT
,240,ZOVAX 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,46.00/60 ML SYRUP
,241,ZOVAX 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,47.80/10 TABLET
,242,ZOVAX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,78.52/10 TABLET
