item_id,TN,INN,Manufacturer_Country,Release_Form,EAN,Registered_Price_RUB,Start_Date_Text
2652e1b1a8ce61da2ae50f75a9e400be69d94094,Calcium gluconate,Calcium gluconate,"Vl.Vy.k.Prim.Up.Secondary.Up.Pr.Dalkhimfarm OJSC, Russia (2702010564);","solution for intravenous and intramuscular administration, 100 mg/ml, 5 ml - ampoules (10) - cardboard pack",4602824023713,36.43,12.01.2026
5837370416dfb5cc647fa63643611d0f73766ca7,Ceftriaxone,Ceftriaxone,"Ownership: First.Up.Secondary.Up.Pr.Joint Stock Company ""Rafarma"" (JSC ""Rafarma""), Russia;","powder for preparing a solution for intravenous and intramuscular administration, 1 g, - bottles (25) - cardboard box (for hospitals)",4660007810338,742.00,12.01.2026
d746293df24f50d51fe4b74d99762c3ed2997c12,Ceftriaxone,Ceftriaxone,"Ownership: First.Up.Secondary.Up.Pr.JSC ""Rapharma"", Russia;","powder for preparing a solution for intravenous and intramuscular administration, 0.5 g, - bottles (50) - cardboard boxes (for hospitals)",4660007812189,742.00,12.01.2026
b0d762b86dcde71ae3912b647b09456b3e13cd3d,Ceftriaxone,Ceftriaxone,"Ownership: First.Up.Secondary.Up.Pr.JSC ""Rapharma"", Russia;","powder for preparing a solution for intravenous and intramuscular administration, 1 g, - bottles (50) - cardboard boxes (for hospitals)",4660007812196,1484.00,12.01.2026
d001d5bc095e12c72b213b3eb20108a1cdcd78a4,Calcium gluconate,Calcium gluconate,"Vl.Vy.k.Prim.Up.Secondary.Up.Pr.Dalkhimfarm OJSC, Russia (2702010564);","solution for intravenous and intramuscular administration, 100 mg/ml, 5 ml - ampoules (10) - cardboard boxes",4602824015923,36.43,12.01.2026
d001d5bc095e12c72b213b3eb20108a1cdcd78a4,Calcium gluconate,Calcium gluconate,"Vl.Vy.k.Prim.Up.Secondary.Up.Pr.Dalkhimfarm OJSC, Russia (2702010564);","solution for intravenous and intramuscular administration, 100 mg/ml, 5 ml - ampoules (10) - cardboard boxes",4602824015923,36.43,12.01.2026
4ac0bc468ebb4e0e617c14a03ae4666a68434312,Calcium gluconate,Calcium gluconate,"Vl.Vy.k.Prim.Up.Secondary.Up.Pr.Dalkhimfarm OJSC, Russia (2702010564);","solution for intravenous and intramuscular administration, 100 mg/ml, 5 ml - ampoules (10) - cardboard packs",4602824023713,36.43,12.01.2026
c24385f9808c90a53e52559c73d5a678145876a4,Spasmonet,Drotaverine,"Owner: Limited Liability Company ""Krka-Rus"", Russia; Graduated.First.Up.Second.Up.Pr.LLC ""Krka-Rus"", Russia;","tablets, 40 mg, 10 pcs. - contour cell packaging (10) - cardboard packs",4607055132135,120.06,29.12.2025
274be622dc813bb9dc44304039b704de84a916cc,Spasmonet,Drotaverine,"Owner: Limited Liability Company ""Krka-Rus"", Russia; Graduated.First.Up.Second.Up.Pr.LLC ""Krka-Rus"", Russia;","tablets, 40 mg, 2 pcs. - contour cell packaging (10) - cardboard packs",4607055132128,50.75,29.12.2025
c24385f9808c90a53e52559c73d5a678145876a4,Spasmonet,Drotaverine,"Owner: Limited Liability Company ""Krka-Rus"", Russia; Graduated.First.Up.Second.Up.Pr.LLC ""Krka-Rus"", Russia;","tablets, 40 mg, 10 pcs. - contour cell packaging (10) - cardboard packs",4607055132135,120.06,29.12.2025
18f816c5bd7e8416284c9667a35de0936ba9d963,Spasmonet,Drotaverine,"Owner: Limited Liability Company ""Krka-Rus"", Russia; Graduated.First.Up.Second.Up.Pr.LLC ""Krka-Rus"", Russia;","tablets, 40 mg, 10 pcs. - contour cell packaging (2) - cardboard packs",4607055132128,50.75,29.12.2025
c8eb81edcce7eedf0294c82f63a0d10ca66f01f8,Spasmonet®,Drotaverine,"Vl.Vy.k.First.Up.Second.Up.Pr. Limited Liability Company ""KRKA-RUS"" (LLC ""KRKA-RUS""), Russia (5017036276);","tablets, 40 mg, 10 pcs. - contour cell packaging (2) - cardboard packs",4607055132128,52.58,29.12.2025
101d592f0e95d0cb13b5d6adf708290ce14ca422,Intelence,Etravirine,"LLC ""Johnson & Johnson"" - Russia; Pr., First. Up. - ""Janssen-Cilag S.p.A."", Italy; Second. Up., Issue. - JSC ""Pharmstandard-UfaVITA"" - Russia.","tablets 200 mg, 60 pcs. - bottles (1) - cardboard packs",4601808010282,17486.84,24.12.2025
6a50b07d7ee390ba204c1ff7d37e8ccd9584a765,Intelence,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); First Up. Pr. Janssen-Silag S.p.A., Italy (2707070963); Graduated. Secondary Up. Open Joint Stock Company ""Pharmstandard-Ufa Vitamin Plant"" (JSC ""Pharmstandard-UfaVITA""), Russia (0274036993);","tablets, 200 mg, 60 pcs. - bottles (1) - cardboard packs",4601808010282,17486.84,24.12.2025
556d646308fd34d3b5c3cdf15b54555950b7e242,Intelence,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); Issued First.Up.SecondaryUp.Pr.Janssen-Silag S.p.A., Italy (2707070963);","tablets, 100 mg, 120 pcs. - bottles (1) - cardboard packs",4602243005628,17486.84,24.12.2025
456b02e6dfd4195f7cf7e4bd087ecfa899ca3974,Intelence,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); Issued First.Up.SecondaryUp.Pr.Janssen-Silag S.p.A., Italy (2707070963);","tablets, 25 mg, 120 pcs. - bottles (1) - cardboard packs",4602243005611,7441.27,24.12.2025
2d47383833a5f348f0e01c8427a445dacf4a7028,Intelence,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); Issued First.Up.SecondaryUp.Pr.Janssen-Silag S.p.A., Italy (2707070963);","tablets, 25 mg, 120 pcs. - bottles (1) - cardboard packs",4602243005611,7024.12,24.12.2025
4faaf65af6fb8713c8fc8c9673961227e979d5ec,Intelence,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); Issued First.Up.SecondaryUp.Pr.Janssen-Silag S.p.A., Italy (2707070963);","tablets, 200 mg, 60 pcs. - bottles (1) - cardboard packs",4602243006168,17486.84,24.12.2025
efc838cca914122c716b513cd3e28b887edacfab,Intelence®,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); Issued First.Up.SecondaryUp.Pr.Janssen-Silag S.p.A., Italy (2707070963);","tablets, 100 mg, 120 pcs. - bottles (1) - cardboard packs",4602243006267,17486.84,24.12.2025
aa14d1c17bd037cd5f0cc43fd71e9ef27d0d8216,Intelence®,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); Issued First.Up.SecondaryUp.Pr.Janssen-Silag S.p.A., Italy (2707070963);","tablets, 25 mg, 120 pcs. - bottles (1) - cardboard packs",4602243006274,7024.12,24.12.2025
e8b11a2ba28b8c8474ac28cf07645a358331070c,Intelence,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); Issued First.Up.SecondaryUp.Pr.Janssen-Silag S.p.A., Italy (2707070963);","tablets, 25 mg, 120 pcs. - bottles (1) - cardboard packs",4602243005611,6265.46,24.12.2025
61e889e93f73dcf1f7fd92356148fca58da74522,Intelence®,Etravirine,"Owner LLC ""Johnson &amp; Johnson"", Russia (7725216105); Issued First.Up.SecondaryUp.Pr.Janssen-Silag S.p.A., Italy (2707070963);","tablets, 25 mg, 120 pcs. - bottles (1) - cardboard packs",4602243006274,6265.46,24.12.2025
71ba22474891b119151797eb6e60a5ef4973fbb9,Calcium gluconate,Calcium gluconate,"Ownership: First.Up.Secondary.Up.Pr.Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","tablets, 0.5 g, 10 pcs. - contour cell packaging (2) - cardboard packs",4603182002181,19.16,12.12.2025
1d2bfebf590372c6dcff8babd86a14400cb09e36,Betagistin Medisorb,Betagistin,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","tablets, 16 mg, 14 pcs. - contour cell packaging (2) - cardboard packs",4603182001429,197.40,12.12.2025
89abf31ab4d87e076f741d199a746cba8ef8521d,Betagistin Medisorb,Betagistin,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","tablets, 24 mg, 14 pcs. - contour cell packaging (2) - cardboard packs",4603182001450,232.40,12.12.2025
16f21302290ae821f6b5b865fedaa8fa4317fb86,Sevoflurane Medisorb,Sevoflurane,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"", Russia (5908002499);","liquid for inhalation, 250 ml - bottles (1) / complete with the Quik-Fil system / / - cardboard packs (for hospitals)",4603182005458,6518.50,12.12.2025
954f7030ccd3d5c63b21259713ddf4aa031336d4,Calcium gluconate Medisorb,Calcium gluconate,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"", Russia (5908002499);","tablets, 0.5 g, 10 pcs. - contour cell packaging (2) - cardboard packs",4603182007292,19.16,12.12.2025
b4f10fd4742fbd746686fdad3df5ce2720b510fb,Sevoflurane Medisorb,Sevoflurane,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"", Russia (5908002499);","liquid for inhalation, 250 ml - polymer bottles, closed with the Quik-Fil system (1) - cardboard packs",4603182005625,6518.50,12.12.2025
b781b8b802c94b365bdd752f577720590afa9fa2,Sevoflurane Medisorb,Sevoflurane,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"", Russia (5908002499);","liquid for inhalation, 250 ml - glass bottles (1) / complete with Quik-Fil system / - cardboard packs",4603182003171,6518.50,12.12.2025
c9e43ba5300c94a5fe2c34be26a85ccaf3f1308a,Sevoflurane Medisorb,Sevoflurane,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"", Russia (5908002499);","liquid for inhalation, 250 ml - glass bottles (1) - cardboard packs",4603182003164,6518.50,12.12.2025
9639cb05b5de212621464e8279c30d1ff76407a8,Sevoflurane Medisorb,Sevoflurane,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"", Russia (5908002499);","liquid for inhalation, 250 ml - bottles (1) / complete with the Quik-Fil system / / - cardboard packs (for hospitals)",4603182005458,5432.12,12.12.2025
8ad52458cc088b2cb1b2693986a65d36f29c867a,Ibuprofen Medisorb,Ibuprofen,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","capsules, 200 mg, 10 pcs. - contour cell packaging (1) - cardboard packs",4603182002631,101.89,12.12.2025
4062103812cb64d9232ca8d5dd7c6155679decce,Calcium gluconate Medisorb,Calcium gluconate,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"", Russia (5908002499);","tablets, 0.5 g, 10 pcs. - contour cell packaging (2) - cardboard packs",4603182007292,20.33,12.12.2025
1839963d755e53b6edb4e8773602bd568de8e61e,Atorvastatin Medisorb,Atorvastatin,"Ownership: First.Up.Secondary.Up.Pr.Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","film-coated tablets, 40 mg, 10 pcs. - contour cell packaging (3) - cardboard packs",4603182001528,321.41,12.12.2025
3a82b3384c3f92a4fc4ba4b607dfbba5f5a32c58,Atorvastatin Medisorb,Atorvastatin,"Ownership: First.Up.Secondary.Up.Pr.Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","film-coated tablets, 20 mg, 10 pcs. - contour cell packaging (3) - cardboard packs",4603182001511,300.61,12.12.2025
ed14e58926d12e4e03e8b319f29c67d99396f720,Atorvastatin Medisorb,Atorvastatin,"Ownership: First.Up.Secondary.Up.Pr.Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","film-coated tablets, 10 mg, 10 pcs. - contour cell packaging (6) - cardboard packs",4603182002686,287.60,12.12.2025
dede9aeaa5e7ea4b5a4530203a9b1e56f97febf3,Atorvastatin Medisorb,Atorvastatin,"Ownership: First.Up.Secondary.Up.Pr.Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","film-coated tablets, 10 mg, 10 pcs. - contour cell packaging (3) - cardboard packs",4603182001504,143.80,12.12.2025
68761d2845274799442386ff6f7c0f2f9415a2a0,Spironolactone Medisorb,Spironolactone,"Ownership: First.Up.Secondary.Up.Pr.Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","tablets, 25 mg, 10 pcs. - contour cell packaging (3) - cardboard packs",4603182002853,73.80,12.12.2025
71ba22474891b119151797eb6e60a5ef4973fbb9,Calcium gluconate,Calcium gluconate,"Ownership: First.Up.Secondary.Up.Pr.Joint Stock Company ""Medisorb"" (JSC ""Medisorb""), Russia;","tablets, 0.5 g, 10 pcs. - contour cell packaging (2) - cardboard packs",4603182002181,19.16,12.12.2025
4062103812cb64d9232ca8d5dd7c6155679decce,Calcium gluconate Medisorb,Calcium gluconate,"Ownership: First.Up.Secondary.Up.Pr. Joint Stock Company ""Medisorb"", Russia (5908002499);","tablets, 0.5 g, 10 pcs. - contour cell packaging (2) - cardboard packs",4603182007292,20.33,12.12.2025
