PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,33,NITROTRACK 100 MG TABLET 10,Scheduled,8.25,TABLET,84.38/10 TABLET
,34,NTUTI 100 MG TABLET 10,Scheduled,8.25,TABLET,86.53/10 TABLET
,35,REZFURAN 100 MG TABLET 14,Scheduled,8.25,TABLET,164.71/14 TABLET
,36,SAFTOIN 100 MG TABLET 10,Scheduled,8.25,TABLET,80.72/10 TABLET
,37,SURANTOIN TABLET 10,Non-Scheduled,Not Applicable,TABLET,85.03/10 TABLET
,38,SYSNIT 100 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,112.50/15 TABLET SR
,39,TROFUR N 100 MG TABLET 14,Scheduled,8.25,TABLET,121.14/14 TABLET
,40,TROYDANTIN 100 MG CAPSULE 10,Scheduled,8.79,CAPSULE,84.93/10 CAPSULE
,41,UCHAMP 100 MG TABLET 10,Scheduled,8.25,TABLET,86.58/10 TABLET
,42,UCHAMP 300 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,346.67/10 TABLET
,43,URIBID 100 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,129.81/15 TABLET SR
,44,URIFAST 100 MG CAPSULE 15,Scheduled,8.79,CAPSULE,138.44/15 CAPSULE
,45,URIFAST 100 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,138.44/15 TABLET SR
,46,URIFLY 100 MG TABLET 10,Scheduled,8.25,TABLET,86.25/10 TABLET
,47,URIFUR 100 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,63.06/10 TABLET SR
,48,URIFUR 100 MG TABLET SR 14,Non-Scheduled,Not Applicable,TABLET SR,94.41/14 TABLET SR
,49,URIHEAL 100 MG CAPSULE 10,Scheduled,8.79,CAPSULE,88.13/10 CAPSULE
,50,URINIF 100 MG TABLET 10,Scheduled,8.25,TABLET,58.16/10 TABLET
,51,URINIF 100 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,129.93/10 TABLET SR
,52,URIRON 100 MG TABLET 10,Scheduled,8.25,TABLET,105.94/10 TABLET
,53,URISTREAM NF 100 MG TABLET 10,Scheduled,8.25,TABLET,82.50/10 TABLET
,54,URITOP 25 MG SUSPENSION 100 ML,Non-Scheduled,Not Applicable,SUSPENSION,101.90/100 ML SUSPENSION
,55,URITOP SR 100 MG TABLET 10,Scheduled,8.25,TABLET,92.40/10 TABLET
,56,URIVRON 100 MG TABLET 10,Scheduled,8.25,TABLET,105.00/10 TABLET
,57,UTBAC 100 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,84.38/10 TABLET SR
,58,UT GUARD 100 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,70.53/10 TABLET SR
,59,UTICHEK 100 MG TABLET 10,Scheduled,8.25,TABLET,83.43/10 TABLET
,60,UTINEX 100 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,79.68/10 TABLET SR
,61,UTINIFT 100 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,185.50/10 TABLET SR
,62,UTININ MR 100 MG TABLET 14,Scheduled,8.25,TABLET,121.27/14 TABLET
,63,UTIPILL TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,85.00/10 TABLET SR
,64,UTIRANTIN 100 MG TABLET 10,Scheduled,8.25,TABLET,86.51/10 TABLET
,65,UTISTAT DN 100 MG CAPSULE 10,Scheduled,8.79,CAPSULE,136.08/10 CAPSULE
,66,UTITROY 100 MG CAPSULE 10,Scheduled,8.79,CAPSULE,86.34/10 CAPSULE
,67,UTIVAX NF 100 MG TABLET 10,Scheduled,8.25,TABLET,117.19/10 TABLET
,68,UT JOY N 100 MG TABLET 10,Scheduled,8.25,TABLET,121.12/10 TABLET
,69,UT JOY N 100 MG TABLET 14,Scheduled,8.25,TABLET,121.12/14 TABLET
,70,XONIFT 100 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,85.05/10 TABLET SR
