PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,63,MAHAGESIC MR 100/325/250 MG CAPSULE MR 10,Non-Scheduled,Not Applicable,CAPSULE MR,108.28/10 CAPSULE MR
,64,MAHANAC MR 100/325/250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,147.60/10 TABLET
,65,MEGACECLO 100/325/500 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,129.19/10 TABLET MR
,66,MEGACECLO 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,90.00/10 TABLET SR
,67,MOVEX MR (PACIFIC) 100/500/250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,89.02/10 TABLET
,68,MOVEXX MR 100/325/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,124.78/10 TABLET MR
,69,MOVIZ XR 100/325/250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,142.93/10 TABLET
,70,NELNAC MR 100/325/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,114.38/10 TABLET MR
,71,NICOACE MR 100/325/500 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,98.42/10 TABLET MR
,72,NIMULID A MR TABLET 10,Non-Scheduled,Not Applicable,TABLET,108.28/10 TABLET
,73,POLYDOL MR 100/325/250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,89.06/10 TABLET
,74,RELANAC MR 100/325/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,110.25/10 TABLET MR
,75,ROLOD 100/325/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,67.25/10 TABLET MR
,76,RUMATIN 100/325/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,105.00/10 TABLET MR
,77,RUMATIN FLEX TABLET 10,Non-Scheduled,Not Applicable,TABLET,165.00/10 TABLET
,78,RUMATIN MR 100/500/250 MG TABLET MR 15,Non-Scheduled,Not Applicable,TABLET MR,1.25/15 TABLET MR
,79,SAFRONAC MR 100/325/250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,105.00/10 TABLET
,80,SAMONEC MR TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,55.90/10 TABLET MR
,81,STANAC MR 100/325/250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,96.56/10 TABLET
,82,STARNAC MR (INVISION) TABLET 10,Non-Scheduled,Not Applicable,TABLET,64.80/10 TABLET
,83,STIFEN MR 100/325/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,90.94/10 TABLET MR
,84,SUPAMOVE MR TABLET 10,Non-Scheduled,Not Applicable,TABLET,63.00/10 TABLET
,85,TEKPAR MR TABLET 10,Non-Scheduled,Not Applicable,TABLET,85.00/10 TABLET
,86,TROYFENAC 100/325/500 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,75.35/10 TABLET MR
,87,ULTIFLAM MR 100/325/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,74.06/10 TABLET
,88,VETORY MX 100/325/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,47.75/10 TABLET
,89,VIAFLEC MR TABLET 10,Non-Scheduled,Not Applicable,TABLET,230.00/10 TABLET
,90,VINAC MR 100/500/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,35.00/10 TABLET MR
,91,ZEROCON 100/325/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,12.19/10 TABLET MR
,92,ZERODER 100/325/250 MG TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,14.00/10 TABLET MR
