PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,30,ESTRASURE 2 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,110.00/10 TABLET
,31,ESTRASURE (BLI) NANO 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,585.94/28 TABLET
,32,ESTRASURE (BLI) TABLET 28,Non-Scheduled,Not Applicable,TABLET,365.63/28 TABLET
,33,ESURANCE 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,380.07/28 TABLET
,34,EV ACTIVE 0.06 % GEL 80 GM,Non-Scheduled,Not Applicable,GEL,1096.14/80 GM GEL
,35,EV ACTIVE 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,578.50/28 TABLET
,36,EVADIOL 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,403.59/28 TABLET
,37,EVAFIL TABLET 10,Non-Scheduled,Not Applicable,TABLET,177.19/10 TABLET
,38,EVALUE 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,252.00/28 TABLET
,39,EVARIDE 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,350.00/28 TABLET
,40,EVATONE 2 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,146.25/10 TABLET
,41,EVTAB 2 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,216.55/10 TABLET
,42,EVYA-H 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,486.00/28 TABLET
,43,EVYA-H GEL 80 GM,Non-Scheduled,Not Applicable,GEL,777.18/80 GM GEL
,44,EZTADIOL TABLET 28,Non-Scheduled,Not Applicable,TABLET,327.18/28 TABLET
,45,GRAVIDA TABLET 10,Non-Scheduled,Not Applicable,TABLET,71.00/10 TABLET
,46,GUFISTRA 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,605.00/28 TABLET
,47,MYESTRA 2 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,164.00/10 TABLET
,48,NCNORM E 0.01 MG TABLET 6,Non-Scheduled,Not Applicable,TABLET,19.56/6 TABLET
,49,OESTROGEL 0.06 % GEL 80 GM,Non-Scheduled,Not Applicable,GEL,648.21/80 GM GEL
,50,PRIMIBET 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,498.28/28 TABLET
,51,PRIMIWAL E2 2 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,165.61/10 TABLET
,52,PRIMIWAL E4 4 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,364.97/10 TABLET
,53,PROGYNON DEPOT 10 MG INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,44.31/1 ML INJECTION
,54,PROGYNOVA 1 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,390.94/28 TABLET
,55,PROGYNOVA 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,590.63/28 TABLET
,56,PROSTIUM E 0.06 % GEL 80 GM,Non-Scheduled,Not Applicable,GEL,879.14/80 GM GEL
,57,PROSTIUM E 2 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,174.66/10 CAPSULE
,58,PROSTIUM S 2 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,199.65/10 CAPSULE
,59,VALEST 1 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,438.17/28 TABLET
,60,VALEST 2 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,731.46/28 TABLET
,61,ZYESTRA TABLET 28,Non-Scheduled,Not Applicable,TABLET,628.13/28 TABLET
