PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,61,ACESQUARE 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,56.25/10 TABLET
,62,ACETAP 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,56.48/10 TABLET
,63,ACETEAM P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,23.70/10 TABLET
,64,ACETROY P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,12.50/10 TABLET
,65,ACETWIT TABLET MR 10,Non-Scheduled,Not Applicable,TABLET MR,22.43/10 TABLET MR
,66,ACEWIN P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,60.84/10 TABLET
,67,ACEWOK P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,52.97/10 TABLET
,68,ACHFRI P TABLET 10,Non-Scheduled,Not Applicable,TABLET,70.31/10 TABLET
,69,ACIFINE P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,58.13/10 TABLET
,70,ACIFINE P 100/500 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,52.16/60 ML SYRUP
,71,ACILIX P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,33.00/10 TABLET
,72,ACIMAX P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,54.00/10 TABLET
,73,ACIWAR-P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,48.78/10 TABLET
,74,ACIZ PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,32.48/10 TABLET
,75,ACKLOFEN PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,8.75/10 TABLET
,76,ACLOFEN-PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,7.43/10 TABLET
,77,ACLOFLAM P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.00/10 TABLET
,78,ACLOFLEX P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,88.00/10 TABLET
,79,ACLOMORE 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,81.10/10 TABLET
,80,ACLOMORE P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.90/10 TABLET
,81,ACLOPEN PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,100.00/10 TABLET
,82,ACLOPRIDE P 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,32.50/10 TABLET
,83,ACLOVA P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,45.00/10 TABLET
,84,ACLOVIN 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,69.75/10 TABLET
,85,ACLOZEN 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.00/10 TABLET
,86,ACOXIA 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,31.74/10 TABLET
,87,AC PARA 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,65.63/10 TABLET
,88,AC PC 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,23.44/10 TABLET
,89,ACPJR TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.25/10 TABLET
,90,ACP (LIFECOM) SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,60.90/60 ML SYRUP
,91,ACP (LUPIN) 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.45/10 TABLET
,92,ACPPLUS 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,56.16/10 TABLET
,93,ACTINAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,60.94/10 TABLET
,94,ACUFEN XP 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,29.00/10 TABLET
,95,ACUFLAM PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,21.00/10 TABLET
,96,ACUPERA P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,61.87/10 TABLET
,97,ACVIO P TABLET 10,Non-Scheduled,Not Applicable,TABLET,46.88/10 TABLET
,98,ACYCLOSURE P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,64.80/10 TABLET
,99,ACYCLOSURE SP TABLET 10,Non-Scheduled,Not Applicable,TABLET,89.70/10 TABLET
,100,AFENAK PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,116.25/10 TABLET
,101,AFENAK PLUS NS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,116.25/10 TABLET
,102,AFENAK PLUS (RANBAXY) 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,103.00/10 TABLET
,103,AFFECON 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,58.10/10 TABLET
,104,AFNADOL P TABLET 10,Non-Scheduled,Not Applicable,TABLET,54.10/10 TABLET
,105,AKILOS P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.84/10 TABLET
,106,ALCECLO P SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,11.64/60 ML SYRUP
,107,ALCECOST P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.23/10 TABLET
,108,ALCECOST PLUS TABLET 10,Non-Scheduled,Not Applicable,TABLET,85.00/10 TABLET
,109,ALCINAC P 100/325 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,56.25/15 TABLET
,110,ALCINAC P 50/125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,65.00/60 ML SYRUP
,111,ALCO P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,48.75/10 TABLET
,112,ALDIGESIC P 100/325 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,70.30/60 ML SUSPENSION
,113,ALDIGESIC P 100/325 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,119.05/15 TABLET
,114,ALEVEO P TABLET 10,Non-Scheduled,Not Applicable,TABLET,26.41/10 TABLET
,115,ALGESIA P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,67.96/10 TABLET
,116,ALGIN P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.56/10 TABLET
,117,ALLPAIN P 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,53.57/10 TABLET
,118,ALOCK P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,50.53/10 TABLET
,119,ALONAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,71.37/10 TABLET
,120,ALTO P 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,41.25/10 TABLET
,121,ALTRAFLAM P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.00/10 TABLET
,122,ANAFAST 100/325 MG GEL 30 GM,Non-Scheduled,Not Applicable,GEL,226.03/30 GM GEL
,123,ANAFAST 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,52.03/10 TABLET
,124,ANAFLAM XP 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,59.08/10 TABLET
,125,ANKINAC P TABLET 10,Non-Scheduled,Not Applicable,TABLET,40.22/10 TABLET
,126,ANPROX 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,31.88/10 TABLET
,127,AQUAGESIC (CONCEPT) 50/125 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,11.61/60 ML SUSPENSION
,128,ARDEN A 100/325 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,60.00/15 TABLET
,129,ARFLUR P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.75/10 TABLET
,130,ARK AP 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,62.06/10 TABLET
,131,ARRESTIN -P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,76.08/10 TABLET
,132,ARTHRIN PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,63.00/10 TABLET
,133,ASCLIN P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,44.00/10 TABLET
,134,ASERN P TABLET 10,Non-Scheduled,Not Applicable,TABLET,31.78/10 TABLET
,135,ASOFEN PLUS 100/500 MG TABLET 100,Non-Scheduled,Not Applicable,TABLET,250.00/100 TABLET
,136,ASONAC PLUS 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,25.00/10 TABLET
,137,ASONAC PLUS SR 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,83.44/10 TABLET
,138,ASTAR P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,44.24/10 TABLET
,139,AVOL 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,41.72/10 TABLET
,140,AXCESP 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,64.03/10 TABLET
,141,BEXTRIN P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,90.94/10 TABLET
,142,BIGNAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,46.78/10 TABLET
,143,BLOPAIN 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.00/10 TABLET
,144,BRUDOL A TABLET 10,Non-Scheduled,Not Applicable,TABLET,103.13/10 TABLET
,145,BRUDOL P TABLET 10,Non-Scheduled,Not Applicable,TABLET,46.41/10 TABLET
,146,CACHFLAM P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,7.50/10 TABLET
,147,CATERPIL P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,64.69/10 TABLET
,148,CELFAST 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.50/10 TABLET
,149,CELONAC PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,72.65/10 TABLET
,150,CITANAC P TABLET 10,Non-Scheduled,Not Applicable,TABLET,46.69/10 TABLET
,151,CITIFLAM 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,55.00/10 TABLET
,152,CLOFEN P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.90/10 TABLET
,153,CLONAC PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,9.18/10 TABLET
,154,CLONAC PLUS 50/125 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,56.25/60 ML SUSPENSION
,155,COMBIPARA 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,58.13/10 TABLET
,156,COMBISAFE (ALNICHE) 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,300.00/10 TABLET
,157,CORFLAM AC (ABARIS) 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.47/10 TABLET
,158,COXIFEN PLUS 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,28.62/10 TABLET
,159,CUROFLAM A 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,47.50/10 TABLET
,160,CYLI P (WENS) 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,24.52/10 TABLET
,161,DARD PLUS GOLD 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.56/10 TABLET
,162,DECOMB FORTE 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,50.63/10 TABLET
,163,DELFENAC 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,48.75/10 TABLET
,164,DFO AP 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,61.88/10 TABLET
,165,DICLACE P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,54.00/10 TABLET
,166,DOLGON P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,55.17/10 TABLET
,167,DOLO ACE P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,102.01/10 TABLET
,168,DOLOBEST P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,29.00/10 TABLET
,169,DOLOBRAKE P TABLET 10,Non-Scheduled,Not Applicable,TABLET,36.29/10 TABLET
,170,DOLOCET P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.13/10 TABLET
,171,DOLOCRAT 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,40.31/10 TABLET
,172,DOLOFAB 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,50.00/10 TABLET
,173,DOLOFRESH 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,46.00/10 TABLET
,174,DOLOFRESH 50/125 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,45.00/60 ML SUSPENSION
,175,DOLOFRESH COLD 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,65.00/10 TABLET
,176,DOLOKIND PLUS 100/325 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,85.35/15 TABLET
,177,DOLOMEC ACE 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,33.85/10 TABLET
,178,DOLORAL P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,42.60/10 TABLET
,179,DOLORETARD 100/325 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,52.60/15 TABLET
,180,DOLOSAID P SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,16.38/60 ML SUSPENSION
,181,DOLOSAID P TABLET 10,Non-Scheduled,Not Applicable,TABLET,60.84/10 TABLET
,182,DOLOSTAT PC 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.00/10 TABLET
,183,DOLOWIN PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,83.40/10 TABLET
,184,DOLTACOM P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,74.70/10 TABLET
,185,DORNAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,59.94/10 TABLET
,186,DORUTIL TABLET 10,Non-Scheduled,Not Applicable,TABLET,45.00/10 TABLET
,187,DYCIPAR 100/325 MG INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,33.00/1 INJECTION
,188,DYCIPAR 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,69.20/10 TABLET
,189,EASYNAC P TABLET 10,Non-Scheduled,Not Applicable,TABLET,61.88/10 TABLET
,190,ECLONAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,57.47/10 TABLET
,191,EFFECT 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,28.00/10 TABLET
,192,ELAXIC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,68.44/10 TABLET
,193,ELDIGESIC P 50/125 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,14.70/60 ML SUSPENSION
,194,ELDOLOR P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,37.12/10 TABLET
,195,ELZEFEN P 100/325 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,12.50/60 ML SYRUP
,196,ELZEFEN P (ELDER PROJECTS) 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,65.00/10 TABLET
,197,ENDONAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,53.53/10 TABLET
,198,ENTOGESIC 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.84/10 TABLET
,199,ENZOFLAM P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,77.00/10 TABLET
,200,EQUIDOL P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,84.46/10 TABLET
,201,ERGONAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,56.06/10 TABLET
,202,ERINAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,55.30/10 TABLET
,203,ESGIPYRIN A 100/325 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,98.82/15 TABLET
,204,EUMECOX P TABLET 10,Non-Scheduled,Not Applicable,TABLET,45.00/10 TABLET
,205,FACER P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,71.67/10 TABLET
,206,FASTNAC 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,30.00/10 TABLET
,207,FENCE PLUS 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,23.95/10 TABLET
,208,FENCETA NOVO 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,32.50/10 TABLET
,209,FEPANIL PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,38.39/10 TABLET
,210,FEPRA P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,66.52/10 TABLET
,211,FEVERGARD AP 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,45.00/10 TABLET
,212,FICO P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,78.75/10 TABLET
,213,FLAMACE-P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,60.94/10 TABLET
,214,FLEXIMUS P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,47.00/10 TABLET
,215,FLEX P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,55.31/10 TABLET
,216,FLEXTAB P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,49.91/10 TABLET
,217,FORTAFEN PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,66.66/10 TABLET
,218,FREENAC-P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,48.70/10 TABLET
,219,FRIMOV 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,37.00/10 TABLET
,220,FULSTRCH P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,54.00/10 TABLET
,221,GAGLOFEN P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.66/10 TABLET
,222,GAG PLUS TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.35/10 TABLET
,223,GALADOL PLUS TABLET 10,Non-Scheduled,Not Applicable,TABLET,49.90/10 TABLET
,224,GERIMOL 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.56/10 TABLET
,225,GESNAC P 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,61.88/10 TABLET
,226,GLENPAR AC 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,41.25/10 TABLET
,227,GRAFENAC PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,33.00/10 TABLET
,228,GUDGESIC PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.76/10 TABLET
,229,HB GOLD P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,61.87/10 TABLET
,230,HHACECLO PLUS 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,53.43/10 TABLET
,231,HIFENAC-P 100/325 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,106.88/15 TABLET
,232,IBICOX 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,75.19/10 TABLET
,233,IBICOX MR 4/100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,195.00/10 TABLET
,234,IBUGESIC AP 100/325 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,64.09/10 CAPSULE
,235,ICOBIT P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,39.00/10 TABLET
,236,ICONAC P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,60.94/10 TABLET
,237,IF PLUS 100/500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,53.44/10 TABLET
,238,ISINAC P TABLET 10,Non-Scheduled,Not Applicable,TABLET,45.28/10 TABLET
,239,JOINCAL PLUS TABLET 15,Non-Scheduled,Not Applicable,TABLET,337.50/15 TABLET
,240,JOYDOL P 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,50.08/10 TABLET
,241,JUSGO 100/325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,48.11/10 TABLET
,242,JUSGO PREFILLED SYRINGE 1 ML,Non-Scheduled,Not Applicable,PREFILLED SYRINGE,103.12/1 ML PREFILLED SYRINGE
,243,KAYSLIDE AP 50/125 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,33.25/60 ML SUSPENSION
