PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,62,DETTOL REG LIQUID 60,Non-Scheduled,Not Applicable,LIQUID,36.25/60 LIQUID
,63,DETTOL SKINCARE (RECKITT) HANDWASH POUCH LIQUID 750 ML,Non-Scheduled,Not Applicable,LIQUID,139.00/750 ML LIQUID
,64,DETTOL SOAP 125 GM,Non-Scheduled,Not Applicable,SOAP,40.00/125 GM SOAP
,65,DETTOL SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,10.00/75 GM SOAP
,66,DYGERM STRAWBERRY GEL 200 ML,Non-Scheduled,Not Applicable,GEL,89.81/200 ML GEL
,67,ENTICE (EAST WEST) SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,150.38/75 GM SOAP
,68,ETHYL CHLORIDE SPRAY 100 ML,Non-Scheduled,Not Applicable,SPRAY,165.00/100 ML SPRAY
,69,FEEL FACIAL CLEANSER LOTION 120 ML,Non-Scheduled,Not Applicable,LOTION,172.00/120 ML LOTION
,70,GLOMED C FACEWASH 70 ML,Non-Scheduled,Not Applicable,FACEWASH,375.00/70 ML FACEWASH
,71,HEAL CREAM 30 GM,Non-Scheduled,Not Applicable,CREAM,74.00/30 GM CREAM
,72,HEXICARE LIQUID 100 ML,Non-Scheduled,Not Applicable,LIQUID,42.00/100 ML LIQUID
,73,HIMALAYA ANTI HAIRFALL CREAM 175 ML,Non-Scheduled,Not Applicable,CREAM,100.00/175 ML CREAM
,74,HIMALAYA ANTI HAIRFALL SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,68.00/200 ML SHAMPOO
,75,HWASH CAFFEINE SHAMPOO 100 ML,Non-Scheduled,Not Applicable,SHAMPOO,169.00/100 ML SHAMPOO
,76,IMXIA PLUS SHAMPOO 125 ML,Non-Scheduled,Not Applicable,SHAMPOO,375.00/125 ML SHAMPOO
,77,IMXIA PLUS SHAMPOO 150 ML,Non-Scheduled,Not Applicable,SHAMPOO,404.87/150 ML SHAMPOO
,78,INTRASHINE SHAMPOO 300 ML,Non-Scheduled,Not Applicable,SHAMPOO,405.00/300 ML SHAMPOO
,79,KERATIZA SHAMPOO 100 ML,Non-Scheduled,Not Applicable,SHAMPOO,345.00/100 ML SHAMPOO
,80,KETOFORD (KNOLL) SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,32.50/75 GM SOAP
,81,KORSOLEX INFUSION 250 ML,Non-Scheduled,Not Applicable,INFUSION,0.00/250 ML INFUSION
,82,KORSOLEX INFUSION 500 ML,Non-Scheduled,Not Applicable,INFUSION,632.98/500 ML INFUSION
,83,LEENEEM FACEWASH 70 GM,Non-Scheduled,Not Applicable,FACEWASH,100.00/70 GM FACEWASH
,84,LEENEEM SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,66.00/75 GM SOAP
,85,LESEPTIC ANTISEPTIC LIQUID 500 ML,Non-Scheduled,Not Applicable,LIQUID,102.50/500 ML LIQUID
,86,LESEPTIC SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,31.20/75 GM SOAP
,87,LICEFIX ANTI LICE HAIR OIL 50 ML,Non-Scheduled,Not Applicable,OIL,75.00/50 ML OIL
,88,LINOTOX SOLUTION 500 ML,Non-Scheduled,Not Applicable,ORAL SOLUTION,362.50/500 ML ORAL SOLUTION
,89,LUPISAFE DISNFECTANT SPRAY 170 GM,Non-Scheduled,Not Applicable,SPRAY,159.00/170 GM SPRAY
,90,LUPISAFE POCKET DISNFECTANT SPRAY 18 ML,Non-Scheduled,Not Applicable,SPRAY,89.00/18 ML SPRAY
,91,LYSOL SOLUTION 100 ML,Non-Scheduled,Not Applicable,ORAL SOLUTION,180.00/100 ML ORAL SOLUTION
,92,LYVAL PREMIUM SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,161.95/75 GM SOAP
,93,MIKROBAC FORTE SOLUTION 5 LTR,Non-Scheduled,Not Applicable,ORAL SOLUTION,4250.00/5 LTR ORAL SOLUTION
,94,MOISTURE RICH JASMINE SOAP 125 GM,Non-Scheduled,Not Applicable,SOAP,70.00/125 GM SOAP
,95,MOISTURE RICH JASMINE SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,55.00/75 GM SOAP
,96,MOISTURE RICH ROSE SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,55.00/75 GM SOAP
,97,MOISTUTIZING BABY SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,68.00/75 GM SOAP
,98,MULTICIDAL HAND DISINFECTANT LIQUID 500 ML,Non-Scheduled,Not Applicable,LIQUID,250.00/500 ML LIQUID
,99,MULTICIDAL SOLUTION 500 ML,Non-Scheduled,Not Applicable,ORAL SOLUTION,250.00/500 ML ORAL SOLUTION
,100,NATURAL SENSATION NO TEARS SHAMPOO 500 ML,Non-Scheduled,Not Applicable,SHAMPOO,799.00/500 ML SHAMPOO
,101,NMT SHAMPOO 100 ML,Non-Scheduled,Not Applicable,SHAMPOO,85.00/100 ML SHAMPOO
,102,NMT SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,156.87/200 ML SHAMPOO
,103,NMT SHAMPOO 60 ML,Non-Scheduled,Not Applicable,SHAMPOO,55.00/60 ML SHAMPOO
,104,NUTRICERAT INTENSE NUTRITION SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,1300.00/200 ML SHAMPOO
,105,OLEBEST BABY SHAMPOO 100 ML,Non-Scheduled,Not Applicable,SHAMPOO,235.80/100 ML SHAMPOO
,106,OLSEPT MW 0.2 % SOLUTION 100 ML,Non-Scheduled,Not Applicable,ORAL SOLUTION,80.02/100 ML ORAL SOLUTION
,107,POVIN 5 % OINTMENT 15 GM,Non-Scheduled,Not Applicable,OINTMENT,28.40/15 GM OINTMENT
,108,REJOICE RICH SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,135.00/200 ML SHAMPOO
,109,REJU GLOW L FACEWASH 100 ML,Non-Scheduled,Not Applicable,FACEWASH,435.00/100 ML FACEWASH
,110,SEBAMED ANTI DANDRUFF SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,605.00/200 ML SHAMPOO
,111,SEBAMED ANTI DANDRUFF SHAMPOO 8 ML,Non-Scheduled,Not Applicable,SHAMPOO,10.00/8 ML SHAMPOO
,112,SEBAMED ANTI DRY REVITALIZING SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,667.00/200 ML SHAMPOO
,113,SEBAMED ANTI HAIRLOSS SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,658.00/200 ML SHAMPOO
,114,SEBAMED ANTI HAIR LOSS SHAMPOO 8 ML,Non-Scheduled,Not Applicable,SHAMPOO,12.04/8 ML SHAMPOO
,115,SEBAMED BABY CHILDREN SHAMPOO 150 ML,Non-Scheduled,Not Applicable,SHAMPOO,471.00/150 ML SHAMPOO
,116,SEBAMED BABY CHILDREN SHAMPOO 500 ML,Non-Scheduled,Not Applicable,SHAMPOO,1112.00/500 ML SHAMPOO
,117,SEBAMED BABY CHILDREN SHAMPOO 50 ML,Non-Scheduled,Not Applicable,SHAMPOO,204.66/50 ML SHAMPOO
,118,SEBAMED COLOR CARE SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,600.64/200 ML SHAMPOO
,119,SEBAMED EVERY DAY SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,605.00/200 ML SHAMPOO
,120,SEBAMED HAIR REPAIR SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,658.00/200 ML SHAMPOO
,121,SELNEX SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,45.73/75 GM SOAP
,122,SENSIBIO H2O SOLUTION 250 ML,Non-Scheduled,Not Applicable,ORAL SOLUTION,905.00/250 ML ORAL SOLUTION
,123,SOFIBAR SYNDET SOAP 100 GM,Non-Scheduled,Not Applicable,SOAP,160.26/100 GM SOAP
,124,SOFIBAR SYNDET SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,195.00/75 GM SOAP
,125,STERILLIUM SOLUTION 5 LTR,Non-Scheduled,Not Applicable,ORAL SOLUTION,4791.00/5 LTR ORAL SOLUTION
,126,TAR 18 SHAMPOO 100 ML,Non-Scheduled,Not Applicable,SHAMPOO,365.63/100 ML SHAMPOO
,127,TOPIKA HAIR WASH SHAMPOO 200 ML,Non-Scheduled,Not Applicable,SHAMPOO,169.06/200 ML SHAMPOO
,128,TRESEMME HAIRFALL CONTROL SHAMPOO 580 ML,Non-Scheduled,Not Applicable,SHAMPOO,248.00/580 ML SHAMPOO
,129,TRESEMME HAIR FALL DEFENSE CONDITIONER SHAMPOO 90 ML,Non-Scheduled,Not Applicable,SHAMPOO,88.00/90 ML SHAMPOO
,130,TRESEMME KERATIN SMOOTH SHAMPOO 185 ML,Non-Scheduled,Not Applicable,SHAMPOO,125.00/185 ML SHAMPOO
,131,TRI ACTIV (PIRAMAL) DISINFECTANT SPRAY 100 ML,Non-Scheduled,Not Applicable,SPRAY,99.00/100 ML SPRAY
,132,TRI ACTIV (PIRAMAL) DISINFECTANT SPRAY 230 ML,Non-Scheduled,Not Applicable,SPRAY,159.00/230 ML SPRAY
,133,TRIGAINE AD SHAMPOO 60 ML,Non-Scheduled,Not Applicable,SHAMPOO,264.00/60 ML SHAMPOO
,134,WELLGROW VOLUMIZING SHAMPOO 150 ML,Non-Scheduled,Not Applicable,SHAMPOO,662.92/150 ML SHAMPOO
