PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,35,NASOPIL PAED 0.5 % NASAL DROPS 10 ML,Non-Scheduled,Not Applicable,NASAL DROPS,43.98/10 ML NASAL DROPS
,36,NAZALIN ADULT 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,80.63/10 ML NASAL DROPS
,37,NAZALIN PEAD 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,43.98/10 ML NASAL DROPS
,38,NAZO PLUS 0.1 % DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,94.00/10 ML DROPS
,39,NCLEAR 0.1 % DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,50.61/10 ML DROPS
,40,NOSIKIND 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,43.99/10 ML NASAL DROPS
,41,NOSIKIND 0.1 % NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,54.68/10 ML NASAL SPRAY
,42,NOSIKIND P 0.05 % NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,43.99/10 ML NASAL SPRAY
,43,NOSOPEN 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,54.71/10 ML NASAL DROPS
,44,NOSYLIN NASAL DROPS 10 ML,Non-Scheduled,Not Applicable,NASAL DROPS,43.99/10 ML NASAL DROPS
,45,NOSYLIN NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,53.72/10 ML NASAL SPRAY
,46,OPENAIR X 0.1 % NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,45.00/10 ML NASAL SPRAY
,47,ORINASE ADULT 0.1 % NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,53.91/10 ML NASAL SPRAY
,48,ORINASE PAED 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,43.13/10 ML NASAL DROPS
,49,ORINASE PAEDIATRIC 0.05 % NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,43.13/10 ML NASAL SPRAY
,50,OTRINOZ ADULT 0.1/2 % NASAL DROPS 10 ML,Non-Scheduled,Not Applicable,NASAL DROPS,98.18/10 ML NASAL DROPS
,51,OTRINOZ PAEDIATRIC 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,101.01/10 ML NASAL DROPS
,52,OTRIVIN PAEDIATRIC 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,44.73/10 ML NASAL DROPS
,53,OTRIZEST NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,72.38/10 ML NASAL SPRAY
,54,RHINORYL 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,29.00/10 ML NASAL DROPS
,55,RINOCLEAR 0.1 % EYE DROPS 15 ML,Non-Scheduled,Not Applicable,EYE DROPS,58.10/15 ML EYE DROPS
,56,RINOCLEAR XYLO PAED 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,43.99/10 ML NASAL DROPS
,57,RINOMIST X 0.05 % NASAL SPRAY 12 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,239.50/12 ML NASAL SPRAY
,58,SANE 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,53.00/10 ML NASAL DROPS
,59,SANE P 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,42.00/10 ML NASAL DROPS
,60,SINOMET 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,41.25/10 ML NASAL DROPS
,61,SINOMET 0.1 % NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,72.18/10 ML NASAL SPRAY
,62,SINOMET P 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,33.75/10 ML NASAL DROPS
,63,SOLIDOSE 0.1 % SPRAY 10 ML,Non-Scheduled,Not Applicable,SPRAY,80.44/10 ML SPRAY
,64,SUDIN ND 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,50.90/10 ML NASAL DROPS
,65,VISIMET A NASAL DROPS 10 ML,Non-Scheduled,Not Applicable,NASAL DROPS,54.70/10 ML NASAL DROPS
,66,VISIMET P NASAL DROPS 10 ML,Non-Scheduled,Not Applicable,NASAL DROPS,44.73/10 ML NASAL DROPS
,67,XYLOCHEK 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,57.34/10 ML NASAL DROPS
,68,XYLOCHEK 0.1 % NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,53.76/10 ML NASAL SPRAY
,69,XYLOFLO 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,54.60/10 ML NASAL DROPS
,70,XYLO (INDSWIFT) 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,57.00/10 ML NASAL DROPS
,71,XYLOMIST 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,54.68/10 ML NASAL DROPS
,72,XYLOMIST-P 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,44.73/10 ML NASAL DROPS
,73,XYLOREST 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,30.42/10 ML NASAL DROPS
,74,XYLORIS 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,34.81/10 ML NASAL DROPS
,75,XYLOSON ADULT 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,42.50/10 ML NASAL DROPS
,76,XYLOSON PEDIATRIC 0.05 % NASAL DROPS 10 ML,Scheduled,4.26,NASAL DROPS,33.00/10 ML NASAL DROPS
,77,XYLOSTAR 0.1 % NASAL SPRAY 10 ML,Non-Scheduled,Not Applicable,NASAL SPRAY,54.66/10 ML NASAL SPRAY
,78,ZYLO (NULIFE) 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,54.70/10 ML NASAL DROPS
,79,ZYLO (NULIFE) KID 0.1 % NASAL DROPS 10 ML,Scheduled,5.21,NASAL DROPS,44.00/10 ML NASAL DROPS
