PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,18,FLUFORD M 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,97.96/10 TABLET
,19,FLUMED M 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,49.00/10 TABLET
,20,FLUPEN PLUS 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,121.88/10 TABLET
,21,FLUPETRA 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,67.50/10 TABLET
,22,FLUPETRA M 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,117.00/10 TABLET
,23,FLUPETRA NT TABLET 10,Non-Scheduled,Not Applicable,TABLET,71.43/10 TABLET
,24,FLUPIM M 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,41.95/10 TABLET
,25,FLURON FM 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,78.75/10 TABLET
,26,FLURUN M 1 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,84.28/10 TABLET
,27,FLUTRAMELI 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,101.24/10 TABLET
,28,FLUXIT M 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,75.00/10 TABLET
,29,FLUXIT (TRIPADA) 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,50.00/10 TABLET
,30,FM ACTIVE 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,84.00/10 TABLET
,31,FPX M TABLET 10,Non-Scheduled,Not Applicable,TABLET,77.81/10 TABLET
,32,FRANXIT 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,94.69/10 TABLET
,33,FRAXIDEP 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,66.25/10 TABLET
,34,FRAXIDEP 0.5/10 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,138.10/15 TABLET
,35,FRESTINA 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.40/10 TABLET
,36,FYZEN 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,109.69/10 TABLET
,37,GETRYL 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,199.00/10 TABLET
,38,GETRYL FOOT CREAM 100 GM,Non-Scheduled,Not Applicable,CREAM,229.00/100 GM CREAM
,39,MELICEN FP 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,79.00/10 TABLET
,40,MELITRY F 0.51 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,92.34/10 TABLET
,41,MELTIXOL TABLET 10,Non-Scheduled,Not Applicable,TABLET,82.50/10 TABLET
,42,METIXOL TABLET 10,Non-Scheduled,Not Applicable,TABLET,83.25/10 TABLET
,43,MOOD ON 300 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,27.86/10 CAPSULE
,44,MOOD ON 300 MG CAPSULE 60,Non-Scheduled,Not Applicable,CAPSULE,235.50/60 CAPSULE
,45,NISHQ M 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,73.13/10 TABLET
,46,NUANIXT 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,86.25/10 TABLET
,47,NUDAY 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,70.31/10 TABLET
,48,O ANXIT 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,77.81/10 TABLET
,49,ORNAREST 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,75.94/10 TABLET
,50,PENTIM 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,70.31/10 TABLET
,51,PLACIDA 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,90.46/10 TABLET
,52,PLUTHOX 0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,40.00/10 TABLET
,53,PLUTHOX M TABLET 10,Non-Scheduled,Not Applicable,TABLET,78.75/10 TABLET
,54,QUSHIN TABLET 10,Non-Scheduled,Not Applicable,TABLET,56.00/10 TABLET
,55,RELIXOL 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,64.69/10 TABLET
,56,RESTFULL 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,65.00/10 TABLET
,57,TQUIL TABLET 10,Non-Scheduled,Not Applicable,TABLET,76.88/10 TABLET
,58,TRUANXIT TABLET 10,Non-Scheduled,Not Applicable,TABLET,121.00/10 TABLET
,59,XOLYBEX M 0.5/10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,90.00/10 TABLET
,60,ZOYFULL TABLET 10,Non-Scheduled,Not Applicable,TABLET,92.81/10 TABLET
