PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,45,AROPHYLL 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,215.53/10 TABLET SR
,46,ASCOVENT 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,169.22/10 CAPSULE
,47,ASCOVENT 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,291.09/10 TABLET SR
,48,BAYACE 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,112.00/10 CAPSULE
,49,BESTOFYLINE A 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,101.35/10 CAPSULE
,50,BIGBRO 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,157.50/10 CAPSULE
,51,BIGBRO OD 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,257.11/10 TABLET
,52,BRACE (ICAR) SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,80.00/60 ML SYRUP
,53,BROFY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,93.75/10 CAPSULE
,54,BROLIN(MEDICO) 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,79.00/10 CAPSULE
,55,BRONCOCET ACB 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,69.38/10 CAPSULE
,56,BRONCOCET ACB 100 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,59.52/100 ML SYRUP
,57,BRONCOFIL 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,89.00/10 CAPSULE
,58,BROPHYLE 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,145.30/10 CAPSULE
,59,BROPHYLE 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,255.23/10 TABLET SR
,60,BROPHYLIN (PFIZER) 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,24.00/10 CAPSULE
,61,CEBOCONTIN 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,239.06/10 TABLET
,62,DUOFYLIN 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,87.19/10 CAPSULE
,63,DUOFYLIN 50 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,67.40/100 ML SYRUP
,64,ELU BM 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,93.15/10 CAPSULE
,65,EROPHYLLINE 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,73.00/10 CAPSULE
,66,IJESKA 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,86.63/10 CAPSULE
,67,MACPHYLLINE 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,129.37/10 CAPSULE
,68,MACPHYLLINE 50 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,158.81/100 ML SYRUP
,69,MACPHYLLINE SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,231.40/10 TABLET
,70,MUCOPHYLINE 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,87.90/10 CAPSULE
,71,OXYBRO 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,101.25/10 CAPSULE
,72,P DOX A 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,85.00/10 CAPSULE
,73,PHYLIN A 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,143.34/10 CAPSULE
,74,PHYLLIN AC 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,108.09/10 TABLET SR
,75,PHYLLIN AC 50 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,140.16/100 ML SYRUP
,76,PULMARK 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,92.81/10 TABLET
,77,PULMOFINE NAC 600 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,278.44/10 TABLET
,78,RESEBRON 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,70.00/10 TABLET
,79,RESEBRON 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,1.25/10 TABLET SR
,80,RESPIRA ACE 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,89.06/10 CAPSULE
,81,RESPIRADO 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,186.56/10 TABLET SR
,82,SOMAPHYLLINE 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,93.70/10 CAPSULE
,83,VENPHYLIN 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,89.06/10 CAPSULE
,84,VENPHYLIN 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,140.63/10 TABLET SR
,85,VENTIBRO 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,90.58/10 CAPSULE
,86,VENTIBRO 50 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,68.75/100 ML SYRUP
,87,VIAFLEC SR 200 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,70.00/10 TABLET
,88,XANILAX 200 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,260.65/10 TABLET SR
