item_id,TN,INN,Manufacturer_Country,Release_Form,EAN,Registered_Price_RUB,Start_Date_Text
2652e1b1a8ce61da2ae50f75a9e400be69d94094,Кальция глюконат,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Дальхимфарм ОАО, Россия (2702010564);","раствор для внутривенного и внутримышечного введения, 100 мг/мл, 5 мл - ампулы (10) - пачка картонная",4602824023713,36.43,12.01.2026
5837370416dfb5cc647fa63643611d0f73766ca7,Цефтриаксон,Цефтриаксон,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Рафарма"" (АО ""Рафарма""), Россия;","порошок для приготовления раствора для внутривенного и внутримышечного введения, 1 г, - флаконы (25) - коробка из картона (для стационаров)",4660007810338,742.00,12.01.2026
d746293df24f50d51fe4b74d99762c3ed2997c12,Цефтриаксон,Цефтриаксон,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.АО ""Рафарма"", Россия;","порошок для приготовления раствора для внутривенного и внутримышечного введения, 0.5 г, - флаконы (50) - коробки картонные (для стационаров)",4660007812189,742.00,12.01.2026
b0d762b86dcde71ae3912b647b09456b3e13cd3d,Цефтриаксон,Цефтриаксон,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.АО ""Рафарма"", Россия;","порошок для приготовления раствора для внутривенного и внутримышечного введения, 1 г, - флаконы (50) - коробки картонные (для стационаров)",4660007812196,1484.00,12.01.2026
d001d5bc095e12c72b213b3eb20108a1cdcd78a4,Кальция глюконат,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Дальхимфарм ОАО, Россия (2702010564);","раствор для внутривенного и внутримышечного введения, 100 мг/мл, 5 мл - ампулы (10) - коробки картонные",4602824015923,36.43,12.01.2026
d001d5bc095e12c72b213b3eb20108a1cdcd78a4,Кальция глюконат,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Дальхимфарм ОАО, Россия (2702010564);","раствор для внутривенного и внутримышечного введения, 100 мг/мл, 5 мл - ампулы (10) - коробки картонные",4602824015923,36.43,12.01.2026
4ac0bc468ebb4e0e617c14a03ae4666a68434312,Кальция глюконат,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Дальхимфарм ОАО, Россия (2702010564);","раствор для внутривенного и внутримышечного введения, 100 мг/мл, 5 мл - ампулы (10) - пачки картонные",4602824023713,36.43,12.01.2026
c24385f9808c90a53e52559c73d5a678145876a4,Спазмонет,Дротаверин,"Вл.Общество с ограниченной ответственностью ""Крка-Рус"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.ООО ""Крка-Рус"", Россия;","таблетки, 40 мг, 10 шт. - упаковки ячейковые контурные (10) - пачки картонные",4607055132135,120.06,29.12.2025
274be622dc813bb9dc44304039b704de84a916cc,Спазмонет,Дротаверин,"Вл.Общество с ограниченной ответственностью ""Крка-Рус"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.ООО ""Крка-Рус"", Россия;","таблетки, 40 мг, 2 шт. - упаковки ячейковые контурные (10) - пачки картонные",4607055132128,50.75,29.12.2025
c24385f9808c90a53e52559c73d5a678145876a4,Спазмонет,Дротаверин,"Вл.Общество с ограниченной ответственностью ""Крка-Рус"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.ООО ""Крка-Рус"", Россия;","таблетки, 40 мг, 10 шт. - упаковки ячейковые контурные (10) - пачки картонные",4607055132135,120.06,29.12.2025
18f816c5bd7e8416284c9667a35de0936ba9d963,Спазмонет,Дротаверин,"Вл.Общество с ограниченной ответственностью ""Крка-Рус"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.ООО ""Крка-Рус"", Россия;","таблетки, 40 мг, 10 шт. - упаковки ячейковые контурные (2) - пачки картонные",4607055132128,50.75,29.12.2025
c8eb81edcce7eedf0294c82f63a0d10ca66f01f8,Спазмонет®,Дротаверин,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""КРКА-РУС"" (ООО ""КРКА-РУС""), Россия (5017036276);","таблетки, 40 мг, 10 шт. - упаковки ячейковые контурные (2) - пачки картонные",4607055132128,52.58,29.12.2025
101d592f0e95d0cb13b5d6adf708290ce14ca422,Интеленс,Этравирин,"ООО ""Джонсон & Джонсон"" - Россия;Пр.,Перв.Уп.-""Янссен-Силаг С.п.А."", Италия;Втор.Уп.,Вып.к.-ОАО ""Фармстандарт-УфаВИТА"" - Россия.","таблетки 200 мг, 60 шт. - флаконы (1) - пачки картонные",4601808010282,17486.84,24.12.2025
6a50b07d7ee390ba204c1ff7d37e8ccd9584a765,Интеленс,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Перв.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963); Вып.к.Втор.Уп.Открытое акционерное общество ""Фармстандарт-Уфимский витаминный завод"" (ОАО ""Фармстандарт-УфаВИТА""), Россия (0274036993);","таблетки, 200 мг, 60 шт. - флаконы (1) - пачки картонные",4601808010282,17486.84,24.12.2025
556d646308fd34d3b5c3cdf15b54555950b7e242,Интеленс,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Вып.к.Перв.Уп.Втор.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963);","таблетки, 100 мг, 120 шт. - флаконы (1) - пачки картонные",4602243005628,17486.84,24.12.2025
456b02e6dfd4195f7cf7e4bd087ecfa899ca3974,Интеленс,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Вып.к.Перв.Уп.Втор.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963);","таблетки, 25 мг, 120 шт. - флаконы (1) - пачки картонные",4602243005611,7441.27,24.12.2025
2d47383833a5f348f0e01c8427a445dacf4a7028,Интеленс,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Вып.к.Перв.Уп.Втор.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963);","таблетки, 25 мг, 120 шт. - флаконы (1) - пачки картонные",4602243005611,7024.12,24.12.2025
4faaf65af6fb8713c8fc8c9673961227e979d5ec,Интеленс,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Вып.к.Перв.Уп.Втор.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963);","таблетки, 200 мг, 60 шт. - флаконы (1) - пачки картонные",4602243006168,17486.84,24.12.2025
efc838cca914122c716b513cd3e28b887edacfab,Интеленс®,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Вып.к.Перв.Уп.Втор.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963);","таблетки, 100 мг, 120 шт. - флаконы (1) - пачки картонные",4602243006267,17486.84,24.12.2025
aa14d1c17bd037cd5f0cc43fd71e9ef27d0d8216,Интеленс®,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Вып.к.Перв.Уп.Втор.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963);","таблетки, 25 мг, 120 шт. - флаконы (1) - пачки картонные",4602243006274,7024.12,24.12.2025
e8b11a2ba28b8c8474ac28cf07645a358331070c,Интеленс,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Вып.к.Перв.Уп.Втор.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963);","таблетки, 25 мг, 120 шт. - флаконы (1) - пачки картонные",4602243005611,6265.46,24.12.2025
61e889e93f73dcf1f7fd92356148fca58da74522,Интеленс®,Этравирин,"Вл.ООО ""Джонсон &amp; Джонсон"", Россия (7725216105); Вып.к.Перв.Уп.Втор.Уп.Пр.Янссен-Силаг С.п.А., Италия (2707070963);","таблетки, 25 мг, 120 шт. - флаконы (1) - пачки картонные",4602243006274,6265.46,24.12.2025
71ba22474891b119151797eb6e60a5ef4973fbb9,Кальция глюконат,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки, 0.5 г, 10 шт. - упаковки ячейковые контурные (2) - пачки картонные",4603182002181,19.16,12.12.2025
1d2bfebf590372c6dcff8babd86a14400cb09e36,Бетагистин Медисорб,Бетагистин,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерно общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки, 16 мг, 14 шт. - упаковки ячейковые контурные (2) - пачки картонные",4603182001429,197.40,12.12.2025
89abf31ab4d87e076f741d199a746cba8ef8521d,Бетагистин Медисорб,Бетагистин,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерно общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки, 24 мг, 14 шт. - упаковки ячейковые контурные (2) - пачки картонные",4603182001450,232.40,12.12.2025
16f21302290ae821f6b5b865fedaa8fa4317fb86,Севофлуран Медисорб,Севофлуран,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"", Россия (5908002499);","жидкость для ингаляций, 250 мл - флаконы (1) / в комплекте с системой Quik-Fil/ / - пачки картонные (для стационаров)",4603182005458,6518.50,12.12.2025
954f7030ccd3d5c63b21259713ddf4aa031336d4,Кальция глюконат Медисорб,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"", Россия (5908002499);","таблетки, 0.5 г, 10 шт. - упаковки ячейковые контурные (2) - пачки картонные",4603182007292,19.16,12.12.2025
b4f10fd4742fbd746686fdad3df5ce2720b510fb,Севофлуран Медисорб,Севофлуран,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"", Россия (5908002499);","жидкость для ингаляций, 250 мл - флаконы полимерные, закрытые системой Quik-Fil (1) - пачки картонные",4603182005625,6518.50,12.12.2025
b781b8b802c94b365bdd752f577720590afa9fa2,Севофлуран Медисорб,Севофлуран,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"", Россия (5908002499);","жидкость для ингаляций, 250 мл - флаконы стеклянные (1) / в комплекте с системой Quik-Fil / - пачки картонные",4603182003171,6518.50,12.12.2025
c9e43ba5300c94a5fe2c34be26a85ccaf3f1308a,Севофлуран Медисорб,Севофлуран,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"", Россия (5908002499);","жидкость для ингаляций, 250 мл - флаконы стеклянные (1) - пачки картонные",4603182003164,6518.50,12.12.2025
9639cb05b5de212621464e8279c30d1ff76407a8,Севофлуран Медисорб,Севофлуран,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"", Россия (5908002499);","жидкость для ингаляций, 250 мл - флаконы (1) / в комплекте с системой Quik-Fil/ / - пачки картонные (для стационаров)",4603182005458,5432.12,12.12.2025
8ad52458cc088b2cb1b2693986a65d36f29c867a,Ибупрофен Медисорб,Ибупрофен,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерно общество ""Медисорб"" (АО ""Медисорб""), Россия;","капсулы, 200 мг, 10 шт. - упаковки ячейковые контурные (1) - пачки картонные",4603182002631,101.89,12.12.2025
4062103812cb64d9232ca8d5dd7c6155679decce,Кальция глюконат Медисорб,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"", Россия (5908002499);","таблетки, 0.5 г, 10 шт. - упаковки ячейковые контурные (2) - пачки картонные",4603182007292,20.33,12.12.2025
1839963d755e53b6edb4e8773602bd568de8e61e,Аторвастатин Медисорб,Аторвастатин,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки покрытые пленочной оболочкой, 40 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4603182001528,321.41,12.12.2025
3a82b3384c3f92a4fc4ba4b607dfbba5f5a32c58,Аторвастатин Медисорб,Аторвастатин,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки покрытые пленочной оболочкой, 20 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4603182001511,300.61,12.12.2025
ed14e58926d12e4e03e8b319f29c67d99396f720,Аторвастатин Медисорб,Аторвастатин,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки покрытые пленочной оболочкой, 10 мг, 10 шт. - упаковки ячейковые контурные (6) - пачки картонные",4603182002686,287.60,12.12.2025
dede9aeaa5e7ea4b5a4530203a9b1e56f97febf3,Аторвастатин Медисорб,Аторвастатин,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки покрытые пленочной оболочкой, 10 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4603182001504,143.80,12.12.2025
68761d2845274799442386ff6f7c0f2f9415a2a0,Спиронолактон Медисорб,Спиронолактон,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки, 25 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные",4603182002853,73.80,12.12.2025
71ba22474891b119151797eb6e60a5ef4973fbb9,Кальция глюконат,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"" (АО ""Медисорб""), Россия;","таблетки, 0.5 г, 10 шт. - упаковки ячейковые контурные (2) - пачки картонные",4603182002181,19.16,12.12.2025
4062103812cb64d9232ca8d5dd7c6155679decce,Кальция глюконат Медисорб,Кальция глюконат,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Медисорб"", Россия (5908002499);","таблетки, 0.5 г, 10 шт. - упаковки ячейковые контурные (2) - пачки картонные",4603182007292,20.33,12.12.2025
