Tender ID,Tender Title,TENDERING AUTHORITY,PROVINCE,Closing Date,Price Evaluation ratio,Quality Evaluation ratio,Other Evaluation ratio,Lot Number,Unique Lot ID,Generic name,Lot Title,Quantity,Source URL
2786-47-LE21,OPI 14595 FARMACOS SAN PEDRO DE LA PAZ,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Región del Biobío,10-12-2021 11:07:00,70.0,,30.0,11,85121902,Farmacias,Hidroxicina 20 MG CM,1000,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=My/YIhJFyhDO6ryCsB09Tg==
2786-47-LE21,OPI 14595 FARMACOS SAN PEDRO DE LA PAZ,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Región del Biobío,10-12-2021 11:07:00,70.0,,30.0,12,85121902,Farmacias,Ketoconazol 2% shampoo,70,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=My/YIhJFyhDO6ryCsB09Tg==
2786-47-LE21,OPI 14595 FARMACOS SAN PEDRO DE LA PAZ,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Región del Biobío,10-12-2021 11:07:00,70.0,,30.0,13,85121902,Farmacias,Levocetirizina 5 MG CM,4640,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=My/YIhJFyhDO6ryCsB09Tg==
2786-47-LE21,OPI 14595 FARMACOS SAN PEDRO DE LA PAZ,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Región del Biobío,10-12-2021 11:07:00,70.0,,30.0,14,85121902,Farmacias,"Metronidazol 0,75% crema y/o ungüento",34,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=My/YIhJFyhDO6ryCsB09Tg==
2786-47-LE21,OPI 14595 FARMACOS SAN PEDRO DE LA PAZ,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Región del Biobío,10-12-2021 11:07:00,70.0,,30.0,15,85121902,Farmacias,Terbinafina 1% crema,60,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=My/YIhJFyhDO6ryCsB09Tg==
2786-47-LE21,OPI 14595 FARMACOS SAN PEDRO DE LA PAZ,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Región del Biobío,10-12-2021 11:07:00,70.0,,30.0,16,85121902,Farmacias,Terbinafina 250 MG CM,4800,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=My/YIhJFyhDO6ryCsB09Tg==
2786-47-LE21,OPI 14595 FARMACOS SAN PEDRO DE LA PAZ,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Región del Biobío,10-12-2021 11:07:00,70.0,,30.0,17,85121902,Farmacias,Vaselina salicilada 5% crema,42,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=My/YIhJFyhDO6ryCsB09Tg==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,1,51191602,Electrolitos de cloruro de sodio,SODIO CLORURO AMPOLLA 20 ML 10% SOLUCION INYECTABLE,600,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,2,51102707,Gluconato de clorhexidina,CLORHEXIDINA FRASCO 125 ML 2% SOLUCION ACUOSA,168,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,3,51142942,Sevoflurano,"SEVOFLUORANO CON 300 P/P MILLON DE AGUA, ENVASE NO VIDRIO, ENVASE PEN, FRASCO 250 ML SOLUCION PARA INHALACION",40,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,4,51121511,Clorhidrato de amiodarona,AMIODARONA 200 MG CM,5000,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,5,51182202,Maleato de metilergonovina,ERGOMETRINA 0.2 MG/ ML AM,100,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,6,51171909,Omeprazol,OMEPRAZOL 40 MG PVO. LIOF. FAM,4000,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,7,51141722,Fumarato de quetiapina,QUETIAPINA 100 MG CM REC.,540,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,8,51111802,Bicalutamida,TOLTERODINA 4 MG CM ACCIÓN PROLONGADA,600,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,9,51131604,Warfarina sódica,WARFARINA 5 MG CM,4000,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,10,51101511,Amoxicilina,AMOXICILINA/ AC. CLAVULANICO 400 MG/ 57 MG/ 5 ML FC 70 ML,12,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,11,51211615,Azul de metileno,AZUL DE METILENO 2% AMP 5 ML,20,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,12,51142215,Clorhidrato de buprenorfina,BUPRENORFINA 35 MCG/ H SISTEMA TERAPEUTICO TRANSDERMICO O PARCHE,90,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,13,51101551,Ceftriaxona,CEFTRIAXONA 1G POLVO SOL.INY I.M/I.V.FAM,600,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,14,51201502,Ciclosporina,CICLOSPORINA 25 MG CP BLANDA,50,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,15,51201502,Ciclosporina,CICLOSPORINA 100 MG COMPRIMIDO,250,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,16,51141502,Clonazepam,CLONAZEPAM 2MG CM,360,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,17,51102707,Gluconato de clorhexidina,CLORHEXIDINA / CON DISPENSADOR FRASCO 340 ML 2% SOLUCION JABONOSA,30,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,18,51142233,Codeína,CODEÍNA AL 6% FC 60ML,20,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,19,51211502,Colchicina,"COLCHICINA 0,5 MG COMPRIMIDO",1000,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,20,51191601,Dextrosa,GLUCOSA 5% ENV. SEMIRIGIDO 500 ML,120,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,21,51181706,Hidrocortisona,HIDROCORTISONA 20 MG CM,1400,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,22,51141504,Lamotrigina,LAMOTRIGINA 50 CM,540,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,23,51142917,Mepivacaína,MEPIVACAINA 2% C/VASOCONST. TU VIDRIO,400,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,24,51142917,Mepivacaína,MEPIVACAINA 3% S/VASOCONST. TU VIDRIO,300,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,25,51142618,Clorhidrato de metilfenidato,MODAFINILO 100MG,1500,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,26,51161812,Combinación clorfeniramina-acetaminofeno,PARACETAMOL 125 MG SUPOSITORIO,50,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,27,51151812,Clorhidrato de propanolol,PROPRANOLOL 10 MG CM,6000,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,28,51171904,Hidrocloruro de ranitidina,RANITIDINA 50 MG/ 2 ML SOLUCION INYECTABLE,1500,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,29,51142235,Clorhidrato de tramadol,"TRAMADOL/PARACET 37,5/325MG CM/CM REC/CP",600,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,30,51151823,Clorhidrato de labetalol,URAPIDIL AMPOLLA 10 ML 5 MG/ML SOLUCION INYECTABLE ENDOVENOSA,50,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
2107-171-LE21,MEDICAMENTOS FALTANTES Y NO FALTANTES CENABAST,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,Región del Libertador General Bernardo O´Higgins,07-12-2021 11:11:00,,,100.0,31,51191523,Diurético osmótico de urea,UREA 10% FC 340 ML CREMA TOPICA,90,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=L06ccqFE0ccwG1+h7BA0fQ==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,1,42171903,Cajas de medicamentos de servicios médicos de urgencia,Abiraterona 250 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,2,42171903,Cajas de medicamentos de servicios médicos de urgencia,Crizotinib CP 250 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,3,42171903,Cajas de medicamentos de servicios médicos de urgencia,Lenalidomida CP 25 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,4,42171903,Cajas de medicamentos de servicios médicos de urgencia,Sorafenib CM 200 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,5,42171903,Cajas de medicamentos de servicios médicos de urgencia,Bendamustina clorhidrato FA 25 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,6,42171903,Cajas de medicamentos de servicios médicos de urgencia,Enzalutamida CP 40 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,7,42171903,Cajas de medicamentos de servicios médicos de urgencia,Lenalidomida CM 10 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,8,42171903,Cajas de medicamentos de servicios médicos de urgencia,Lenalidomida CM 15 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,9,42171903,Cajas de medicamentos de servicios médicos de urgencia,Pertuzumab FA 420 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,10,42171903,Cajas de medicamentos de servicios médicos de urgencia,Nivolumab FA 100 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,11,42171903,Cajas de medicamentos de servicios médicos de urgencia,Nivolumab FA 40 MG,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
1057439-74-LR21,C.S. FARMACOS DROGAS DE ALTO COSTO,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Región de Coquimbo,21-03-2022 17:00:00,60.0,,40.0,12,42171903,Cajas de medicamentos de servicios médicos de urgencia,Pembrolizumab recombinante FA 100 MG / 4 ML,1,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=TjtNSrUN6OwSefIjexM77w==
359-71-LQ21,ADQ. DE FÁRMACOS DE BANCO DE DROGAS 2 P.A. 2022.,Instituto Nacional del Cancer,Región Metropolitana de Santiago,13-12-2021 16:00:00,25.0,,75.0,1,85111602,Servicios de prevención o control de cáncer o leucemia,ABIRATERONA ACETATO CM 250 MG VIA ORAL (CGU:0101047),4920,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=joHw4TIWiwZtqf7oMaHdSg==
359-71-LQ21,ADQ. DE FÁRMACOS DE BANCO DE DROGAS 2 P.A. 2022.,Instituto Nacional del Cancer,Región Metropolitana de Santiago,13-12-2021 16:00:00,25.0,,75.0,2,51182415,Ácido zoledrónico,ÁCIDO ZOLEDRONICO FA 4 MG/5ML SOLUCION INYECTABLE (CGU:0209052),400,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=joHw4TIWiwZtqf7oMaHdSg==
359-71-LQ21,ADQ. DE FÁRMACOS DE BANCO DE DROGAS 2 P.A. 2022.,Instituto Nacional del Cancer,Región Metropolitana de Santiago,13-12-2021 16:00:00,25.0,,75.0,3,51111507,Ciclofosfamida,CICLOFOSFAMIDA CM 50 MG COMPRIMIDOS RECUBIERTOS VIA ORAL (CGU:0209010),4000,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=joHw4TIWiwZtqf7oMaHdSg==
