input_company,input_product_name,timestamp,records_found
Roche Diabetes,ACCU-CHEK PERFORMA 50,2026-01-25T08:36:39,1
Roche Diabetes,ACCU-CHEK PERFORMA CONTROL,2026-01-25T08:36:39,1
Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,2026-01-25T08:36:39,2
Roche Diabetes,ACCU-CHEK SOFTCLIX PUNZADOR,2026-01-25T08:36:39,1
Sanitas,ACEITE DE ALMENDRAS EWE,2026-01-25T08:36:39,2
Sanitas,ACEITE DE ALMENDRAS EWE CON GOTERO,2026-01-25T08:36:39,1
San Ceferino,ACEITE DE COCO NEUTRO,2026-01-25T08:36:39,2
Sanitas,ACEITE DE ARGAN EWE,2026-01-25T08:36:39,1
Sanitas,ACEITE DE JOJOBA EWE,2026-01-25T08:36:39,1
Innovapharma,ACEITE DE KRILL,2026-01-25T08:36:39,1
Sanitas,ACEITE DE LAVANDA EWE,2026-01-25T08:36:39,1
AMN,ACEITE DE LORENZO,2026-01-25T08:36:39,1
Provefarma,ACEITE DE OREGANO,2026-01-25T08:36:39,1
Provefarma,ACEITE DE PESCADO 1000,2026-01-25T08:36:39,2
Provefarma,ACEITE DE PESCADO OMEGANAT,2026-01-25T08:36:39,1
Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,2026-01-25T08:36:39,3
Sanitas,ACEITE DE RICINO EWE,2026-01-25T08:36:39,2
Sanitas,ACEITE DE TEA TREE OIL EWE,2026-01-25T08:36:39,1
Laboratorio Dicofar,ACEITE ESMERALDA MOONE,2026-01-25T08:36:39,1
Siegfried,ACEMUK,2026-01-25T08:36:39,8
Siegfried,ACEMUK BIOTIC,2026-01-25T08:36:39,1
Siegfried,ACEMUK BIOTIC DUO,2026-01-25T08:36:39,1
Siegfried,ACEMUK DIA Y NOCHE,2026-01-25T08:36:39,1
Siegfried,ACEMUK GRIP,2026-01-25T08:36:39,1
Siegfried,ACEMUK JARABE,2026-01-25T08:36:39,1
Siegfried,ACEMUK L,2026-01-25T08:36:39,1
Rospaw,ACENOCOUMAROL ROSPAW,2026-01-25T08:36:39,1
Siegfried,ACERPES,2026-01-25T08:36:39,3
Novoplos,ACETA,2026-01-25T08:36:39,1
Teva Argentina,ACETILCISTEINA TEVA,2026-01-25T08:36:39,1
Gemepe,ACICLOVIR GEMEPE,2026-01-25T08:36:39,1
Siegfried,ACI-TIP,2026-01-25T08:36:39,3
IBC,ACICLOVIR PHARMAVIAL 500,2026-01-25T08:36:39,2
Drawer,ACIDO AMINOCAPROICO DRAWER,2026-01-25T08:36:39,1
Pharmamerican S.R.L.,ADELGAFRUTA BATIDO SACIANTE,2026-01-25T08:36:39,2
A.M. Farma Activ,ADELGAR SILUETA A.M.,2026-01-25T08:36:39,1
San Ceferino,ADELGAZA-T,2026-01-25T08:36:39,1
Bayer (PH),ADEMPAS,2026-01-25T08:36:39,5
Austral,ADENIL,2026-01-25T08:36:39,1
Biol,ADENOSINA BIOL,2026-01-25T08:36:39,1
Gemepe,ADENOSINA GEMEPE,2026-01-25T08:36:39,1
Gobbi,ADENOSINA GOBBI,2026-01-25T08:36:39,1
Elea,ADERMICINA,2026-01-25T08:36:39,1
Elea,ADERMICINA A,2026-01-25T08:36:39,2
Elea,ADERMICINA A 2X1,2026-01-25T08:36:39,1
Elea,ADERMICINA AE,2026-01-25T08:36:39,2
Elea,ADERMICINA ANTI ACNE,2026-01-25T08:36:39,1
Elea,ADERMICINA CUIDADO FACIAL,2026-01-25T08:36:39,7
Elea,ADERMICINA JABON,2026-01-25T08:36:39,3
Laboratorio Merlino,ADERMITRIN,2026-01-25T08:36:39,1
Laboratorio Millet,ADEROGYL,2026-01-25T08:36:39,1
Savant Generic,ADESIAL,2026-01-25T08:36:39,2
Química Luar,ADEVIT,2026-01-25T08:36:39,1
Biol,ADHESOL BIOL,2026-01-25T08:36:39,2
Rossmore Pharma,ADIKAN,2026-01-25T08:36:39,6
Rivero,ADITIVOS PARENTERALES,2026-01-25T08:36:39,13
Lazar,ADIUVAN,2026-01-25T08:36:39,2
Lazar,ADIUVAN MET,2026-01-25T08:36:39,2
Biol,ADRENALINA BIOL,2026-01-25T08:36:39,2
Duncan,ADRENALINA BIOQUIM,2026-01-25T08:36:39,1
Drawer,ADRENALINA DRAWER,2026-01-25T08:36:39,1
Veinfar,ADRENALINA LARJAN,2026-01-25T08:36:39,1
Fabra,ADRENOL,2026-01-25T08:36:39,2
Fabra,ADRENOL FORTE,2026-01-25T08:36:39,1
Ariston,ADROMUX,2026-01-25T08:36:39,2
Takeda Argentina S.A.,ADVATE,2026-01-25T08:36:39,3
Microsules Arg.,ADYARD,2026-01-25T08:36:39,1
Takeda Argentina S.A.,ADYNOVATE 1000 BAXJECT III,2026-01-25T08:36:39,1
Takeda Argentina S.A.,ADYNOVATE 1500 BAXJECT III,2026-01-25T08:36:39,1
Takeda Argentina S.A.,ADYNOVATE 3000 BAXJECT III,2026-01-25T08:36:39,1
Takeda Argentina S.A.,ADYNOVATE 500 BAXJECT III,2026-01-25T08:36:39,1
Organon Arg.,AERIUS,2026-01-25T08:36:39,2
Silfab,AEROCAMARA AEROCHAMBER,2026-01-25T08:36:39,5
Patejim,AEROCAMARA AEROSPACER ADULTO,2026-01-25T08:36:39,2
Patejim,AEROCAMARA AEROSPACER INFANTIL,2026-01-25T08:36:39,1
Patejim,AEROCAMARA AEROSPACER JUVENIL,2026-01-25T08:36:39,1
Patejim,AEROCAMARA AEROSPACER LACTANTE,2026-01-25T08:36:39,1
Patejim,AEROCAMARA AEROSPACER TRAQUEOTOMIA,2026-01-25T08:36:39,1
Biofactor,AEROCAMARA MAXAIR ADULTO,2026-01-25T08:36:39,1
Biofactor,AEROCAMARA MAXAIR PEDIATRICA,2026-01-25T08:36:39,1
Megalabs Argentina,AEROGAL,2026-01-25T08:36:39,1
Austral,AEROLEP,2026-01-25T08:36:39,1
Cassará,AEROMED CASSARA,2026-01-25T08:36:39,1
Patejim,AEROPAFF AEROCAMARA VALVULADA,2026-01-25T08:36:39,1
Biosintex Retail,AEROPIEL,2026-01-25T08:36:39,1
Patejim,AEROSPACER PACK,2026-01-25T08:36:39,1
Adium,AEROTINA,2026-01-25T08:36:39,2
Adium,AEROTINA JARABE PEDIATRICO C/DOSIFICADOR,2026-01-25T08:36:39,1
Adium,AEROTINA RAPIDA ACCION,2026-01-25T08:36:39,1
Cassará,AEROTROP,2026-01-25T08:36:39,3
Medisol,AEROTROP NEBU,2026-01-25T08:36:39,1
Medisol,AEROVENT,2026-01-25T08:36:39,1
Medisol,AEROVENT E,2026-01-25T08:36:39,1
Lab Internacional Argentino,AEROVIA ATLAS,2026-01-25T08:36:39,1
Lab Internacional Argentino,AEROVIAL HFA,2026-01-25T08:36:39,1
Elea,AEROXINA,2026-01-25T08:36:39,2
Elea,AEROXINA U.D.,2026-01-25T08:36:39,3
Austral,AESIM 200,2026-01-25T08:36:39,1
Craveri,AET,2026-01-25T08:36:39,6
Eczane,AFATIXANE,2026-01-25T08:36:39,4
Cetus,AFEME,2026-01-25T08:36:39,1
Temis-Lostaló,AFENEXIL,2026-01-25T08:36:39,1
Eurofarma,AFIANCEN,2026-01-25T08:36:39,1
Novartis,AFINITOR,2026-01-25T08:36:39,3
Biotechno Pharma,AFLIMET,2026-01-25T08:36:39,2
Seqirus,AFLURIA QUAD,2026-01-25T08:36:39,1
Seqirus,AFLURIA QUAD JUNIOR,2026-01-25T08:36:39,1
Domínguez,AFLUSAN,2026-01-25T08:36:39,3
Megalabs Argentina,AFONISAN,2026-01-25T08:36:39,2
CSL Behring,AFSTYLA,2026-01-25T08:36:39,2
Grimberg,AFTALESS FILM BIOADHESIVO,2026-01-25T08:36:39,1
Isdin,AFTER SUN EFECTO INMEDIATO,2026-01-25T08:36:39,1
Cassará,AG-B 10,2026-01-25T08:36:39,1
Cassará,AG-B 20,2026-01-25T08:36:39,1
Tuteur,AGACEL,2026-01-25T08:36:39,2
Biosidus S.A.U.,AGALZYME,2026-01-25T08:36:39,2
Elea,AGAROL,2026-01-25T08:36:39,5
Elea,AGAROL CHICLE,2026-01-25T08:36:39,1
Elea,AGAROL GELCAPS,2026-01-25T08:36:39,2
Elea,AGAROL PUR PURIFICADOR,2026-01-25T08:36:39,2
Provefarma,AGAROMBA ENERGIA,2026-01-25T08:36:39,2
Natufarma,AGIAL,2026-01-25T08:36:39,1
Natufarma,AGIAL FORMULA CON CURCUMA,2026-01-25T08:36:39,1
Elea,AGIOLAX,2026-01-25T08:36:39,2
Montpellier,AGIRAX,2026-01-25T08:36:39,2
Roemmers,AGLIPTIN,2026-01-25T08:36:39,2
Roemmers,AGLIPTIN MET,2026-01-25T08:36:39,5
Beta,AGLUCIDE MR 60,2026-01-25T08:36:39,2
Aspen Pharma,AGRASTAT,2026-01-25T08:36:39,1
Ariston,AGRELID,2026-01-25T08:36:39,2
Seqirus,AGRIPPAL S1,2026-01-25T08:36:39,2
Hemoderivados,AGUA BIDESTILADA UNC,2026-01-25T08:36:39,1
Lagos,AGUA DE LAGOS,2026-01-25T08:36:39,1
Klonal,AGUA DESTILADA,2026-01-25T08:36:39,1
Veinfar,AGUA DESTILADA,2026-01-25T08:36:39,1
Jayor,AGUA DESTILADA BOLSA SIMPLE,2026-01-25T08:36:39,2
Drawer,AGUA DESTILADA DRAWER,2026-01-25T08:36:39,2
Rigecin,AGUA DESTILADA ESTERILIZADA RIGECIN,2026-01-25T08:36:39,5
Gemepe,AGUA DESTILADA GEMEPE,2026-01-25T08:36:39,3
Bina Pharma S.A.,AGUA DESTILADA INYECTABLE BINA PHARMA,2026-01-25T08:36:39,1
Jayor,AGUA DESTILADA INYECTABLE JAYOR,2026-01-25T08:36:39,1
B. Braun,AGUA DESTILADA INYECTABLE SIST.CERRADO EP,2026-01-25T08:36:39,1
Northia,AGUA DESTILADA NORTHIA,2026-01-25T08:36:39,1
Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,2026-01-25T08:36:39,6
B. Braun,AGUA INYECTABLE BP,2026-01-25T08:36:39,2
Celtyc,AGUA PARA INYECTABLE CELTYC,2026-01-25T08:36:39,1
LKM,AGUCORT,2026-01-25T08:36:39,1
Roche Diabetes,AGUJAS ACCU-FINE,2026-01-25T08:36:39,2
Celnova Argentina,AGUJAS BD ULTRAFINE 4MM 32G (EF),2026-01-25T08:36:39,1
Celnova Argentina,AGUJAS BD ULTRAFINE 5MM 31G,2026-01-25T08:36:39,1
Celnova Argentina,AGUJAS BD ULTRAFINE 8MM 31G,2026-01-25T08:36:39,1
Novo Nordisk,AGUJAS NOVOFINE 30 G,2026-01-25T08:36:39,1
Novo Nordisk,AGUJAS NOVOFINE 32 G,2026-01-25T08:36:39,1
Novo Nordisk,AGUJAS NOVOFINE 32 G TIP,2026-01-25T08:36:39,1
Biofactor,AIMAFIX,2026-01-25T08:36:39,2
Novartis,AIMOVIG,2026-01-25T08:36:39,2
Biofactor,AIRBUDE ADULTOS HFA,2026-01-25T08:36:39,1
Biofactor,AIRBUDE INFANTIL HFA,2026-01-25T08:36:39,1
Biofactor,AIRBUDE INFANTIL HFA + MAXAIR PED,2026-01-25T08:36:39,1
Lab Internacional Argentino,AIRCOSALM,2026-01-25T08:36:39,1
Lab Internacional Argentino,AIRCOSALM HFA,2026-01-25T08:36:39,2
Siegfried,AIREAL 10,2026-01-25T08:36:39,2
Siegfried,AIREAL 4,2026-01-25T08:36:39,2
Siegfried,AIREAL 5,2026-01-25T08:36:39,2
Siegfried,AIREAL PLUS,2026-01-25T08:36:39,2
Biofactor,AIRSALBU,2026-01-25T08:36:39,1
Biofactor,AIRSALBU HFA,2026-01-25T08:36:39,1
Provefarma,AJO 1000,2026-01-25T08:36:39,1
Garden House Argentina,AJO 1000+C GARDEN HOUSE,2026-01-25T08:36:39,1
Lafarmen,AJO MAS VITAMINA C,2026-01-25T08:36:39,3
Provefarma,AJO NEGRO,2026-01-25T08:36:39,1
A.M. Farma Activ,AJO VITAL,2026-01-25T08:36:39,1
Natufarma,AJOLIP,2026-01-25T08:36:39,1
Monserrat,AJOMAST,2026-01-25T08:36:39,1
Teva Argentina,AJOVY,2026-01-25T08:36:39,1
Bagó,AKINETON,2026-01-25T08:36:39,2
Kilab,AKITROPIO,2026-01-25T08:36:39,2
Galderma,AKLIEF,2026-01-25T08:36:39,1
LKM,AKYNZEO,2026-01-25T08:36:39,1
Megalabs Argentina,ALACIR,2026-01-25T08:36:39,2
Casasco,ALAGIN DUO,2026-01-25T08:36:39,1
Tuteur,ALAMUR,2026-01-25T08:36:39,1
Everex,ALAPIDIUM,2026-01-25T08:36:39,1
Casasco,ALBICAR,2026-01-25T08:36:39,2
Hemoderivados,ALBUMINA SERICA,2026-01-25T08:36:39,3
Infinity Pharma,ALBUNORM,2026-01-25T08:36:39,1
CSL Behring,ALBUREX,2026-01-25T08:36:39,1
Elea,ALCAF,2026-01-25T08:36:39,1
Sanitas,ALCOHOL 70 SPRAY EWE,2026-01-25T08:36:39,2
Sanitas,ALCOHOL EN GEL EWE,2026-01-25T08:36:39,2
Sanitas,ALCOHOL EN GEL EWE C/BOMBA,2026-01-25T08:36:39,2
Sanitas,ALCOHOL EN GEL EWE REP. S/BOMBA,2026-01-25T08:36:39,1
E. J. Gezzi,ALCOHOL EN GEL GEZZI,2026-01-25T08:36:39,2
E. J. Gezzi,ALCOHOL EN SPRAY GEZZI,2026-01-25T08:36:39,1
Alcon,ALCON ATROPINA 1%,2026-01-25T08:36:39,1
Alcon,ALCON LAGRIMAS,2026-01-25T08:36:39,1
Alcon,ALCON LAGRIMAS II,2026-01-25T08:36:39,1
Alcon,ALCON MYDRIL,2026-01-25T08:36:39,1
Pfizer,ALDACTONE A,2026-01-25T08:36:39,6
Pfizer,ALDACTONE D 25/20,2026-01-25T08:36:39,2
Pfizer,ALDACTONE D 25/40,2026-01-25T08:36:39,2
Aspen Pharma,ALDACTONE EP 25 MG,2026-01-25T08:36:39,1
Aspen Pharma,ALDOMET,2026-01-25T08:36:39,2
Roche,ALECENSA,2026-01-25T08:36:39,1
Alef Medical Argentina,ALEFDONA,2026-01-25T08:36:39,1
Laboratorios Bernabó,ALELI,2026-01-25T08:36:39,1
Siegfried,ALENATO,2026-01-25T08:36:39,2
Soubeiran Chobet,ALENTAL,2026-01-25T08:36:39,5
GlaxoSmithKline Biopharma,ALENYS,2026-01-25T08:36:39,1
Ariston,ALEPSAL,2026-01-25T08:36:39,2
Casasco,ALERCAS,2026-01-25T08:36:39,7
Casasco,ALERCAS CORT,2026-01-25T08:36:39,1
Casasco,ALERCAS D,2026-01-25T08:36:39,1
Lazar,ALERFEDINE,2026-01-25T08:36:39,5
Lazar,ALERFEDINE D,2026-01-25T08:36:39,1
Microsules Arg.,ALERGIANO,2026-01-25T08:36:39,1
Fecofar,ALERGITRAT,2026-01-25T08:36:39,2
Fecofar,ALERGITRAT C,2026-01-25T08:36:39,1
Fecofar,ALERGITRAT L,2026-01-25T08:36:39,2
Fecofar,ALERGITRAT L CAPSULAS BLANDAS,2026-01-25T08:36:39,1
Genomma Lab.,ALERMINA,2026-01-25T08:36:39,1
Laboratorio Millet,ALERMUC,2026-01-25T08:36:39,2
Elea,ALERNIX 24 RAPIDA ACCION,2026-01-25T08:36:39,3
Elea,ALERNIX SPRAY,2026-01-25T08:36:39,1
Elea,ALERNIX SPRAY ADVANCE,2026-01-25T08:36:39,1
Montpellier,ALERPRIV,2026-01-25T08:36:39,3
Montpellier,ALERPRIV D,2026-01-25T08:36:39,2
Baliarda,ALERTIAL,2026-01-25T08:36:39,2
Montpellier,ALERVITAN,2026-01-25T08:36:39,1
Cassará,ALFABASE,2026-01-25T08:36:39,2
Cassará,ALFABASE 8,2026-01-25T08:36:39,1
Cassará,ALFACORT,2026-01-25T08:36:39,4
Lazar,ALFADIMAN,2026-01-25T08:36:39,1
Nestle,ALFAMINO,2026-01-25T08:36:39,1
Nestle,ALFARE,2026-01-25T08:36:39,1
Bagó,ALFAXIN 100,2026-01-25T08:36:39,1
Bagó,ALFAXIN 50,2026-01-25T08:36:39,1
Siegfried,ALFICETIN,2026-01-25T08:36:39,1
Gobbi,ALGEDOL,2026-01-25T08:36:39,1
Monserrat,ALGICLER,2026-01-25T08:36:39,1
Monserrat,ALGICLER FLEX,2026-01-25T08:36:39,1
Monserrat,ALGICLER GEL DERMICO,2026-01-25T08:36:39,1
Casasco,ALGICUR,2026-01-25T08:36:39,3
Omicron,ALGINOPROX,2026-01-25T08:36:39,1
Ronnet,ALGIODENT COLUTORIO,2026-01-25T08:36:39,1
Casasco,ALGISPRAY,2026-01-25T08:36:39,1
ISA,ALGISTOP ALERGIA,2026-01-25T08:36:39,1
Rivero,ALGLUTAMIN,2026-01-25T08:36:39,1
Novo Nordisk,ALHEMO,2026-01-25T08:36:39,2
Laboratorios Bernabó,ALIDASE,2026-01-25T08:36:39,1
Laboratorios Bernabó,ALIDASE 500,2026-01-25T08:36:39,2
Siegfried,ALIDIAL,2026-01-25T08:36:39,3
Siegfried,ALIDIAL L,2026-01-25T08:36:39,3
Haleon Argentina,ALIKAL,2026-01-25T08:36:39,3
Haleon Argentina,ALIKAL LIMON,2026-01-25T08:36:39,2
Haleon Argentina,ALIKAL NARANJA,2026-01-25T08:36:39,2
Lazar,ALIN,2026-01-25T08:36:39,1
Laboratorios Bernabó,ALIPAS,2026-01-25T08:36:39,1
Laboratorios Bernabó,ALIPAS DUO,2026-01-25T08:36:39,3
Denver Farma,ALIVIAFLEB,2026-01-25T08:36:39,2
Denver Farma,ALIVIALUX,2026-01-25T08:36:39,1
Denver Farma,ALIVIAMAX,2026-01-25T08:36:39,2
Denver Farma,ALIVIAPRES,2026-01-25T08:36:39,1
Denver Farma,ALIVIATOS,2026-01-25T08:36:39,1
Max Vision,ALKET,2026-01-25T08:36:39,1
Opella Healthcare Arg.,ALLEGRA,2026-01-25T08:36:39,5
Opella Healthcare Arg.,ALLENASAL,2026-01-25T08:36:39,1
Laboratorio Merlino,ALLERHIT,2026-01-25T08:36:39,1
Craveri,ALLOPURINOL 100 CRAVERI,2026-01-25T08:36:39,2
Craveri,ALLOPURINOL 300 CRAVERI,2026-01-25T08:36:39,4
Craveri,ALLOPURINOL CRAVERI RETARD,2026-01-25T08:36:39,2
Fabra,ALLOPURINOL FABRA 300,2026-01-25T08:36:39,2
Gador,ALLOPURINOL GADOR,2026-01-25T08:36:39,4
Siegfried,ALLOPURINOL HEXAL 300,2026-01-25T08:36:39,1
Ariston,ALLOPURINOL HOUDE,2026-01-25T08:36:39,1
Savant Consumer,ALMAXIMO,2026-01-25T08:36:39,4
Savant Consumer,ALMAXIMO 36,2026-01-25T08:36:39,2
Savant Consumer,ALMAXIMO MASTICABLE,2026-01-25T08:36:39,4
A.M. Farma Activ,ALOE VERA A.M.,2026-01-25T08:36:39,1
Fortbenton,ALOEBEL CORPORAL,2026-01-25T08:36:39,1
Fortbenton,ALOEBEL LIP BALM,2026-01-25T08:36:39,1
Fortbenton,ALOEBEL LIPMALBEX,2026-01-25T08:36:39,1
Fortbenton,ALOEBEL REDENSIFICANTE,2026-01-25T08:36:39,1
Fortbenton,ALOEBEL RETINOL,2026-01-25T08:36:39,1
Fortbenton,ALOEBEL UREA 10%,2026-01-25T08:36:39,1
Max Vision,ALOSOL,2026-01-25T08:36:39,1
Adium,ALPERTAN,2026-01-25T08:36:39,5
Adium,ALPERTAN D,2026-01-25T08:36:39,4
Abbvie,ALPHAGAN,2026-01-25T08:36:39,1
Abbvie,ALPHAGAN P,2026-01-25T08:36:39,1
Gador,ALPLAX,2026-01-25T08:36:39,8
Gador,ALPLAX DIGEST,2026-01-25T08:36:39,2
Gador,ALPLAX NET,2026-01-25T08:36:39,1
Gador,ALPLAX XR,2026-01-25T08:36:39,3
Casasco,ALPRAZOL,2026-01-25T08:36:39,6
Denver Farma,ALPRAZOLAM DENVER FARMA,2026-01-25T08:36:39,3
Labsa,ALPRAZOLAM LABSA,2026-01-25T08:36:39,3
Microsules Arg.,ALPRAZOLAM MICROSULES,2026-01-25T08:36:39,5
Biotechno Pharma,ALPRIM,2026-01-25T08:36:39,6
Gray,ALPROSTADIL GRAY,2026-01-25T08:36:39,1
Richet,ALPROSTADIL RICHET,2026-01-25T08:36:39,1
VSA Alta Complejidad,ALSAVIN ONE,2026-01-25T08:36:39,1
Lab Internacional Argentino,ALSEL,2026-01-25T08:36:39,1
Abbott Nutricion,ALTERNA,2026-01-25T08:36:39,1
Abbott Nutricion,ALTERNA PEPTIDO,2026-01-25T08:36:39,1
Eurofarma,ALTERPURE,2026-01-25T08:36:39,1
Omicron,ALUDROX II,2026-01-25T08:36:39,4
Siegfried,ALUMPAK,2026-01-25T08:36:39,3
Takeda Argentina S.A.,ALUNBRIG,2026-01-25T08:36:39,3
Takeda Argentina S.A.,ALUNBRIG TRAT.INICIAL,2026-01-25T08:36:39,1
Eczane,ALUXANTIB,2026-01-25T08:36:39,2
Finadiet,ALVEOTEROL,2026-01-25T08:36:39,2
Finadiet,ALVEOXINA 1M,2026-01-25T08:36:39,1
Finadiet,ALVEOXINA 2M,2026-01-25T08:36:39,1
Craveri,ALVERIN,2026-01-25T08:36:39,3
Elea,ALVETIDE,2026-01-25T08:36:39,2
Ariston,ALZATEN,2026-01-25T08:36:39,1
Ariston,ALZATEN DISGRELENT,2026-01-25T08:36:39,1
Lazar,ALZEPRAL,2026-01-25T08:36:39,3
Gador,ALZETIX,2026-01-25T08:36:39,4
Biotechno Pharma,AMALOX,2026-01-25T08:36:39,1
Laboratorios Bernabó,AMAPOLI,2026-01-25T08:36:39,1
Sanofi-Aventis,AMARYL,2026-01-25T08:36:39,2
Celnova Argentina,AMBIFUL,2026-01-25T08:36:39,1
Gador,AMBISOME,2026-01-25T08:36:39,2
Elea,AMBRIL,2026-01-25T08:36:39,1
Finadiet,AMBRISENEX 10,2026-01-25T08:36:39,1
Finadiet,AMBRISENEX 5,2026-01-25T08:36:39,1
Amenite,AMENITE A,2026-01-25T08:36:39,1
Amenite,AMENITE ACNE,2026-01-25T08:36:39,1
Amenite,AMENITE CAP,2026-01-25T08:36:39,1
Amenite,AMENITE CORP,2026-01-25T08:36:39,1
Amenite,AMENITE DOUCE,2026-01-25T08:36:39,1
Amenite,AMENITE E,2026-01-25T08:36:39,1
Amenite,AMENITE HL,2026-01-25T08:36:39,1
Amenite,AMENITE RENOVADOR CAPILAR,2026-01-25T08:36:39,1
Amenite,AMENITE PLUS,2026-01-25T08:36:39,1
Amenite,AMENITE VIE,2026-01-25T08:36:39,1
Amenite,AMENITE VERA,2026-01-25T08:36:39,1
Drawer,AMICACINA DRAWER,2026-01-25T08:36:39,1
Amgen,AMGEVITA,2026-01-25T08:36:39,1
Fresenius Kabi,AMICUS KIT-AFERESIS MNC-DOBLE AGUJA,2026-01-25T08:36:39,1
Northia,AMICACINA NORTHIA,2026-01-25T08:36:39,1
Fresenius Kabi,AMICUS KIT-PLAQUETOFERESIS FC SN W/PAS LUER,2026-01-25T08:36:39,1
Fresenius Kabi,AMICUS KIT-PLASMAFERESIS THE,2026-01-25T08:36:39,1
Fresenius Kabi,AMIKA PUMP SET VARIOLINE ENFIT UNIVERSAL,2026-01-25T08:36:39,1
Veinfar,AMIKACINA,2026-01-25T08:36:39,1
Klonal,AMIKACINA KLONAL,2026-01-25T08:36:39,1
